연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름,인구,온열,여름온열,여름온열률10만
2023,강원특별자치도 동해시,1756.6,445.3,140.2,37.0,237.5,61.1,1666.5,425.0,88625.0,4,4,4.513399153737659
2023,강원특별자치도 삼척시,1134.1,288.9,96.8,24.9,182.2,46.9,812.8,203.6,62651.0,7,5,7.980718583901295
2023,강원특별자치도 속초시,74.4,19.2,140.8,37.1,308.6,82.5,52.3,13.4,82054.0,1,1,1.218709630243498
2023,강원특별자치도 양구군,19.7,4.9,30.1,7.5,91.9,21.0,7.6,2.0,21056.0,4,4,18.996960486322187
2023,강원특별자치도 양양군,47.2,12.0,47.2,12.2,164.5,41.3,31.5,7.9,27710.0,2,1,3.6088054853843374
2023,강원특별자치도 영월군,812.4,211.2,58.5,14.5,99.1,23.8,746.3,194.5,37332.0,4,4,10.714668381013608
2023,강원특별자치도 원주시,839.3,210.9,608.2,157.8,913.5,233.2,736.4,185.9,361503.0,14,14,3.872720281712738
2023,강원특별자치도 인제군,38.1,9.0,48.5,12.0,164.9,38.9,13.0,3.2,32020.0,0,0,0.0
2023,강원특별자치도 정선군,258.0,60.0,54.3,13.0,223.5,53.1,232.5,53.7,34202.0,2,2,5.8476112508040465
2023,강원특별자치도 철원군,61.4,14.2,58.7,14.8,177.3,42.2,34.2,7.7,41448.0,15,13,31.364601428295696
2023,강원특별자치도 춘천시,245.7,64.0,468.8,126.6,911.6,237.6,137.1,37.6,286426.0,10,9,3.142172847437034
2023,강원특별자치도 태백시,91.9,21.2,60.6,14.0,104.9,23.7,24.0,5.7,38702.0,5,5,12.91922898041445
2023,강원특별자치도 평창군,87.7,21.3,69.6,16.6,264.9,56.9,42.3,10.4,40659.0,2,2,4.918960131828132
2023,강원특별자치도 홍천군,123.6,32.7,104.2,26.5,287.4,73.2,93.2,25.4,67309.0,1,0,0.0
2023,강원특별자치도 화천군,24.8,5.5,33.7,8.4,127.2,29.2,6.7,1.5,23007.0,3,3,13.039509714434736
2023,강원특별자치도 횡성군,267.7,69.7,72.0,18.0,145.9,35.5,226.7,59.5,46359.0,7,6,12.942470717660003
2023,경기도 가평군,96.6,22.8,99.3,25.7,407.6,95.4,54.7,12.8,62302.0,19,19,30.496613270842026
2023,경기도 고양시,770.6,193.3,1619.6,458.2,2339.7,607.4,337.0,78.2,1074907.0,34,32,2.977001731312569
2023,경기도 과천시,49.2,12.7,133.5,39.1,267.4,71.3,1.6,0.4,81000.0,10,9,11.111111111111112
2023,경기도 광명시,249.0,60.9,368.1,101.8,525.1,136.6,207.3,50.0,280197.0,15,14,4.996484616180759
2023,경기도 광주시,1116.1,266.0,624.0,169.5,885.6,220.1,946.1,222.2,391377.0,39,38,9.70930841618184
2023,경기도 구리시,118.2,29.9,295.6,84.6,396.3,107.3,32.9,8.2,187093.0,6,6,3.206961243873368
2023,경기도 군포시,576.9,146.0,399.2,107.8,481.8,128.3,357.0,90.8,261229.0,4,4,1.5312235624681791
2023,경기도 김포시,2194.3,504.2,829.6,221.1,1164.3,306.1,2067.9,471.6,486172.0,11,11,2.2625737393350502
2023,경기도 남양주시,951.7,232.2,1169.7,316.2,1271.6,326.0,519.9,121.7,732265.0,35,33,4.506565246188197
2023,경기도 동두천시,227.7,55.7,140.0,38.5,246.8,63.8,162.8,39.0,88626.0,13,11,12.411707625301831
2023,경기도 부천시,1597.3,412.7,1246.0,350.2,1433.7,384.9,1423.3,369.8,779968.0,16,16,2.0513662098957908
2023,경기도 성남시,868.2,232.8,1511.5,428.8,3148.7,879.5,365.1,102.4,919747.0,15,13,1.4134321721081993
2023,경기도 수원시,672.3,180.3,1981.8,561.7,3306.7,908.9,537.0,143.3,1197257.0,37,37,3.090397466876368
2023,경기도 시흥시,2826.6,699.0,889.8,251.2,1081.6,287.7,2678.1,661.6,519715.0,16,16,3.078610392234205
2023,경기도 안산시,5573.3,1451.1,1035.2,292.6,1282.2,337.7,5304.0,1381.9,629308.0,26,26,4.1315222434801395
2023,경기도 안성시,2087.7,537.9,315.2,85.3,742.9,189.9,2019.8,520.0,189034.0,26,24,12.696128738745411
2023,경기도 안양시,454.6,120.3,846.8,232.8,1712.3,460.8,323.8,84.4,544660.0,10,10,1.836007784673007
2023,경기도 양주시,1092.9,251.4,434.6,119.8,626.3,156.4,993.5,226.8,268026.0,21,20,7.461962645414998
2023,경기도 양평군,121.6,29.7,199.5,50.9,334.3,78.1,28.4,6.6,125238.0,2,2,1.5969593893227296
2023,경기도 여주시,536.4,128.5,178.9,47.5,423.7,106.9,463.3,112.9,114412.0,11,11,9.614376114393595
2023,경기도 연천군,209.4,50.9,62.2,16.2,176.1,42.2,141.6,34.0,41584.0,5,5,12.023855328972681
2023,경기도 오산시,557.1,142.5,390.0,108.3,513.2,137.0,498.2,128.1,229656.0,11,11,4.789772529348243
2023,경기도 용인시,5593.5,1446.6,1730.5,470.7,3118.5,826.6,4524.1,1175.7,1075566.0,21,19,1.7665117714765992
2023,경기도 의왕시,147.6,37.7,248.1,67.0,448.8,118.1,115.1,29.5,158870.0,6,6,3.7766727513060996
2023,경기도 의정부시,243.3,60.7,737.0,200.5,797.4,209.4,54.1,13.4,464213.0,35,32,6.893387302811425
2023,경기도 이천시,5090.0,1213.1,346.6,95.0,958.9,250.9,4973.0,1184.0,222098.0,31,30,13.507550720852956
2023,경기도 파주시,6652.8,1735.3,804.8,224.5,1313.0,330.1,6449.3,1684.2,497753.0,53,50,10.04514287206707
2023,경기도 평택시,16291.1,4322.0,1077.0,301.3,1971.6,521.5,15451.4,4120.6,591022.0,46,44,7.444731329798214
2023,경기도 포천시,1578.0,362.5,212.8,55.9,583.0,140.1,1459.4,333.9,143323.0,36,35,24.420365189118286
2023,경기도 하남시,556.0,144.2,580.2,168.9,751.1,207.6,96.2,24.3,329861.0,9,9,2.72842197167898
2023,경기도 화성시,16012.0,4113.5,1639.5,454.5,2924.4,779.9,15696.1,4030.5,944342.0,64,60,6.353630358493003
