net,scene,date,지점,LST_30m,LST_100m,LST_500m,LST_1000m,NDVI_30m,NDVI_100m,NDVI_500m,NDVI_1000m
AWS,LC09_L2SP_114035_20230821_20230823_02_T1,2023-08-21,827,48.24239606,47.62518450909093,45.451314650000015,,0.4705242758674661,0.4171603025600065,0.5065993737374096,
AWS,LC09_L2SP_114035_20230821_20230823_02_T1,2023-08-21,842,34.724126960000035,34.701405265142874,35.30186626408604,34.70883847000576,0.7185777361612101,0.7415610950238657,0.6766650021845123,0.736867327248969
AWS,LC09_L2SP_114035_20230821_20230823_02_T1,2023-08-21,927,37.397018600000024,38.067764334285734,40.29719091825354,38.908557340240684,0.7215499010803037,0.7871042127201883,0.6640867967693457,0.6814421601454059
AWS,LC09_L2SP_114035_20230821_20230823_02_T1,2023-08-21,905,,,39.788893875810494,37.415507583097266,,,0.6156328418704924,0.734760162780858
AWS,LC09_L2SP_114035_20230821_20230823_02_T1,2023-08-21,811,,,,42.8105218992133,,,,0.47631628120385017
AWS,LC09_L2SP_114035_20230821_20230823_02_T1,2023-08-21,848,43.148406920000035,42.14370435542859,37.57727572109151,36.59663874598911,0.3220461875689865,0.40385442958552165,0.6937909607764432,0.7357966233204296
ASOS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,277,44.76057302,45.27636851428572,47.425168228866,45.665775225130275,0.6805288837713408,0.6891670261758265,0.5674338148097767,0.6047957598984016
ASOS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,272,38.638899200000026,38.9054722074286,40.60297258020621,40.461876498762194,0.6635913484896402,0.6687557833667578,0.6304135320335363,0.6211966545323618
ASOS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,285,,,,41.04078593065695,,,,0.6520596637998717
ASOS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,257,44.53783205000002,45.58706366000003,,,0.6400874054965803,0.5740690451170654,,
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,919,,,,38.88776350225998,,,,0.7196910251321569
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,928,,,48.854092169545474,46.44680815720607,,,0.3299439219379899,0.44434585644771696
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,837,39.921796040000004,39.93917911314288,39.262761833116905,39.40707888141595,0.6403657524749548,0.62396055079278,0.7164046193565438,0.701971376203235
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,812,42.878383340000006,41.81948074400001,37.49208692764797,36.88179834279897,0.40042377527360723,0.5089529247873626,0.7529061764545076,0.7778367229920993
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,825,44.35041062000001,43.64304324285716,40.429732540876735,41.10216196106216,0.45283485803676315,0.45233701584027386,0.6523633136541059,0.6258999866599493
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,801,37.20788816000002,37.38748069657144,35.46272292485851,34.76398805869404,0.7225703682495045,0.7773196242340479,0.7567555129397587,0.8028769064499283
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,830,42.25744304000002,42.712560541142885,41.251362752164965,41.322264835886095,0.7453249478619961,0.6554762022965873,0.6635452302196309,0.6698889217497197
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,927,,,42.3140738413115,38.9727049420419,,,0.6080901970786695,0.7332484046034279
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,941,43.10511200000002,43.611695116571454,44.77434896690044,44.877703212376616,0.7117846147639542,0.4919203717272883,0.4073582205612664,0.38609044666917036
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,835,,,39.770819067974706,39.307042073719025,,,0.6487196061978353,0.6883683174206063
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,836,,,,37.45618200818382,,,,0.7286333777783254
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,849,38.79157076000001,39.17970592000001,,,0.38394230578193134,0.6251540861113402,,
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,826,48.926000060000014,48.44770512800002,46.71671408804125,45.06871946453611,0.34507768552058365,0.4015046952199648,0.5091736101408542,0.5603510055726204
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,673,40.38550742000003,40.458327522285735,42.23183416118933,39.78334254075249,0.6991646180763601,0.6895996169768294,0.5739288013688874,0.6638525675666268
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,935,40.25220464000002,39.361045444571445,37.28112570864232,36.74741961978876,0.4814878977970647,0.6534250820051636,0.7267259862848311,0.7533364022630215
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,811,42.842494130000034,43.52268011000002,44.94539507299568,44.271678821355415,0.6755094494845614,0.6522918176796229,0.47544247292881325,0.5015770042490018
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,944,44.46434462000002,43.70212616000003,41.97906331611401,,0.5135203415093805,0.5392408553909267,0.6000587227597923,
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,829,46.18816604000002,46.51671914342859,45.42709475051549,43.05611373661809,0.7134280046845359,0.6410004174976981,0.5705234145422479,0.650642360033971
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,937,,43.47311882000001,42.83543554078626,41.75747336166536,,0.6103943768763535,0.5182450213187915,0.5311651729072183
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,817,,,35.44100398739625,34.906322359911655,,,0.8588552463893305,0.8676231881864434
AWS,LC09_L2SP_114035_20240807_20240808_02_T1,2024-08-07,815,42.52632728000001,42.16938833428574,41.81100238707319,41.889543928638346,0.3736962479078136,0.38594472564315,0.4859687378042855,0.5127659492785194
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,138,48.56027192000003,48.31850397200001,46.38976925473686,46.564847107885186,0.47793252178346685,0.36343747783675945,0.2473578566326173,0.2384411718822115
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,277,40.58147390000001,40.99495666228573,42.718668231340224,41.33980855771545,0.6122341646639428,0.6403927667707063,0.5413299462101356,0.5852492816511278
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,281,,44.68839583100002,41.912329169689464,41.26756662243985,,0.46564330636084,0.48617426781005824,0.5193464117453789
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,285,,,,41.23779267137933,,,,0.5115285986127581
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,288,44.26154210000001,44.360143838857155,42.36894224850964,42.82985867934927,0.48812005597293884,0.4083211960863259,0.48246020147874447,0.4418302247113152
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,136,41.24969681000002,41.630464238000016,40.430978771538484,40.99471992073191,0.4268291945189724,0.3358289015395622,0.46324941581632517,0.4496242413400112
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,253,39.22338062000002,40.118283361142886,44.65118463422683,43.934831460927846,0.7827676315149406,0.726985844397752,0.389863842405133,0.42416480397016426
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,263,38.04302438000002,38.97981504666669,,37.47658267299573,0.7968989037869024,0.687167713961724,,0.7212719017579515
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,152,41.57725706000002,41.94360369885716,39.4829332472936,38.94798877962735,0.5730358230288517,0.5654819910873743,0.678578342534585,0.6784830260783082
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,143,46.55389418000002,46.27501630057145,46.34787411038125,46.70431141643707,0.4845250301774168,0.44471360860695885,0.43224318924960087,0.405327209513489
ASOS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,283,43.33753736,42.460017692000015,38.16284101395835,38.02718794823531,0.52195120990296,0.4594678762361326,0.6612012305433924,0.6862571325701677
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,919,40.241950580000015,40.237425772571456,37.5315938387629,37.60523274036647,0.5055866391928129,0.4869323768786723,0.6650477280407395,0.6752659745774394
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,928,45.76205288000002,45.77871979657145,43.78869642371136,40.91292725080428,0.20646116993520514,0.2719906393089456,0.3884658119144834,0.536549747657295
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,840,42.20731208000003,42.77828418285715,46.07015625670105,44.35796073935317,0.7563285882458683,0.7040618859757966,0.4092424324419568,0.44272053666044203
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,827,45.97169144000001,45.30942417090911,42.56241295886616,43.735351849200484,0.43791395757492985,0.4165023108633945,0.5055863704068722,0.3994516019147814
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,812,40.309171640000024,38.36249531600003,34.50030733649486,33.750707478146296,0.4556696896214267,0.5440660182116224,0.7661254389297868,0.8016439348850593
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,825,42.783818120000035,41.86166887657145,38.63455717917527,38.62567794505174,0.40690976236117615,0.449969482765213,0.6534893708544919,0.6571113334046459
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,810,43.71124088000003,42.41435765931037,41.34040194608002,40.74823138261732,0.4443696437303016,0.6057966010357202,0.5253769737967453,0.5606638330068956
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,860,47.97920852000001,48.607570806285736,48.586678036819805,47.74982646226603,0.38448918394909387,0.3522662513909708,0.2988109803088931,0.2908582203492721
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,830,36.98229884,37.282693969142876,36.60457043505156,36.84135077220729,0.7362063423697155,0.6197845611214183,0.6363442328734182,0.657903402338491
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,805,,,32.09409263882355,30.87993448745861,,,0.7388616364116323,0.8164526055405402
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,845,46.65871346000004,46.08770880457144,42.185402654963525,42.619045603562085,0.479871415585674,0.5539690041257477,0.5403466255020599,0.5636478568044674
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,927,,,36.12694793162979,33.37538431470307,,,0.6434099442114823,0.7362457085279512
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,939,40.073328260000004,40.30818766454547,41.678236521787255,40.45107455436966,0.7427782851935824,0.6838544285023175,0.5929968987489945,0.6059645317865714
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,842,33.52212326000002,33.506758446285744,35.7574691874227,34.36371302000002,0.7964586782818316,0.8204778069543662,0.685153966175663,0.7651799978825328
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,915,34.62842240000001,34.60697025542859,35.023417091546406,34.24578238626293,0.7303615706441069,0.7421656935300965,0.7488952694965637,0.7889347437213031
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,941,42.66418742000002,43.16041881885716,42.74032245281216,43.05713115151671,0.7291849849727452,0.4874868250329368,0.42629520872180987,0.39414436174580586
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,826,43.44463532000003,43.42839158685716,42.43200639094038,41.5355775928461,0.3544860492819512,0.40656762475636476,0.506941954396036,0.544348046090875
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,836,37.96440992000004,38.10516723885717,37.22027995072167,35.478560703603904,0.6398528968383306,0.680798984887738,0.6567833582119009,0.7273485694920044
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,853,32.35999646000005,31.591690669142878,29.173433676165818,29.142116259053676,0.48511461293522445,0.7416265054018236,0.8583644552194418,0.8693866355727264
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,846,45.49772600000002,44.98271176742859,47.07781459672438,46.30039943336537,0.830142526149484,0.6759646585750669,0.46773773065167884,0.4455066984945205
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,673,39.258700160000025,39.125397380000024,40.376146038762904,38.76769028492988,0.5826750964226176,0.6197593901098961,0.5735321287911004,0.6363017778440416
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,802,34.131670160000034,33.857317088000016,33.04985515111619,33.342161094230434,0.6868030859589284,0.7693325749394513,0.8409912848817421,0.8333559091399303
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,843,38.201392640000016,37.35457004685717,33.90417407610233,33.073657838976764,0.4401788516610301,0.6687351197515359,0.7194171263435413,0.7909940226066037
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,859,30.53933114,30.393723488000017,30.650212542463432,30.99039173552268,0.7544024260844137,0.8588367483269796,0.8751284269761394,0.8691959510543207
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,935,37.37195312,36.685614704000024,34.775227571063844,34.471790118597326,0.42919488924707516,0.6534021593164813,0.7287680948748703,0.7644419196613393
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,844,45.182128820000024,44.21971204571432,41.32344264701033,39.19809074559758,0.3489597879304657,0.48461136069155597,0.6255317420962829,0.7094641490236693
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,992,39.58455140000001,40.14328373600002,39.97650393628867,37.7524476545361,0.4352422945906675,0.5210511207338673,0.6229691265718907,0.6873072867024693
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,943,35.39178020000003,34.86400535942858,33.200687489321844,32.675663774387466,0.8095023556213308,0.7169440546880652,0.8249629073249731,0.8538387305450894
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,811,42.194779340000025,42.45786922228573,44.45700118692752,43.510506606013166,0.7387120974912585,0.6957738717842995,0.47742331402799565,0.49460501119794875
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,813,,,37.65644598583092,38.17429305036651,,,0.6856445676044851,0.6340601315288453
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,944,43.44577466000006,42.90641110400003,41.19907267279154,38.691073408929356,0.43078633869445987,0.47512245139382137,0.571955598133519,0.6642914055162564
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,848,41.52370808000003,40.509207191428594,35.86596662030228,34.80836043772729,0.31522729221235507,0.37221542311979233,0.6875150358667673,0.7237411968110058
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,940,39.69051002000001,39.50362570742858,39.12598466865981,41.69009674546393,0.6231769970855652,0.6571541015491419,0.644076705388412,0.47320725223999976
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,829,40.35588458000001,41.382364814857155,40.823937980824766,39.20810859218661,0.7217170419727679,0.6551943133497564,0.58458904137322,0.6556267015348248
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,296,46.32716552000003,45.99141829828573,45.86958878954347,44.58947510765285,0.27397614381882246,0.26049004252011726,0.4409939246781707,0.46907728824296124
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,937,39.31224914000003,40.050899538285734,38.85568310536084,37.728460942634165,0.6782125873472232,0.6186225838618362,0.5993441157735816,0.6310820229148927
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,808,46.70656574000003,46.01881868545457,44.985327599061236,43.817634066993975,0.5501939200532803,0.4179232603866848,0.3360895053642269,0.4614150949622901
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,828,40.74439952,39.815056158285735,37.55138773084339,36.452517306903566,0.5496625613180313,0.6767830829643479,0.7246688310123874,0.7505155416661713
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,817,31.99996502000003,32.31347883542859,32.31623395860467,31.433725517666176,0.7795006030871212,0.8002721354314141,0.8069998796160167,0.8366507858980194
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,816,,,,38.19756346300859,,,,0.7422080058421789
AWS,LC09_L2SP_114035_20240823_20240824_02_T1,2024-08-23,995,40.297778240000014,39.70714438400002,35.49254327298971,34.7356309057555,0.4438359033007366,0.5125048093726101,0.7610889186625437,0.7870615592719882
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,138,,,41.181726329757296,41.29101856551558,,,0.23113499587749908,0.2208732961206102
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,277,34.76172518000004,35.18246716571431,38.31141921278352,37.36664258568143,0.7337026502262004,0.7328800704941665,0.5427000615815656,0.5757021443335365
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,281,,42.32500590200003,40.0797707098182,38.797045462329486,,0.38789552972859964,0.3750381309202918,0.4004903573123185
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,272,35.85549158000001,36.621551243428584,38.144496114639196,38.07627953899229,0.595162726157109,0.5676797461318707,0.5357621215896023,0.5360711944310009
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,288,42.26655776000003,42.24019017714289,41.216075205006085,41.142328988302815,0.4213089875664963,0.38200202141257916,0.3496674412847547,0.35226165797895626
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,285,42.078566660000014,42.28901903428572,38.52932547037917,36.42382347549938,0.323813657954058,0.33995276945778324,0.38258771941898456,0.48410613050934687
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,278,41.985140780000016,41.51107768228573,36.937743551208804,37.39358134910193,0.34310771769895815,0.3084779864099272,0.43076244768146993,0.45850928253395484
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,279,40.109787140000016,40.07531396685716,37.60236212226806,36.8227597683691,0.4075456993928542,0.3748314952336739,0.4761721284505819,0.5191680017318621
ASOS,LC09_L2SP_114035_20250623_20250624_02_T1,2025-06-23,136,41.08904987,41.35035749900002,40.097082686843194,39.2104040727865,0.451676936330882,0.3126407862819783,0.44831865442647,0.4848382070718886
