연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름,인구,온열,여름온열,여름온열률10만,가구수,다자녀,소년소녀가정,한부모가정,질환자,임산부,영유아,장애인,노인,발급률_인구천명,노인비중
2022,서울특별시 노원구,76.0,20.2,700.6,194.5,620.6,168.4,33.4,9.0,503734.0,10,10,1.9851747152266872,16711.0,0.0,38.0,1543.0,1705.0,3.0,160.0,6643.0,6619.0,33.17425466615317,39.608641014900364
2022,서울특별시 도봉구,56.1,14.7,444.2,123.3,351.4,95.6,42.6,11.1,311694.0,6,5,1.604137391159278,7837.0,0.0,33.0,1053.0,852.0,1.0,130.0,2154.0,3614.0,25.143249469030522,46.1145846624984
2022,서울특별시 동대문구,173.4,46.3,550.5,154.3,626.2,169.2,76.3,19.9,336644.0,3,3,0.8911491070685947,8124.0,0.0,35.0,686.0,922.0,4.0,77.0,2194.0,4206.0,24.132317819417544,51.7725258493353
2022,서울특별시 동작구,57.4,15.9,567.4,160.7,576.0,160.0,14.1,4.3,380596.0,1,1,0.2627457986946788,6244.0,0.0,18.0,523.0,657.0,1.0,65.0,1844.0,3136.0,16.40584767049575,50.224215246636774
2022,서울특별시 마포구,185.3,58.2,631.2,182.1,1359.6,369.0,20.1,5.4,364638.0,1,1,0.2742445932678437,5478.0,0.0,15.0,530.0,638.0,1.0,45.0,1677.0,2572.0,15.02311881921248,46.95144213216502
2022,서울특별시 서대문구,32.7,8.6,480.8,137.4,581.7,161.5,14.9,4.0,306337.0,1,1,0.3264378772397719,5742.0,0.0,26.0,535.0,592.0,0.0,75.0,1554.0,2960.0,18.7440629111077,51.54998258446535
2022,서울특별시 서초구,427.7,115.8,729.4,212.5,2030.8,552.3,7.8,1.9,404325.0,8,8,1.978606319173932,3384.0,0.0,15.0,339.0,389.0,4.0,72.0,1034.0,1531.0,8.369504730105731,45.24231678486997
2022,서울특별시 성동구,893.4,238.3,466.2,130.9,780.5,213.1,219.4,56.9,281000.0,2,2,0.7117437722419928,5364.0,0.0,16.0,425.0,561.0,1.0,42.0,1578.0,2741.0,19.088967971530252,51.09992542878449
2022,서울특별시 성북구,102.6,27.7,651.1,180.1,539.3,145.0,45.0,11.7,430397.0,3,3,0.6970308807914554,8213.0,0.0,32.0,903.0,939.0,2.0,102.0,2275.0,3960.0,19.08238207980074,48.21624254231097
2022,서울특별시 송파구,215.6,58.4,1016.0,289.6,1733.5,504.1,36.3,9.6,658801.0,9,9,1.366118144932992,7806.0,0.0,27.0,1008.0,790.0,2.0,161.0,2146.0,3672.0,11.848798043718816,47.04073789392775
2022,서울특별시 양천구,44.4,11.5,672.0,188.6,1021.0,271.0,16.5,3.9,440881.0,5,4,0.9072742985068534,8466.0,0.0,30.0,883.0,864.0,4.0,125.0,2623.0,3937.0,19.20246052789755,46.50366170564612
2022,서울특별시 영등포구,225.4,59.0,659.9,189.0,1786.0,497.9,102.4,26.1,375675.0,12,9,2.395687762028349,5962.0,0.0,13.0,404.0,641.0,1.0,46.0,1650.0,3207.0,15.870100485792241,53.79067427037907
2022,서울특별시 용산구,107.5,27.8,443.1,129.2,882.6,246.0,16.5,4.3,218650.0,4,4,1.8294077292476565,3861.0,0.0,7.0,277.0,476.0,2.0,38.0,1008.0,2053.0,17.658358106563,53.172753172753175
2022,서울특별시 은평구,194.8,52.0,698.6,196.2,555.4,150.5,13.0,3.3,466746.0,11,11,2.356742210966993,11405.0,0.0,22.0,1246.0,1192.0,4.0,174.0,3192.0,5575.0,24.435131741889595,48.88206926786497
2022,서울특별시 종로구,75.2,19.7,272.9,77.7,1220.4,335.3,68.7,18.0,141379.0,1,1,0.7073186258213737,2721.0,0.0,9.0,164.0,279.0,1.0,14.0,773.0,1481.0,19.24613980859958,54.428518926865124
2022,서울특별시 중구,225.2,58.3,219.4,63.3,1753.8,491.2,204.1,53.0,120437.0,1,1,0.8303096224582147,3270.0,0.0,8.0,211.0,340.0,0.0,25.0,916.0,1770.0,27.15112465438362,54.12844036697248
2022,서울특별시 중랑구,72.1,18.4,561.5,158.2,481.9,130.9,55.8,14.2,385318.0,6,6,1.5571553885362222,12276.0,0.0,49.0,1371.0,1340.0,11.0,160.0,3767.0,5578.0,31.8593992494511,45.43825350276963
2022,세종특별자치시 세종시,2025.6,519.3,654.1,176.6,213.5,232.8,1781.0,457.9,383591.0,26,25,6.517358332181933,,,,,,,,,,,
2022,울산광역시 남구,14435.7,3722.0,493.3,138.6,777.2,219.7,13499.7,3481.5,310638.0,7,7,2.2534268183544834,5234.0,0.0,37.0,658.0,536.0,2.0,74.0,1660.0,2267.0,16.84919423895338,43.31295376385174
2022,울산광역시 동구,999.1,275.2,219.9,58.2,233.8,64.9,970.5,267.7,151711.0,8,8,5.273183882513463,2624.0,0.0,37.0,372.0,288.0,1.0,72.0,849.0,1005.0,17.296043134644158,38.30030487804878
2022,울산광역시 북구,1742.9,462.6,331.3,91.6,351.9,99.2,1688.9,448.2,218670.0,2,2,0.9146202039603056,2813.0,0.0,29.0,462.0,253.0,1.0,78.0,871.0,1119.0,12.864133168701697,39.77959473871312
2022,울산광역시 울주군,11359.3,2764.1,338.0,91.2,491.0,130.4,10964.9,2675.4,221512.0,6,5,2.2572140561233702,3468.0,0.0,37.0,404.0,331.0,1.0,49.0,1110.0,1536.0,15.656036693271695,44.29065743944637
2022,울산광역시 중구,30.3,8.0,319.3,87.5,337.4,94.9,10.8,2.9,208132.0,3,3,1.44139296215863,4841.0,0.0,30.0,520.0,475.0,0.0,66.0,1326.0,2424.0,23.259277766033094,50.07229911175377
2022,인천광역시 강화군,115.3,27.8,94.0,23.8,205.8,47.9,97.4,23.2,69803.0,7,7,10.028222282709912,1944.0,0.0,14.0,138.0,153.0,0.0,21.0,692.0,926.0,27.84980588226867,47.63374485596708
2022,인천광역시 계양구,396.9,102.2,425.6,118.6,464.3,125.5,282.3,72.1,288856.0,6,5,1.7309662946243112,7799.0,0.0,37.0,1218.0,732.0,3.0,187.0,2266.0,3356.0,26.999612263550002,43.03115784074881
2022,인천광역시 남동구,2073.4,504.4,815.7,226.2,979.5,266.2,1956.9,474.7,506181.0,13,13,2.5682512777050106,15915.0,0.0,63.0,2351.0,1725.0,22.0,378.0,4985.0,6391.0,31.44132237282711,40.15708451146717
2022,인천광역시 동구,3418.3,819.8,91.6,25.0,112.1,28.5,3364.9,804.0,58999.0,1,1,1.6949439821013916,2087.0,0.0,8.0,199.0,191.0,0.0,30.0,697.0,962.0,35.37348090645604,46.09487302347868
2022,인천광역시 미추홀구,418.9,103.6,648.1,180.5,666.8,176.2,325.1,79.7,406004.0,6,6,1.4778179525324873,12328.0,0.0,69.0,1929.0,1303.0,14.0,324.0,3551.0,5138.0,30.36423286470084,41.677482154445165
2022,인천광역시 부평구,704.2,178.0,761.9,211.8,814.4,220.2,623.6,155.5,489118.0,4,4,0.8177985680347074,14582.0,0.0,56.0,1847.0,1633.0,7.0,266.0,4786.0,5987.0,29.812846797705255,41.057468111370184
2022,인천광역시 서구,3588.6,909.9,960.0,270.2,1255.9,331.5,3178.6,812.4,589013.0,15,13,2.207082016865502,11059.0,0.0,66.0,2038.0,1102.0,5.0,300.0,3334.0,4214.0,18.775476941935068,38.10471109503572
2022,인천광역시 연수구,1262.9,339.0,722.5,209.6,872.2,247.1,745.3,213.9,385796.0,8,8,2.073634770707835,5860.0,0.0,29.0,733.0,601.0,4.0,131.0,2158.0,2204.0,15.189374695434893,37.610921501706486
2022,인천광역시 옹진군,54.2,10.2,29.1,7.5,123.7,29.5,30.2,7.7,20613.0,1,0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,11.0,1.3098530053849513,40.74074074074074
2022,인천광역시 중구,1040.9,269.3,265.7,73.4,1214.8,332.2,895.4,230.6,152931.0,8,7,4.577227638608261,3468.0,0.0,14.0,370.0,291.0,4.0,91.0,947.0,1751.0,22.67689350099064,50.49019607843137
2022,전라남도 강진군,67.6,16.6,46.8,12.1,73.4,18.4,39.7,10.0,33177.0,2,2,6.028272598486903,1281.0,0.0,15.0,67.0,93.0,1.0,20.0,529.0,556.0,38.61108599330862,43.403590944574546
2022,전라남도 고흥군,81.0,20.6,91.8,23.8,115.8,29.6,46.5,11.4,61880.0,3,3,4.848093083387201,2754.0,0.0,13.0,101.0,204.0,0.0,22.0,1190.0,1224.0,44.505494505494504,44.44444444444444
2022,전라남도 곡성군,228.7,62.6,35.7,8.9,53.1,13.3,223.3,61.4,27060.0,3,3,11.086474501108649,996.0,0.0,7.0,39.0,77.0,0.0,7.0,436.0,430.0,36.80709534368071,43.17269076305221
2022,전라남도 광양시,4417.8,1014.5,227.0,65.0,303.5,82.7,4259.0,972.7,152168.0,18,15,9.857525892434678,2572.0,0.0,22.0,464.0,197.0,1.0,54.0,905.0,929.0,16.902371063561326,36.11975116640747
2022,전라남도 구례군,23.5,6.3,34.5,8.8,64.9,16.2,14.7,4.1,24655.0,9,7,28.39180693571284,876.0,0.0,0.0,35.0,65.0,0.0,4.0,365.0,407.0,35.53031839383492,46.46118721461187
2022,전라남도 나주시,506.8,134.3,189.6,53.2,329.9,90.6,460.4,122.1,116456.0,4,4,3.4347736484165696,2984.0,0.0,15.0,334.0,236.0,4.0,51.0,1126.0,1218.0,25.623411417187604,40.81769436997319
2022,전라남도 담양군,216.6,55.0,55.5,14.3,129.3,33.7,198.3,50.2,45792.0,3,2,4.367575122292103,1215.0,0.0,11.0,89.0,80.0,0.0,16.0,469.0,550.0,26.53301886792453,45.267489711934154
2022,전라남도 목포시,119.5,29.2,358.6,98.4,522.4,141.5,72.5,16.7,216939.0,7,7,3.226713500108325,8222.0,0.0,41.0,1351.0,687.0,11.0,173.0,2638.0,3321.0,37.9000548541295,40.391632206275844
2022,전라남도 무안군,107.7,26.3,144.7,41.4,199.4,52.1,63.3,15.9,90608.0,8,8,8.829242450997704,1587.0,0.0,5.0,181.0,106.0,0.0,27.0,640.0,628.0,17.515009712166695,39.57151858853182
2022,전라남도 보성군,52.6,12.5,54.6,13.9,82.3,20.5,42.4,10.0,38471.0,2,2,5.198721114605807,1499.0,0.0,15.0,75.0,104.0,1.0,17.0,652.0,635.0,38.96441475397052,42.361574382921944
2022,전라남도 순천시,1021.2,266.8,435.5,119.5,585.8,161.5,866.1,226.5,278737.0,17,12,4.305133512953071,5542.0,0.0,60.0,626.0,435.0,2.0,112.0,2122.0,2185.0,19.882541607321595,39.42619992782389
2022,전라남도 신안군,32.9,9.1,41.3,10.3,81.4,20.4,21.5,6.1,37858.0,4,4,10.56579851022241,1201.0,0.0,21.0,35.0,66.0,1.0,15.0,462.0,601.0,31.723810026942786,50.041631973355535
2022,전라남도 여수시,13520.5,3594.6,431.9,120.1,695.3,187.7,13214.2,3450.4,274765.0,21,18,6.55105271777701,6486.0,0.0,45.0,690.0,575.0,0.0,78.0,2567.0,2531.0,23.605626626389824,39.02251002158495
2022,전라남도 영광군,410.7,102.0,72.4,18.6,112.4,27.8,84.4,22.5,52197.0,2,2,3.831637833591969,1643.0,0.0,6.0,106.0,140.0,2.0,21.0,746.0,622.0,31.476904802958025,37.85757760194765
2022,전라남도 영암군,769.5,198.8,80.1,21.1,134.6,34.1,743.5,193.6,52395.0,6,6,11.45147437732608,1157.0,0.0,17.0,103.0,98.0,0.0,12.0,504.0,423.0,22.082259757610462,36.56006914433881
2022,전라남도 완도군,47.2,12.7,66.3,17.0,107.9,27.7,27.3,7.5,47597.0,0,0,0.0,1964.0,0.0,8.0,87.0,118.0,0.0,17.0,789.0,945.0,41.26310481753052,48.116089613034625
2022,전라남도 장성군,349.4,85.6,55.0,14.2,116.0,29.9,318.7,77.7,43146.0,4,4,9.270847819033053,1266.0,0.0,4.0,82.0,92.0,0.0,17.0,518.0,553.0,29.342233347239603,43.68088467614534
2022,전라남도 장흥군,72.9,19.3,49.9,12.9,77.5,19.8,46.9,12.4,35650.0,1,1,2.805049088359046,1514.0,0.0,14.0,78.0,113.0,2.0,19.0,655.0,633.0,42.46844319775596,41.809775429326294
2022,전라남도 진도군,20.9,5.3,43.3,11.0,70.4,18.6,12.8,3.1,29507.0,4,4,13.556105330938422,1244.0,0.0,21.0,62.0,74.0,1.0,20.0,534.0,532.0,42.159487579218485,42.765273311897104
2022,전라남도 함평군,99.8,22.9,38.7,9.8,59.1,14.8,88.0,20.0,30784.0,3,2,6.496881496881497,1105.0,0.0,16.0,50.0,67.0,1.0,12.0,525.0,434.0,35.895270270270274,39.276018099547514
2022,전라남도 해남군,97.3,26.3,92.1,23.8,145.6,37.3,80.6,22.1,65831.0,2,2,3.038082362412845,2439.0,0.0,33.0,107.0,168.0,0.0,19.0,967.0,1145.0,37.049414409624646,46.945469454694546
2022,전라남도 화순군,130.2,35.1,87.0,22.9,159.8,42.2,116.8,31.7,62024.0,1,1,1.6122791177608666,1729.0,0.0,12.0,146.0,133.0,1.0,24.0,701.0,712.0,27.876305946085388,41.17987275882013
2022,전북특별자치도 고창군,107.0,28.3,74.5,19.1,120.6,30.8,84.6,22.7,52338.0,1,1,1.9106576483625664,2025.0,0.0,26.0,104.0,144.0,1.0,19.0,834.0,897.0,38.69081737934197,44.2962962962963
2022,전북특별자치도 군산시,4690.1,1182.2,418.6,112.7,658.4,175.4,4573.1,1150.3,262467.0,10,10,3.8100027813020314,9222.0,0.0,20.0,997.0,830.0,11.0,163.0,3294.0,3907.0,35.13584564916732,42.3660811103882
2022,전북특별자치도 김제시,535.3,135.8,109.0,28.7,179.2,46.2,512.3,130.3,81455.0,7,7,8.593702044073416,4477.0,0.0,20.0,316.0,385.0,2.0,61.0,1809.0,1884.0,54.962862930452395,42.08175117266026
2022,전북특별자치도 남원시,194.4,49.1,110.6,28.6,175.8,44.3,155.0,39.2,77948.0,7,6,7.697439318520039,3140.0,0.0,15.0,247.0,265.0,1.0,64.0,1259.0,1289.0,40.28326576692154,41.05095541401274
2022,전북특별자치도 무주군,33.6,8.5,32.9,8.2,90.7,18.5,25.3,6.6,23489.0,2,2,8.514623866490698,765.0,0.0,11.0,38.0,52.0,0.0,10.0,324.0,330.0,32.56843628932692,43.13725490196079
2022,전북특별자치도 부안군,122.3,32.4,67.8,17.8,144.7,37.3,92.9,24.9,50094.0,5,5,9.981235277677966,2102.0,0.0,26.0,109.0,172.0,0.0,12.0,842.0,941.0,41.961113107358166,44.76688867745005
2022,전북특별자치도 순창군,91.0,23.8,34.9,8.9,50.9,12.6,83.7,21.9,26727.0,1,1,3.7415347775657577,857.0,0.0,7.0,57.0,64.0,0.0,13.0,371.0,345.0,32.06495304373854,40.25670945157526
2022,전북특별자치도 완주군,1186.3,312.2,131.3,35.1,270.9,72.5,1091.3,287.1,92422.0,8,7,7.573954253316311,2743.0,0.0,36.0,297.0,254.0,1.0,67.0,1115.0,973.0,29.67908073835234,35.47211082756107
2022,전북특별자치도 익산시,1762.8,464.9,411.7,112.1,546.7,145.4,1628.3,430.6,273697.0,14,13,4.749778039218552,10274.0,0.0,30.0,1540.0,1069.0,2.0,185.0,3645.0,3803.0,37.5378612114857,37.015767957952114
2022,전북특별자치도 임실군,108.1,27.9,32.0,7.9,62.2,15.1,96.9,25.0,26508.0,6,6,22.634676324128566,1136.0,0.0,16.0,55.0,70.0,1.0,15.0,467.0,512.0,42.85498717368342,45.07042253521127
2022,전북특별자치도 장수군,36.3,8.7,27.3,6.5,41.4,9.5,22.0,5.2,21336.0,2,2,9.373828271466069,682.0,0.0,5.0,42.0,55.0,0.0,8.0,303.0,269.0,31.964754405699285,39.44281524926686
2022,전북특별자치도 전주시,1792.0,464.6,1057.6,289.8,1431.3,392.3,1623.3,421.9,651495.0,25,23,3.530341752430948,16723.0,0.0,131.0,2890.0,1626.0,11.0,415.0,5503.0,6147.0,25.668654402566407,36.757758775339354
2022,전북특별자치도 정읍시,1144.3,303.0,154.3,40.6,215.7,56.0,1046.4,278.5,105081.0,3,3,2.854940474491107,4432.0,0.0,31.0,383.0,389.0,0.0,64.0,1796.0,1769.0,42.17698727648195,39.914259927797836
2022,전북특별자치도 진안군,33.8,8.4,30.4,7.3,50.3,11.6,20.3,4.9,24550.0,6,6,24.43991853360489,768.0,0.0,10.0,41.0,58.0,1.0,8.0,356.0,294.0,31.283095723014256,38.28125
2022,제주특별자치도 서귀포시,190.3,49.7,290.7,83.9,827.1,233.2,63.6,15.9,184770.0,31,30,16.23640201331385,4104.0,0.0,41.0,530.0,427.0,5.0,92.0,1359.0,1650.0,22.211397954213346,40.2046783625731
2022,제주특별자치도 제주시,497.6,131.7,760.4,218.8,1620.1,455.5,235.8,63.7,493389.0,62,59,11.95811013216752,10214.0,0.0,79.0,1814.0,998.0,5.0,307.0,3117.0,3894.0,20.70171811694221,38.12414333268063
2022,충청남도 계룡시,58.2,14.9,69.2,19.3,136.7,37.2,30.1,7.8,44475.0,5,5,11.242270938729623,569.0,0.0,6.0,86.0,40.0,0.0,21.0,189.0,227.0,12.793704328274313,39.894551845342704
2022,충청남도 공주시,483.0,122.2,153.0,40.6,286.7,71.3,418.3,105.9,102571.0,5,3,2.924803306977606,2640.0,0.0,22.0,252.0,243.0,0.0,36.0,995.0,1092.0,25.73826910140293,41.36363636363637
2022,충청남도 금산군,650.7,165.5,69.8,17.8,119.4,29.7,634.4,161.3,50092.0,3,3,5.988980276291624,1540.0,0.0,5.0,111.0,113.0,1.0,18.0,592.0,700.0,30.743432084963665,45.45454545454545
2022,충청남도 논산시,613.4,157.2,168.2,45.0,283.5,73.5,537.8,138.0,112617.0,7,7,6.215757834074784,3680.0,0.0,10.0,342.0,315.0,2.0,47.0,1490.0,1474.0,32.677126899136006,40.05434782608695
2022,충청남도 당진시,5906.8,1507.0,288.3,79.5,382.0,98.4,5749.2,1473.5,168253.0,15,13,7.726459557927645,2548.0,0.0,31.0,281.0,198.0,1.0,42.0,895.0,1100.0,15.143860733538183,43.17111459968603
2022,충청남도 보령시,663.4,170.3,152.2,41.3,297.2,80.3,439.7,107.3,97157.0,2,2,2.0585238325596715,3236.0,0.0,11.0,291.0,291.0,1.0,33.0,1231.0,1378.0,33.30691561081548,42.58343634116193
2022,충청남도 부여군,162.5,42.8,89.4,23.2,121.3,31.0,125.8,32.5,62343.0,13,13,20.852381181528,2172.0,0.0,14.0,138.0,127.0,1.0,19.0,918.0,955.0,34.83951686636832,43.96869244935544
2022,충청남도 서산시,9111.5,2311.3,294.5,80.3,450.2,116.1,9009.7,2286.9,176413.0,14,14,7.935923089568229,2653.0,0.0,44.0,295.0,244.0,0.0,34.0,1004.0,1032.0,15.038574254731794,38.8993592159819
2022,충청남도 서천군,702.9,178.0,74.0,19.3,123.5,31.7,635.1,159.9,49964.0,1,0,0.0,1780.0,0.0,11.0,99.0,128.0,1.0,12.0,725.0,804.0,35.625650468337206,45.1685393258427
2022,충청남도 아산시,11912.2,3021.4,541.8,150.5,726.6,189.7,11605.3,2944.7,334539.0,21,20,5.978376213236722,5939.0,0.0,57.0,753.0,571.0,2.0,99.0,2016.0,2441.0,17.752788165206447,41.1011954874558
2022,충청남도 예산군,782.9,193.5,119.1,31.5,196.0,49.1,744.9,184.0,77385.0,18,18,23.26032176778445,2044.0,0.0,28.0,135.0,172.0,0.0,27.0,817.0,865.0,26.413387607417455,42.31898238747554
2022,충청남도 천안시,5388.3,1416.5,1061.4,290.6,1594.6,428.4,5219.4,1373.8,657559.0,11,10,1.520776082450396,8322.0,0.0,132.0,1228.0,833.0,2.0,144.0,2733.0,3250.0,12.655898558152197,39.05311223263638
2022,충청남도 청양군,132.7,34.4,40.3,10.0,59.9,13.7,122.1,31.8,30266.0,5,5,16.52018766933192,761.0,0.0,10.0,60.0,60.0,1.0,5.0,319.0,306.0,25.14372563272319,40.21024967148489
2022,충청남도 태안군,322.8,69.8,86.7,22.6,258.8,60.7,20.9,5.5,61335.0,4,3,4.8911714355588165,1607.0,0.0,8.0,145.0,139.0,0.0,20.0,581.0,714.0,26.200374989810058,44.43061605476043
2022,충청남도 홍성군,311.2,77.6,160.9,43.3,229.3,59.3,267.4,66.1,98068.0,11,11,11.216706774890891,2141.0,0.0,16.0,205.0,196.0,2.0,32.0,839.0,851.0,21.831790186401275,39.74778141055582
2022,충청북도 괴산군,250.8,61.8,53.6,13.6,116.0,28.6,237.1,58.4,37055.0,5,5,13.493455673998112,1174.0,0.0,6.0,74.0,75.0,0.0,15.0,490.0,514.0,31.682633922547566,43.781942078364565
2022,충청북도 단양군,1684.5,413.0,39.2,9.6,85.7,20.2,1656.5,406.1,27767.0,3,3,10.804192026506286,945.0,0.0,14.0,48.0,62.0,0.0,9.0,361.0,451.0,34.0332048834948,47.72486772486773
2022,충청북도 보은군,170.6,42.4,45.1,11.3,80.3,18.6,155.6,38.7,31455.0,2,2,6.358289620092195,1176.0,0.0,11.0,75.0,74.0,0.0,10.0,452.0,554.0,37.3867429661421,47.10884353741497
2022,충청북도 영동군,158.0,38.2,64.6,16.3,89.9,21.9,131.9,32.0,44956.0,2,2,4.448794376723908,1410.0,0.0,21.0,89.0,86.0,0.0,20.0,577.0,617.0,31.364000355903553,43.758865248226954
2022,충청북도 옥천군,355.4,88.4,69.8,18.0,113.9,28.1,193.3,46.9,49520.0,2,1,2.0193861066235868,1507.0,0.0,8.0,130.0,103.0,0.0,22.0,627.0,617.0,30.432148626817447,40.94226940942269
2022,충청북도 음성군,2565.9,652.5,154.9,41.3,314.0,77.9,2501.0,636.8,92058.0,7,7,7.603901887940212,1991.0,0.0,14.0,197.0,191.0,1.0,34.0,681.0,873.0,21.627669512698517,43.84731290808639
2022,충청북도 제천시,946.4,238.3,196.0,50.2,307.6,74.9,864.5,219.2,130988.0,7,5,3.817143555134821,4401.0,0.0,28.0,466.0,332.0,3.0,67.0,1600.0,1905.0,33.5984975722967,43.28561690524881
2022,충청북도 증평군,382.4,100.6,58.6,16.0,107.3,28.0,344.2,90.5,37262.0,0,0,0.0,1029.0,0.0,10.0,125.0,85.0,0.0,15.0,398.0,396.0,27.615264881112125,38.48396501457726
2022,충청북도 진천군,2338.8,613.3,143.6,39.1,293.5,74.5,2301.5,603.5,86147.0,4,4,4.643226113503662,1509.0,0.0,21.0,196.0,111.0,0.0,31.0,520.0,630.0,17.516570513192566,41.74950298210736
2022,충청북도 청주시,9913.6,2620.6,1363.7,380.4,1970.0,529.9,9393.4,2486.9,849573.0,14,14,1.647886644231867,16046.0,0.0,114.0,2360.0,1423.0,12.0,357.0,5431.0,6349.0,18.887135066674674,39.5674934563131
2022,충청북도 충주시,1554.7,399.1,335.8,90.2,545.5,138.5,1418.3,364.7,208277.0,3,3,1.4403894813157476,5416.0,0.0,26.0,685.0,480.0,3.0,86.0,1866.0,2270.0,26.003831436020302,41.91285081240768
2023,강원특별자치도 강릉시,866.7,216.8,336.5,89.5,647.9,171.6,712.9,183.7,209439.0,21,21,10.026785842178391,6702.0,0.0,65.0,587.0,575.0,0.0,115.0,2231.0,3129.0,31.99977081632361,46.68755595344673
2023,강원특별자치도 고성군,61.9,16.2,41.9,10.7,174.7,45.2,38.4,10.3,27305.0,2,2,7.324665812122322,910.0,0.0,7.0,63.0,73.0,1.0,8.0,321.0,437.0,33.32722944515656,48.02197802197802
2023,강원특별자치도 동해시,1756.6,445.3,140.2,37.0,237.5,61.1,1666.5,425.0,88625.0,4,4,4.513399153737659,2986.0,0.0,18.0,226.0,253.0,0.0,46.0,1086.0,1357.0,33.69252468265162,45.44541192230408
2023,강원특별자치도 삼척시,1134.1,288.9,96.8,24.9,182.2,46.9,812.8,203.6,62651.0,7,5,7.980718583901295,2025.0,0.0,26.0,153.0,160.0,0.0,27.0,740.0,919.0,32.32191026480024,45.382716049382715
2023,강원특별자치도 속초시,74.4,19.2,140.8,37.1,308.6,82.5,52.3,13.4,82054.0,1,1,1.218709630243498,2877.0,0.0,14.0,197.0,255.0,0.0,35.0,934.0,1442.0,35.06227606210544,50.121654501216554
2023,강원특별자치도 양구군,19.7,4.9,30.1,7.5,91.9,21.0,7.6,2.0,21056.0,4,4,18.996960486322187,605.0,0.0,14.0,42.0,54.0,0.0,6.0,214.0,275.0,28.73290273556231,45.45454545454545
2023,강원특별자치도 양양군,47.2,12.0,47.2,12.2,164.5,41.3,31.5,7.9,27710.0,2,1,3.6088054853843374,935.0,0.0,12.0,48.0,89.0,0.0,6.0,313.0,467.0,33.74233128834356,49.94652406417112
2023,강원특별자치도 영월군,812.4,211.2,58.5,14.5,99.1,23.8,746.3,194.5,37332.0,4,4,10.714668381013608,937.0,0.0,19.0,62.0,71.0,0.0,9.0,340.0,436.0,25.099110682524376,46.53148345784419
2023,강원특별자치도 원주시,839.3,210.9,608.2,157.8,913.5,233.2,736.4,185.9,361503.0,14,14,3.872720281712738,8892.0,0.0,79.0,1034.0,802.0,4.0,168.0,2953.0,3852.0,24.59730624642119,43.31983805668016
2023,강원특별자치도 인제군,38.1,9.0,48.5,12.0,164.9,38.9,13.0,3.2,32020.0,0,0,0.0,735.0,0.0,8.0,55.0,53.0,0.0,16.0,221.0,382.0,22.954403497813864,51.97278911564626
2023,강원특별자치도 정선군,258.0,60.0,54.3,13.0,223.5,53.1,232.5,53.7,34202.0,2,2,5.847611250804047,921.0,0.0,12.0,55.0,63.0,0.0,12.0,325.0,454.0,26.928249809952636,49.294245385450594
2023,강원특별자치도 철원군,61.4,14.2,58.7,14.8,177.3,42.2,34.2,7.7,41448.0,15,13,31.364601428295696,997.0,0.0,13.0,56.0,81.0,0.0,16.0,357.0,474.0,24.05423663385447,47.54262788365095
2023,강원특별자치도 춘천시,245.7,64.0,468.8,126.6,911.6,237.6,137.1,37.6,286426.0,10,9,3.142172847437034,8241.0,0.0,117.0,751.0,797.0,5.0,152.0,2624.0,3795.0,28.77182937303178,46.0502366217692
2023,강원특별자치도 태백시,91.9,21.2,60.6,14.0,104.9,23.7,24.0,5.7,38702.0,5,5,12.91922898041445,1088.0,0.0,21.0,79.0,84.0,0.0,14.0,410.0,480.0,28.11224226138184,44.11764705882353
2023,강원특별자치도 평창군,87.7,21.3,69.6,16.6,264.9,56.9,42.3,10.4,40659.0,2,2,4.918960131828132,779.0,0.0,8.0,41.0,51.0,1.0,11.0,288.0,379.0,19.159349713470572,48.65211810012837
2023,강원특별자치도 홍천군,123.6,32.7,104.2,26.5,287.4,73.2,93.2,25.4,67309.0,1,0,0.0,1482.0,0.0,21.0,87.0,120.0,1.0,16.0,522.0,715.0,22.01785793876005,48.24561403508772
2023,강원특별자치도 화천군,24.8,5.5,33.7,8.4,127.2,29.2,6.7,1.5,23007.0,3,3,13.039509714434736,727.0,0.0,7.0,37.0,51.0,0.0,3.0,243.0,386.0,31.59907854131351,53.0949105914718
2023,강원특별자치도 횡성군,267.7,69.7,72.0,18.0,145.9,35.5,226.7,59.5,46359.0,7,6,12.942470717660004,1064.0,0.0,24.0,58.0,96.0,1.0,16.0,388.0,481.0,22.95131473931707,45.20676691729324
2023,경기도 가평군,96.6,22.8,99.3,25.7,407.6,95.4,54.7,12.8,62302.0,19,19,30.496613270842023,1705.0,0.0,15.0,131.0,158.0,0.0,14.0,524.0,863.0,27.36669769830824,50.615835777126094
2023,경기도 고양시,770.6,193.3,1619.6,458.2,2339.7,607.4,337.0,78.2,1074907.0,34,32,2.977001731312569,18014.0,0.0,73.0,2210.0,1733.0,8.0,331.0,5297.0,8362.0,16.758659121207696,46.41945153769291
2023,경기도 과천시,49.2,12.7,133.5,39.1,267.4,71.3,1.6,0.4,81000.0,10,9,11.111111111111112,587.0,0.0,3.0,52.0,45.0,0.0,21.0,181.0,285.0,7.246913580246914,48.55195911413969
