reg,date,최고,온열,정전건수,dow,정전,정전_lag1,정전_lag2
부산울산,2024-07-16,25.8,0,1.0,1,1,0.0,1.0
부산울산,2024-07-17,30.0,1,1.0,2,1,1.0,0.0
부산울산,2024-07-18,28.0,0,2.0,3,1,1.0,1.0
부산울산,2024-07-19,28.400000000000002,0,1.0,4,1,1.0,1.0
부산울산,2024-07-20,31.733333333333334,0,3.0,5,1,1.0,1.0
부산울산,2024-07-21,33.23333333333333,1,1.0,6,1,1.0,1.0
부산울산,2024-07-22,32.13333333333333,4,1.0,0,1,1.0,1.0
부산울산,2024-07-23,32.53333333333333,7,5.0,1,1,1.0,1.0
부산울산,2024-07-24,29.866666666666664,4,3.0,2,1,1.0,1.0
부산울산,2024-07-25,33.36666666666667,8,0.0,3,0,1.0,1.0
부산울산,2024-07-26,32.86666666666667,2,3.0,4,1,0.0,1.0
부산울산,2024-07-27,32.233333333333334,5,2.0,5,1,1.0,0.0
부산울산,2024-07-28,33.53333333333333,2,2.0,6,1,1.0,1.0
부산울산,2024-07-29,34.766666666666666,4,3.0,0,1,1.0,1.0
부산울산,2024-07-30,35.03333333333333,7,3.0,1,1,1.0,1.0
부산울산,2024-07-31,34.9,8,2.0,2,1,1.0,1.0
부산울산,2024-08-01,34.699999999999996,7,4.0,3,1,1.0,1.0
부산울산,2024-08-02,34.93333333333333,7,2.0,4,1,1.0,1.0
부산울산,2024-08-03,36.266666666666666,10,2.0,5,1,1.0,1.0
부산울산,2024-08-04,34.56666666666667,4,0.0,6,0,1.0,1.0
부산울산,2024-08-05,34.233333333333334,10,2.0,0,1,0.0,1.0
부산울산,2024-08-06,33.96666666666667,5,6.0,1,1,1.0,0.0
부산울산,2024-08-07,34.56666666666667,9,3.0,2,1,1.0,1.0
부산울산,2024-08-08,35.53333333333333,15,1.0,3,1,1.0,1.0
부산울산,2024-08-09,33.666666666666664,7,1.0,4,1,1.0,1.0
부산울산,2024-08-10,33.333333333333336,4,0.0,5,0,1.0,1.0
부산울산,2024-08-11,33.166666666666664,3,1.0,6,1,0.0,1.0
부산울산,2024-08-12,32.86666666666667,1,0.0,0,0,1.0,0.0
부산울산,2024-08-13,33.13333333333333,4,2.0,1,1,0.0,1.0
부산울산,2024-08-14,33.36666666666667,5,1.0,2,1,1.0,0.0
부산울산,2024-08-15,33.666666666666664,1,1.0,3,1,1.0,1.0
부산울산,2024-08-16,33.63333333333333,2,0.0,4,0,1.0,1.0
부산울산,2024-08-17,33.266666666666666,1,2.0,5,1,0.0,1.0
부산울산,2024-08-18,33.06666666666666,2,0.0,6,0,1.0,0.0
부산울산,2024-08-19,34.233333333333334,4,2.0,0,1,0.0,1.0
부산울산,2024-08-20,32.1,3,8.0,1,1,1.0,0.0
부산울산,2024-08-21,31.900000000000002,4,4.0,2,1,1.0,1.0
부산울산,2024-08-22,32.9,5,3.0,3,1,1.0,1.0
부산울산,2024-08-23,34.03333333333333,5,0.0,4,0,1.0,1.0
부산울산,2024-08-24,34.4,6,1.0,5,1,0.0,1.0
부산울산,2024-08-25,33.63333333333333,0,3.0,6,1,1.0,0.0
부산울산,2024-08-26,33.266666666666666,0,2.0,0,1,1.0,1.0
부산울산,2024-08-27,31.400000000000002,0,5.0,1,1,1.0,1.0
부산울산,2024-08-28,28.900000000000002,0,1.0,2,1,1.0,1.0
부산울산,2024-08-29,31.933333333333334,1,8.0,3,1,1.0,1.0
부산울산,2024-08-30,33.766666666666666,2,2.0,4,1,1.0,1.0
부산울산,2024-08-31,32.2,4,2.0,5,1,1.0,1.0
부산울산,2024-09-01,31.8,0,0.0,6,0,1.0,1.0
부산울산,2024-09-02,32.1,0,1.0,0,1,0.0,1.0
부산울산,2024-09-03,28.5,0,1.0,1,1,1.0,0.0
부산울산,2024-09-04,30.333333333333332,0,0.0,2,0,1.0,1.0
부산울산,2024-09-05,32.93333333333333,2,1.0,3,1,0.0,1.0
부산울산,2024-09-06,30.96666666666667,0,1.0,4,1,1.0,0.0
부산울산,2024-09-07,31.633333333333336,1,0.0,5,0,1.0,1.0
부산울산,2024-09-08,32.13333333333333,1,0.0,6,0,0.0,1.0
부산울산,2024-09-09,32.13333333333333,3,1.0,0,1,0.0,0.0
부산울산,2024-09-10,34.46666666666667,1,1.0,1,1,1.0,0.0
부산울산,2024-09-11,32.96666666666667,0,0.0,2,0,1.0,1.0
부산울산,2024-09-12,33.199999999999996,3,2.0,3,1,0.0,1.0
부산울산,2024-09-13,34.0,2,0.0,4,0,1.0,0.0
부산울산,2024-09-14,34.333333333333336,3,1.0,5,1,0.0,1.0
부산울산,2024-09-15,30.866666666666664,1,0.0,6,0,1.0,0.0
부산울산,2024-09-16,29.53333333333333,0,0.0,0,0,0.0,1.0
부산울산,2024-09-17,34.36666666666667,0,0.0,1,0,0.0,0.0
부산울산,2024-09-18,34.733333333333334,2,0.0,2,0,0.0,0.0
부산울산,2024-09-19,35.26666666666667,4,2.0,3,1,0.0,0.0
부산울산,2024-09-20,30.099999999999998,5,4.0,4,1,1.0,0.0
부산울산,2024-09-21,26.233333333333334,0,7.0,5,1,1.0,1.0
부산울산,2024-09-22,24.3,0,2.0,6,1,1.0,1.0
부산울산,2024-09-23,25.066666666666663,0,0.0,0,0,1.0,1.0
부산울산,2024-09-24,26.766666666666666,0,2.0,1,1,0.0,1.0
부산울산,2024-09-25,28.2,0,2.0,2,1,1.0,0.0
부산울산,2024-09-26,29.933333333333334,1,2.0,3,1,1.0,1.0
부산울산,2024-09-27,29.599999999999998,0,0.0,4,0,1.0,1.0
부산울산,2024-09-28,28.03333333333333,0,2.0,5,1,0.0,1.0
부산울산,2024-09-29,26.666666666666668,0,1.0,6,1,1.0,0.0
부산울산,2024-09-30,28.53333333333333,0,1.0,0,1,1.0,1.0
부산울산,2025-05-01,22.46666666666667,0,4.0,3,1,1.0,1.0
부산울산,2025-05-02,21.933333333333334,0,0.0,4,0,1.0,1.0
부산울산,2025-05-03,15.366666666666667,0,0.0,5,0,0.0,1.0
부산울산,2025-05-04,22.266666666666666,0,1.0,6,1,0.0,0.0
부산울산,2025-05-05,20.433333333333334,0,0.0,0,0,1.0,0.0
부산울산,2025-05-06,15.966666666666667,0,1.0,1,1,0.0,1.0
부산울산,2025-05-07,20.8,0,0.0,2,0,1.0,0.0
부산울산,2025-05-08,22.599999999999998,0,0.0,3,0,0.0,1.0
부산울산,2025-05-09,17.400000000000002,0,2.0,4,1,0.0,0.0
부산울산,2025-05-10,20.233333333333334,0,0.0,5,0,1.0,0.0
부산울산,2025-05-11,20.333333333333332,0,1.0,6,1,0.0,1.0
부산울산,2025-05-12,24.46666666666667,0,1.0,0,1,1.0,0.0
부산울산,2025-05-13,24.133333333333336,0,0.0,1,0,1.0,1.0
부산울산,2025-05-14,23.833333333333332,0,0.0,2,0,0.0,1.0
부산울산,2025-05-15,20.533333333333335,0,1.0,3,1,0.0,0.0
부산울산,2025-05-16,22.03333333333333,0,2.0,4,1,1.0,0.0
부산울산,2025-05-17,25.933333333333334,0,4.0,5,1,1.0,1.0
부산울산,2025-05-18,22.8,0,1.0,6,1,1.0,1.0
부산울산,2025-05-19,24.099999999999998,0,1.0,0,1,1.0,1.0
부산울산,2025-05-20,28.03333333333333,0,1.0,1,1,1.0,1.0
부산울산,2025-05-21,27.366666666666664,0,1.0,2,1,1.0,1.0
부산울산,2025-05-22,21.0,0,0.0,3,0,1.0,1.0
부산울산,2025-05-23,20.866666666666667,0,1.0,4,1,0.0,1.0
부산울산,2025-05-24,16.833333333333332,0,1.0,5,1,1.0,0.0
부산울산,2025-05-25,21.7,0,0.0,6,0,1.0,1.0
부산울산,2025-05-26,23.733333333333334,0,1.0,0,1,0.0,1.0
부산울산,2025-05-27,24.5,0,1.0,1,1,1.0,0.0
부산울산,2025-05-28,25.599999999999998,0,0.0,2,0,1.0,1.0
부산울산,2025-05-29,24.8,0,0.0,3,0,0.0,1.0
부산울산,2025-05-30,24.133333333333336,0,1.0,4,1,0.0,0.0
부산울산,2025-05-31,26.933333333333334,1,2.0,5,1,1.0,0.0
부산울산,2025-06-01,25.73333333333333,0,1.0,6,1,1.0,1.0
부산울산,2025-06-02,22.233333333333334,0,1.0,0,1,1.0,1.0
부산울산,2025-06-03,24.766666666666666,0,1.0,1,1,1.0,1.0
부산울산,2025-06-04,27.900000000000002,0,4.0,2,1,1.0,1.0
부산울산,2025-06-05,27.2,0,3.0,3,1,1.0,1.0
부산울산,2025-06-06,28.0,0,0.0,4,0,1.0,1.0
부산울산,2025-06-07,28.333333333333332,1,1.0,5,1,0.0,1.0
부산울산,2025-06-08,28.766666666666666,0,0.0,6,0,1.0,0.0
부산울산,2025-06-09,27.599999999999998,1,2.0,0,1,0.0,1.0
부산울산,2025-06-10,28.633333333333336,2,4.0,1,1,1.0,0.0
부산울산,2025-06-11,31.03333333333333,1,2.0,2,1,1.0,1.0
부산울산,2025-06-12,27.5,0,1.0,3,1,1.0,1.0
부산울산,2025-06-13,24.53333333333333,0,3.0,4,1,1.0,1.0
부산울산,2025-06-14,23.46666666666667,0,3.0,5,1,1.0,1.0
부산울산,2025-06-15,28.2,0,4.0,6,1,1.0,1.0
부산울산,2025-06-16,27.333333333333332,0,2.0,0,1,1.0,1.0
부산울산,2025-06-17,28.066666666666666,1,2.0,1,1,1.0,1.0
부산울산,2025-06-18,27.566666666666666,6,3.0,2,1,1.0,1.0
부산울산,2025-06-19,30.933333333333334,0,2.0,3,1,1.0,1.0
부산울산,2025-06-20,26.633333333333336,1,2.0,4,1,1.0,1.0
부산울산,2025-06-21,25.066666666666666,0,2.0,5,1,1.0,1.0
부산울산,2025-06-22,26.53333333333333,0,5.0,6,1,1.0,1.0
부산울산,2025-06-23,30.0,2,0.0,0,0,1.0,1.0
부산울산,2025-06-24,23.333333333333332,0,0.0,1,0,0.0,1.0
부산울산,2025-06-25,26.066666666666666,0,1.0,2,1,0.0,0.0
부산울산,2025-06-26,29.666666666666668,2,1.0,3,1,1.0,0.0
부산울산,2025-06-27,30.5,0,1.0,4,1,1.0,1.0
부산울산,2025-06-28,31.833333333333332,8,2.0,5,1,1.0,1.0
부산울산,2025-06-29,32.13333333333333,7,1.0,6,1,1.0,1.0
부산울산,2025-06-30,32.666666666666664,6,4.0,0,1,1.0,1.0
부산울산,2025-07-01,32.43333333333333,15,1.0,1,1,1.0,1.0
부산울산,2025-07-02,34.06666666666667,15,2.0,2,1,1.0,1.0
부산울산,2025-07-03,34.23333333333333,11,2.0,3,1,1.0,1.0
부산울산,2025-07-04,33.1,5,0.0,4,0,1.0,1.0
부산울산,2025-07-05,33.666666666666664,6,2.0,5,1,0.0,1.0
부산울산,2025-07-06,34.666666666666664,8,1.0,6,1,1.0,0.0
부산울산,2025-07-07,35.53333333333333,5,6.0,0,1,1.0,1.0
부산울산,2025-07-08,33.266666666666666,10,1.0,1,1,1.0,1.0
부산울산,2025-07-09,32.766666666666666,4,1.0,2,1,1.0,1.0
부산울산,2025-07-10,31.3,3,0.0,3,0,1.0,1.0
부산울산,2025-07-11,31.166666666666668,0,2.0,4,1,0.0,1.0
부산울산,2025-07-12,30.7,0,0.0,5,0,1.0,0.0
부산울산,2025-07-13,31.833333333333332,0,8.0,6,1,0.0,1.0
부산울산,2025-07-14,30.133333333333336,0,6.0,0,1,1.0,0.0
부산울산,2025-07-15,28.2,0,1.0,1,1,1.0,1.0
부산울산,2025-07-16,26.8,0,2.0,2,1,1.0,1.0
부산울산,2025-07-17,28.900000000000002,0,3.0,3,1,1.0,1.0
부산울산,2025-07-18,27.066666666666666,0,1.0,4,1,1.0,1.0
부산울산,2025-07-19,26.266666666666666,0,2.0,5,1,1.0,1.0
부산울산,2025-07-20,31.5,3,3.0,6,1,1.0,1.0
부산울산,2025-07-21,31.633333333333336,7,2.0,0,1,1.0,1.0
부산울산,2025-07-22,33.23333333333333,15,1.0,1,1,1.0,1.0
부산울산,2025-07-23,33.63333333333333,15,1.0,2,1,1.0,1.0
부산울산,2025-07-24,33.06666666666667,9,2.0,3,1,1.0,1.0
부산울산,2025-07-25,32.833333333333336,7,1.0,4,1,1.0,1.0
부산울산,2025-07-26,33.4,6,0.0,5,0,1.0,1.0
부산울산,2025-07-27,33.23333333333333,4,0.0,6,0,0.0,1.0
부산울산,2025-07-28,33.93333333333334,9,1.0,0,1,0.0,0.0
부산울산,2025-07-29,33.86666666666667,8,0.0,1,0,1.0,0.0
부산울산,2025-07-30,33.300000000000004,6,3.0,2,1,0.0,1.0
부산울산,2025-07-31,33.666666666666664,3,3.0,3,1,1.0,0.0
부산울산,2025-08-01,34.6,4,0.0,4,0,1.0,1.0
부산울산,2025-08-02,34.666666666666664,9,4.0,5,1,0.0,1.0
부산울산,2025-08-03,32.93333333333333,3,3.0,6,1,1.0,0.0
부산울산,2025-08-04,31.96666666666667,2,4.0,0,1,1.0,1.0
부산울산,2025-08-05,31.599999999999998,5,0.0,1,0,1.0,1.0
부산울산,2025-08-06,31.7,3,2.0,2,1,0.0,1.0
부산울산,2025-08-07,33.53333333333333,6,3.0,3,1,1.0,0.0
부산울산,2025-08-08,31.2,2,0.0,4,0,1.0,1.0
부산울산,2025-08-09,29.166666666666668,1,1.0,5,1,0.0,1.0
부산울산,2025-08-10,27.8,0,3.0,6,1,1.0,0.0
부산울산,2025-08-11,30.133333333333336,0,0.0,0,0,1.0,1.0
부산울산,2025-08-12,24.433333333333334,0,2.0,1,1,0.0,1.0
부산울산,2025-08-13,31.433333333333334,4,0.0,2,0,1.0,0.0
부산울산,2025-08-14,33.333333333333336,12,0.0,3,0,0.0,1.0
부산울산,2025-08-15,34.06666666666666,8,0.0,4,0,0.0,0.0
부산울산,2025-08-16,33.56666666666666,5,0.0,5,0,0.0,0.0
부산울산,2025-08-17,34.43333333333333,4,0.0,6,0,0.0,0.0
부산울산,2025-08-18,34.36666666666667,3,2.0,0,1,0.0,0.0
부산울산,2025-08-19,33.4,12,2.0,1,1,1.0,0.0
부산울산,2025-08-20,33.06666666666667,0,0.0,2,0,1.0,1.0
부산울산,2025-08-21,34.266666666666666,3,1.0,3,1,0.0,1.0
부산울산,2025-08-22,33.43333333333333,9,1.0,4,1,1.0,0.0
부산울산,2025-08-23,35.333333333333336,8,2.0,5,1,1.0,1.0
부산울산,2025-08-24,35.13333333333333,2,3.0,6,1,1.0,1.0
부산울산,2025-08-25,34.23333333333333,2,0.0,0,0,1.0,1.0
부산울산,2025-08-26,33.666666666666664,4,1.0,1,1,0.0,1.0
부산울산,2025-08-27,32.833333333333336,2,0.0,2,0,1.0,0.0
부산울산,2025-08-28,32.6,3,0.0,3,0,0.0,1.0
부산울산,2025-08-29,34.666666666666664,2,1.0,4,1,0.0,0.0
부산울산,2025-08-30,34.46666666666667,7,1.0,5,1,1.0,0.0
부산울산,2025-08-31,32.13333333333333,0,3.0,6,1,1.0,1.0
부산울산,2025-09-01,30.099999999999998,1,1.0,0,1,1.0,1.0
부산울산,2025-09-02,30.599999999999998,0,4.0,1,1,1.0,1.0
부산울산,2025-09-03,31.46666666666667,0,1.0,2,1,1.0,1.0
부산울산,2025-09-04,32.833333333333336,2,0.0,3,0,1.0,1.0
부산울산,2025-09-05,32.43333333333333,2,2.0,4,1,0.0,1.0
부산울산,2025-09-06,32.666666666666664,4,4.0,5,1,1.0,0.0
부산울산,2025-09-07,33.26666666666667,2,2.0,6,1,1.0,1.0
부산울산,2025-09-08,31.899999999999995,0,1.0,0,1,1.0,1.0
부산울산,2025-09-09,25.233333333333334,0,2.0,1,1,1.0,1.0
부산울산,2025-09-10,28.46666666666667,0,3.0,2,1,1.0,1.0
부산울산,2025-09-11,29.266666666666666,0,3.0,3,1,1.0,1.0
부산울산,2025-09-12,28.366666666666664,0,0.0,4,0,1.0,1.0
부산울산,2025-09-13,30.3,0,2.0,5,1,0.0,1.0
부산울산,2025-09-14,29.666666666666668,0,2.0,6,1,1.0,0.0
부산울산,2025-09-15,31.03333333333333,0,1.0,0,1,1.0,1.0
부산울산,2025-09-16,32.6,6,0.0,1,0,1.0,1.0
부산울산,2025-09-17,32.86666666666667,4,3.0,2,1,0.0,1.0
부산울산,2025-09-18,24.599999999999998,0,1.0,3,1,1.0,0.0
부산울산,2025-09-19,26.3,0,0.0,4,0,1.0,1.0
부산울산,2025-09-20,29.400000000000002,0,1.0,5,1,0.0,1.0
부산울산,2025-09-21,25.633333333333336,0,2.0,6,1,1.0,0.0
부산울산,2025-09-22,26.366666666666664,0,1.0,0,1,1.0,1.0
부산울산,2025-09-23,27.366666666666664,0,0.0,1,0,1.0,1.0
부산울산,2025-09-24,29.433333333333334,0,1.0,2,1,0.0,1.0
부산울산,2025-09-25,26.599999999999998,0,1.0,3,1,1.0,0.0
부산울산,2025-09-26,29.3,0,0.0,4,0,1.0,1.0
부산울산,2025-09-27,28.233333333333334,0,2.0,5,1,0.0,1.0
부산울산,2025-09-28,27.066666666666663,0,2.0,6,1,1.0,0.0
부산울산,2025-09-29,26.933333333333334,0,0.0,0,0,1.0,1.0
부산울산,2025-09-30,26.633333333333336,0,0.0,1,0,0.0,1.0
서울,2020-05-01,26.2,0,1.0,4,1,0.0,0.0
서울,2020-05-02,23.9,0,1.0,5,1,1.0,0.0
서울,2020-05-03,27.4,0,0.0,6,0,1.0,1.0
서울,2020-05-04,25.3,0,2.0,0,1,0.0,1.0
서울,2020-05-05,19.3,0,0.0,1,0,1.0,0.0
서울,2020-05-06,27.6,0,1.0,2,1,0.0,1.0
서울,2020-05-07,26.5,0,1.0,3,1,1.0,0.0
서울,2020-05-08,27.3,0,2.0,4,1,1.0,1.0
서울,2020-05-09,16.8,0,1.0,5,1,1.0,1.0
서울,2020-05-10,16.6,0,0.0,6,0,1.0,1.0
서울,2020-05-11,22.0,0,0.0,0,0,0.0,1.0
서울,2020-05-12,18.9,0,2.0,1,1,0.0,0.0
서울,2020-05-13,21.8,0,0.0,2,0,1.0,0.0
서울,2020-05-14,25.4,0,2.0,3,1,0.0,1.0
서울,2020-05-15,20.2,0,0.0,4,0,1.0,0.0
서울,2020-05-16,20.3,0,1.0,5,1,0.0,1.0
서울,2020-05-17,24.9,0,0.0,6,0,1.0,0.0
서울,2020-05-18,26.8,0,2.0,0,1,0.0,1.0
서울,2020-05-19,17.1,0,0.0,1,0,1.0,0.0
서울,2020-05-20,20.1,0,0.0,2,0,0.0,1.0
서울,2020-05-21,22.9,0,1.0,3,1,0.0,0.0
서울,2020-05-22,22.7,0,2.0,4,1,1.0,0.0
서울,2020-05-23,25.0,0,0.0,5,0,1.0,1.0
서울,2020-05-24,20.2,0,0.0,6,0,0.0,1.0
서울,2020-05-25,21.3,0,1.0,0,1,0.0,0.0
서울,2020-05-26,22.9,0,1.0,1,1,1.0,0.0
서울,2020-05-27,23.9,0,0.0,2,0,1.0,1.0
서울,2020-05-28,23.4,0,1.0,3,1,0.0,1.0
서울,2020-05-29,27.6,0,0.0,4,0,1.0,0.0
서울,2020-05-30,30.0,0,1.0,5,1,0.0,1.0
서울,2020-05-31,28.0,0,0.0,6,0,1.0,0.0
서울,2020-06-01,24.5,0,3.0,0,1,0.0,1.0
서울,2020-06-02,21.8,0,0.0,1,0,1.0,0.0
서울,2020-06-03,28.4,1,1.0,2,1,0.0,1.0
서울,2020-06-04,26.5,1,1.0,3,1,1.0,0.0
서울,2020-06-05,28.7,0,0.0,4,0,1.0,1.0
서울,2020-06-06,30.9,0,1.0,5,1,0.0,1.0
서울,2020-06-07,29.2,1,0.0,6,0,1.0,0.0
서울,2020-06-08,32.0,1,2.0,0,1,0.0,1.0
서울,2020-06-09,32.8,1,0.0,1,0,1.0,0.0
서울,2020-06-10,32.1,1,0.0,2,0,0.0,1.0
서울,2020-06-11,31.6,1,0.0,3,0,0.0,0.0
서울,2020-06-12,27.6,1,2.0,4,1,0.0,0.0
서울,2020-06-13,33.5,1,0.0,5,0,1.0,0.0
서울,2020-06-14,28.8,0,0.0,6,0,0.0,1.0
서울,2020-06-15,28.6,0,2.0,0,1,0.0,0.0
서울,2020-06-16,30.7,1,1.0,1,1,1.0,0.0
서울,2020-06-17,30.3,0,0.0,2,0,1.0,1.0
서울,2020-06-18,27.3,0,0.0,3,0,0.0,1.0
서울,2020-06-19,30.0,0,1.0,4,1,0.0,0.0
서울,2020-06-20,29.7,0,6.0,5,1,1.0,0.0
서울,2020-06-21,32.7,1,0.0,6,0,1.0,1.0
서울,2020-06-22,35.4,2,1.0,0,1,0.0,1.0
서울,2020-06-23,31.0,1,1.0,1,1,1.0,0.0
서울,2020-06-24,26.3,0,0.0,2,0,1.0,1.0
서울,2020-06-25,23.4,0,4.0,3,1,0.0,1.0
서울,2020-06-26,25.7,0,0.0,4,0,1.0,0.0
서울,2020-06-27,29.6,0,1.0,5,1,0.0,1.0
서울,2020-06-28,30.1,0,0.0,6,0,1.0,0.0
서울,2020-06-29,26.5,0,1.0,0,1,0.0,1.0
서울,2020-06-30,23.1,0,3.0,1,1,1.0,0.0
서울,2020-07-01,24.3,0,0.0,2,0,1.0,1.0
서울,2020-07-02,29.8,0,1.0,3,1,0.0,1.0
서울,2020-07-03,30.6,0,4.0,4,1,1.0,0.0
서울,2020-07-04,29.5,0,2.0,5,1,1.0,1.0
서울,2020-07-05,27.6,0,1.0,6,1,1.0,1.0
서울,2020-07-06,30.9,0,0.0,0,0,1.0,1.0
서울,2020-07-07,28.1,0,2.0,1,1,0.0,1.0
서울,2020-07-08,30.4,1,0.0,2,0,1.0,0.0
서울,2020-07-09,32.9,0,1.0,3,1,0.0,1.0
서울,2020-07-10,27.7,0,1.0,4,1,1.0,0.0
서울,2020-07-11,30.2,0,0.0,5,0,1.0,1.0
서울,2020-07-12,26.0,0,0.0,6,0,0.0,1.0
서울,2020-07-13,21.7,0,1.0,0,1,0.0,0.0
서울,2020-07-14,24.3,0,1.0,1,1,1.0,0.0
서울,2020-07-15,28.7,0,0.0,2,0,1.0,1.0
서울,2020-07-16,29.7,0,4.0,3,1,0.0,1.0
서울,2020-07-17,31.6,1,0.0,4,0,1.0,0.0
서울,2020-07-18,31.0,0,1.0,5,1,0.0,1.0
서울,2020-07-19,26.6,0,2.0,6,1,1.0,0.0
서울,2020-07-20,26.6,0,3.0,0,1,1.0,1.0
서울,2020-07-21,30.5,0,0.0,1,0,1.0,1.0
서울,2020-07-22,25.7,0,0.0,2,0,0.0,1.0
서울,2020-07-23,22.6,0,3.0,3,1,0.0,0.0
서울,2020-07-24,26.8,0,0.0,4,0,1.0,0.0
서울,2020-07-25,29.0,0,0.0,5,0,0.0,1.0
서울,2020-07-26,29.6,0,1.0,6,1,0.0,0.0
서울,2020-07-27,25.5,0,1.0,0,1,1.0,0.0
서울,2020-07-28,26.4,1,2.0,1,1,1.0,1.0
서울,2020-07-29,24.9,0,0.0,2,0,1.0,1.0
서울,2020-07-30,28.4,0,0.0,3,0,0.0,1.0
서울,2020-07-31,29.6,0,2.0,4,1,0.0,0.0
서울,2020-08-01,26.9,0,2.0,5,1,1.0,0.0
서울,2020-08-02,26.4,0,0.0,6,0,1.0,1.0
서울,2020-08-03,26.3,0,2.0,0,1,0.0,1.0
서울,2020-08-04,29.4,0,0.0,1,0,1.0,0.0
서울,2020-08-05,29.1,0,1.0,2,1,0.0,1.0
서울,2020-08-06,26.0,0,2.0,3,1,1.0,0.0
서울,2020-08-07,26.1,0,4.0,4,1,1.0,1.0
서울,2020-08-08,26.1,0,0.0,5,0,1.0,1.0
서울,2020-08-09,25.8,0,1.0,6,1,0.0,1.0
서울,2020-08-10,29.5,1,0.0,0,0,1.0,0.0
서울,2020-08-11,27.3,0,0.0,1,0,0.0,1.0
서울,2020-08-12,31.3,1,1.0,2,1,0.0,0.0
서울,2020-08-13,30.3,0,0.0,3,0,1.0,0.0
서울,2020-08-14,28.0,0,0.0,4,0,0.0,1.0
서울,2020-08-15,27.0,0,2.0,5,1,0.0,0.0
서울,2020-08-16,30.8,1,0.0,6,0,1.0,0.0
서울,2020-08-17,32.2,2,4.0,0,1,0.0,1.0
서울,2020-08-18,31.9,2,2.0,1,1,1.0,0.0
서울,2020-08-19,31.4,3,2.0,2,1,1.0,1.0
서울,2020-08-20,31.7,1,1.0,3,1,1.0,1.0
서울,2020-08-21,29.2,1,1.0,4,1,1.0,1.0
서울,2020-08-22,27.6,0,4.0,5,1,1.0,1.0
서울,2020-08-23,29.9,0,2.0,6,1,1.0,1.0
서울,2020-08-24,32.0,0,0.0,0,0,1.0,1.0
서울,2020-08-25,34.5,5,1.0,1,1,0.0,1.0
서울,2020-08-26,34.5,4,0.0,2,0,1.0,0.0
서울,2020-08-27,28.6,0,1.0,3,1,0.0,1.0
서울,2020-08-28,29.7,0,1.0,4,1,1.0,0.0
서울,2020-08-29,29.0,0,1.0,5,1,1.0,1.0
서울,2020-08-30,30.6,0,1.0,6,1,1.0,1.0
서울,2020-08-31,30.0,0,0.0,0,0,1.0,1.0
서울,2020-09-01,29.5,0,0.0,1,0,0.0,1.0
서울,2020-09-02,26.4,0,0.0,2,0,0.0,0.0
서울,2020-09-03,25.6,0,2.0,3,1,0.0,0.0
서울,2020-09-04,27.5,0,1.0,4,1,1.0,0.0
서울,2020-09-05,27.3,0,0.0,5,0,1.0,1.0
서울,2020-09-06,24.4,0,1.0,6,1,0.0,1.0
서울,2020-09-07,20.6,0,1.0,0,1,1.0,0.0
서울,2020-09-08,26.5,0,0.0,1,0,1.0,1.0
서울,2020-09-09,25.3,0,0.0,2,0,0.0,1.0
서울,2020-09-10,27.0,0,0.0,3,0,0.0,0.0
서울,2020-09-11,27.1,0,1.0,4,1,0.0,0.0
서울,2020-09-12,23.2,0,0.0,5,0,1.0,0.0
서울,2020-09-13,26.6,0,0.0,6,0,0.0,1.0
서울,2020-09-14,24.9,0,0.0,0,0,0.0,0.0
서울,2020-09-15,27.7,0,2.0,1,1,0.0,0.0
서울,2020-09-16,24.9,0,1.0,2,1,1.0,0.0
서울,2020-09-17,23.6,0,3.0,3,1,1.0,1.0
서울,2020-09-18,25.8,0,3.0,4,1,1.0,1.0
서울,2020-09-19,26.2,0,1.0,5,1,1.0,1.0
서울,2020-09-20,24.9,0,0.0,6,0,1.0,1.0
서울,2020-09-21,25.3,0,0.0,0,0,0.0,1.0
서울,2020-09-22,25.6,0,1.0,1,1,0.0,0.0
서울,2020-09-23,23.8,0,0.0,2,0,1.0,0.0
서울,2020-09-24,25.4,0,0.0,3,0,0.0,1.0
서울,2020-09-25,25.4,0,0.0,4,0,0.0,0.0
서울,2020-09-26,24.8,0,1.0,5,1,0.0,0.0
서울,2020-09-27,25.8,0,1.0,6,1,1.0,0.0
서울,2020-09-28,26.5,0,1.0,0,1,1.0,1.0
서울,2020-09-29,23.9,0,1.0,1,1,1.0,1.0
서울,2020-09-30,25.7,0,0.0,2,0,1.0,1.0
서울,2021-05-01,15.3,0,0.0,5,0,0.0,1.0
서울,2021-05-02,18.7,0,0.0,6,0,0.0,0.0
서울,2021-05-03,20.3,0,1.0,0,1,0.0,0.0
서울,2021-05-04,15.8,0,3.0,1,1,1.0,0.0
서울,2021-05-05,18.4,0,0.0,2,0,1.0,1.0
서울,2021-05-06,23.1,0,1.0,3,1,0.0,1.0
서울,2021-05-07,17.2,0,0.0,4,0,1.0,0.0
서울,2021-05-08,21.0,0,0.0,5,0,0.0,1.0
서울,2021-05-09,21.8,0,0.0,6,0,0.0,0.0
서울,2021-05-10,14.6,0,0.0,0,0,0.0,0.0
서울,2021-05-11,25.7,0,0.0,1,0,0.0,0.0
서울,2021-05-12,27.7,0,0.0,2,0,0.0,0.0
서울,2021-05-13,29.6,0,1.0,3,1,0.0,0.0
서울,2021-05-14,30.8,0,0.0,4,0,1.0,0.0
서울,2021-05-15,26.2,0,1.0,5,1,0.0,1.0
