scene,date,path,row,지점,LST_30m,LST_100m,LST_500m,LST_1000m,지점명,Tavg,Tmax,Tmin,net,scene_id
LC08_L2SP_115035_20200608_20200824_02_T1,2020-06-08,115,035,602,38.11480280000003,37.89149216000003,36.408596124536096,36.82706025858576,진천,24.7,32.2,18.1,AWS,LC08_L2SP_115035_20200608_20200824_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,919,41.35508576000003,40.95726078457145,37.770127000824765,37.27277965622103,창녕,26.0,33.8,18.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,763,39.64493642000002,39.716714840000016,36.91607183503358,33.85976571833122,여산,23.9,31.5,17.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,623,38.809800200000005,38.482028358285746,38.70545466618558,35.525426315915226,증평,23.7,31.7,15.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,551,38.807521520000044,40.279711562857166,42.11422263042184,40.09411349842217,평택,23.2,30.9,17.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,888,31.57271252000002,30.831327705714298,29.269341750121377,27.840757224014617,청남대,24.2,31.7,17.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,733,37.64539472000001,36.76852610342859,32.94550850435116,30.633182915018665,함라,22.7,30.5,17.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,820,33.624663860000034,33.17149951314288,31.516880848239452,31.173173524653627,하회,24.5,32.7,16.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,827,43.30221782000001,42.493907878181844,39.36770279173254,40.79872699206149,경산,27.0,34.0,19.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,812,37.558804880000025,36.937669264571454,32.11370325711342,30.56512236620672,고령,24.8,32.5,17.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,615,,,36.82943112004719,36.966113008186376,논산,24.7,32.0,18.7,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,604,41.09987360000002,40.279320932000026,37.368746523917544,35.46749167517322,옥천,25.4,32.3,18.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,619,33.14272304000002,33.27228227428573,32.56552791463919,33.20719898535931,음성,22.6,30.4,13.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,311,29.48885966000002,28.981104650857162,27.93701593587631,27.116020205519632,가야산,20.2,27.5,14.3,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,825,36.65189024,36.07652354000002,34.15542402865981,33.60219801922132,칠곡,26.3,33.5,18.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,822,35.13087134000002,34.55345382800002,32.915250481030945,32.26635008362442,김천,24.1,33.0,15.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,821,39.75317372000003,38.86836227600002,36.214140934020634,34.75383786807903,공성,25.2,32.5,16.7,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,647,33.69188492000003,33.29650138742859,33.210446981103466,33.50959248268736,가곡,24.4,32.1,16.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,600,39.73152626000003,39.66886256000003,36.07094821298971,32.65478608853137,금왕,23.7,33.2,14.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,516,38.03277032000002,37.966395626857164,36.4558846074227,35.18769868405819,안성,23.2,31.6,15.5,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,810,40.309171640000024,38.69013021241381,36.745276982366434,36.689966463002484,성주,25.6,34.6,17.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,809,34.414226480000025,34.28675061028573,32.493812138762905,30.892340292321805,대덕,24.0,32.4,16.5,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,834,32.851052,33.53322368685716,32.329942941649506,32.21259137112513,화서,23.3,29.7,15.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,495,,,,37.355099262742755,공도,23.6,31.4,17.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,833,35.919294619999995,35.14525957657145,33.14468458412372,32.124899049247084,은척,23.8,33.2,15.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,757,39.316806500000006,39.064849597142874,35.81151540515466,34.77865923285962,진안주천,23.1,33.5,14.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,676,36.36933392000003,36.22154524571431,33.117798509278366,33.47888313791585,위성센터,23.6,31.7,15.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,632,36.01955654000002,35.953572477714296,34.27901305422682,33.467441137383354,유구,23.0,31.9,14.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,602,36.661004960000035,36.6112971834286,35.109940372164964,35.412280817904396,진천,24.2,32.3,16.5,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,701,39.85799300000004,39.90538954400003,37.22531105690724,34.69868443459103,무주,24.1,32.5,15.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,633,35.909040560000015,35.339598428000016,34.45541499134023,33.244162136656186,정안,23.0,32.9,15.3,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,626,33.805818920000014,33.30997815200002,30.96129804206188,29.37976516094585,옥천청산,23.1,32.1,15.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,945,36.20754764000001,35.5980983977143,32.8966725830928,31.380729652774136,대병,25.1,33.1,18.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,314,24.57374690000002,24.044800166857158,21.684196642886615,21.5601994497395,설천봉,18.1,25.2,12.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,315,,,,20.360845567376956,성삼재,18.8,25.0,15.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,824,29.928644900000034,29.941470613142876,29.276467142994207,29.112053174514692,가산,25.5,33.1,17.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,764,33.66568010000001,32.130468278857165,29.510651984536103,28.736776053400423,신덕,21.8,30.2,14.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,761,38.719792340000005,39.09727195828574,37.18806912536084,35.334111136139065,태인,23.2,31.4,17.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,759,26.699755340000024,26.260631652258088,23.832406602051297,23.43656165827924,뱀사골,22.9,31.3,15.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,864,42.45227018000003,42.73394758057145,41.86227999237116,39.39686723356429,완산,24.6,32.3,18.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,737,34.35612014000001,34.67764859000002,36.40577774927346,37.340240628541814,김제,23.1,30.4,18.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,736,35.891950460000054,36.1654897177143,36.50459041360827,36.36474492072719,진봉,23.1,30.1,17.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,791,,,,22.01102499901301,피아골,23.0,31.4,16.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,899,35.22201854000002,35.53061691714287,35.615151039960885,37.73482873964863,마산회원,24.5,30.2,19.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,912,34.347005420000016,34.99096038800002,34.65580962783507,34.01962174320214,백천,25.4,33.2,18.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,920,36.675816380000036,36.95964225028574,36.10412610701033,34.99064412574293,함안,24.3,32.3,17.3,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,977,39.59594480000002,38.65859350571431,36.44662893814435,35.831822468319515,오창가곡,24.5,32.6,16.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,951,,,31.58292706531794,29.731476491637856,내장산,22.5,31.7,16.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,738,35.78371316000001,35.95044743085715,34.04638156621055,33.8903386712879,줄포,22.0,28.8,16.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,803,29.62444112000003,29.341559274285736,29.158791687422696,28.141520144803913,옥산,24.2,32.5,15.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,849,33.91975292000003,34.03137568742859,34.134469569278366,32.92847525768682,지보,24.9,33.7,16.5,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,815,32.47620914000004,31.61298005085716,31.07702779914042,30.624858511132548,예천,24.6,33.8,16.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,826,35.32911650000003,35.66626348228574,34.600616239587644,33.69041283235764,신녕,26.0,34.2,17.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,836,29.386319060000023,29.34644216000002,28.38983898412373,26.488961908252065,현서,22.5,31.5,14.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,832,39.89900924000002,39.09307267657145,36.8038492230928,36.51604392340683,단북,25.9,33.9,17.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,853,30.053972300000037,29.0471212657143,26.137794482474245,26.36452745900947,팔공산,23.5,29.6,18.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,946,39.15957758000002,38.427730669142875,34.78067894268043,30.941966654846855,북상,23.9,33.3,15.3,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,641,34.74007772000002,34.2602853697143,34.78363496226806,34.029256842326,가덕,23.6,32.0,16.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,735,30.811633400000023,29.868422642857162,29.436978579793834,27.680677500933314,덕유산,21.6,29.5,14.1,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,622,34.76970056000001,34.5829464577143,30.481377495051568,28.277055939874057,수안보,22.6,30.9,13.7,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,603,38.48850632000002,38.49062223714288,34.81526241422682,33.23106152063558,괴산,23.0,31.5,14.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,659,27.28651544,27.68596804400001,27.11977244371136,27.088787598419717,계룡산,21.6,28.8,16.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,838,28.497633860000008,28.56186008342859,26.487352608041256,24.17975940850517,동로,24.6,30.7,19.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,935,38.31190862000002,38.12567535885716,34.799799779094094,33.70406359427085,청덕,25.2,33.0,17.5,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,758,38.162655080000036,37.88182404628573,34.3334899503093,32.4678409179192,동향,23.0,33.1,14.6,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,635,32.42835686000003,32.68819148514288,31.604637531546413,31.31560146000002,양화,23.7,30.7,17.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,818,31.52713892000001,30.835331672000017,29.10302667154641,29.313259086361313,마성,23.9,31.2,15.5,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,819,33.566557520000025,32.68721490800002,27.88201048000002,26.414550127890088,예안,23.6,33.3,15.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,617,45.470381840000016,44.87782738228573,40.0545820059794,39.815581803031534,직산,23.8,31.3,17.3,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,702,,,,35.42453207019451,익산,23.5,30.2,19.0,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,493,39.54239582,39.53819653828574,36.70131091111368,36.349019334408496,송악,23.2,31.1,15.8,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,640,32.88523220000004,33.02794267314288,31.896339893608268,31.17959390271402,청천,22.1,30.2,13.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,644,,,,35.96384790752002,연무,23.8,31.6,17.7,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,806,38.947660340000006,39.15469469428573,36.91651859484538,36.3806128314973,선산,25.6,33.2,18.3,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,636,38.33355608000003,37.66629347085717,35.542388419175275,33.91314292140282,계룡,22.9,31.4,14.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,872,,,,14.104816695380933,지리산,20.5,25.6,16.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,944,42.00678824000003,41.70004535942859,38.97216218890461,36.258510803746304,길곡,24.8,33.1,17.4,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,327,38.97500450000001,38.502731793714304,40.732407085567026,40.12696041540798,청주금천,24.6,31.9,17.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,624,31.57271252000004,31.97294638571431,31.5758956245361,31.02621693051549,상당,22.4,30.0,14.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,605,34.29117776000002,34.01653171485716,32.574544753195894,32.67347804903523,영동,23.0,31.6,14.9,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20230617_20230623_02_T1,2023-06-17,115,035,625,33.728343800000026,32.01083757885716,28.131036532783526,27.159877130334976,속리산,21.8,30.0,13.2,AWS,LC08_L2SP_115035_20230617_20230623_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,763,42.246049640000045,41.57863097000003,38.321755499765125,35.08015646200089,여산,20.5,28.1,12.2,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,623,41.225201000000006,40.423170745142876,40.61154307938146,37.471349004376066,증평,20.2,26.7,12.3,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,551,37.01306102000003,37.557502777142886,39.27110850555833,37.48251423260963,평택,21.6,28.6,13.4,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,733,37.80604166000003,36.740791312571446,32.71880158748093,30.39708031510155,함라,20.1,27.5,13.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,827,,,,36.34140298434943,경산,19.7,26.7,16.0,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,812,34.77653660000001,33.63761090545456,30.457471525379326,28.4900430545648,고령,19.7,26.4,13.0,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,615,,,36.20195598553193,36.36784313547886,논산,20.8,28.3,12.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,834,,,31.11323643732525,30.837944641868145,화서,20.0,26.2,13.4,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,809,33.425279360000026,33.265250918857156,30.358321971097578,,대덕,18.7,25.7,10.0,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,495,,,,35.37143700103869,공도,21.5,27.7,13.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,757,37.046101880000016,36.15308718800001,34.6671664985366,34.68185551491527,진안주천,17.2,27.0,7.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,676,37.350305660000004,36.65993072514287,34.84171214725583,35.4714692752055,위성센터,19.9,27.1,11.2,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,632,36.99824960000001,36.34820730114288,34.04442255670105,33.007202266494865,유구,19.0,27.0,10.4,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,602,37.17256862000003,36.83014812114287,35.55364190668991,36.24070588654548,진천,20.7,27.0,12.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,701,39.02627480000001,38.97402792285717,36.126458737113424,33.59811602017817,무주,18.3,26.4,10.4,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,633,33.53921336000002,33.34640447942858,31.86284486371136,30.346575855046048,정안,19.0,27.6,10.2,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,626,32.282521339999995,31.819037828000013,29.025901606799554,26.97992356117444,옥천청산,18.6,26.7,10.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,945,34.15673564000004,34.202862633714304,31.6286867341079,29.365729828742182,대병,18.5,25.7,12.0,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,703,37.71717314,37.390410428000024,36.74528051562502,34.27816267408869,진안,18.3,,,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,761,39.64949378000002,40.289672649714305,38.972359556854215,36.843086656940386,태인,20.5,28.8,11.7,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,914,33.250960340000006,33.1699369897143,30.98831723567012,27.878414999163653,서하,17.2,24.9,10.1,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,737,38.18999924000002,37.99141898000001,39.1534143074769,39.85932247613093,김제,20.7,28.4,14.1,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,736,41.032652540000036,41.47816703257144,41.35784601670105,41.10381689165045,진봉,20.2,28.0,12.3,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,759,30.29551238000003,29.187650716571447,26.555301905979398,26.342526398924875,뱀사골,17.4,25.7,8.9,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,912,36.60289862000002,36.56031985657145,36.67412498865981,35.890533592672256,백천,19.0,27.0,11.5,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,706,36.65758694000001,36.293616638857166,36.742274383751464,37.35376678486674,담양,20.9,30.1,11.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,951,,,32.32318894196002,30.861478238094897,내장산,19.5,27.8,9.3,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,791,,,,22.82274442176993,피아골,17.1,25.8,10.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,977,38.632063159999994,38.07782307885716,36.06073252523756,35.30571464058894,오창가곡,20.9,27.7,12.7,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,764,37.20560948000002,35.38559521142858,32.63027061649486,32.055927878179745,신덕,18.6,26.5,8.2,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,864,44.48485274000001,44.97782888171431,44.173131665154656,41.68285623176641,완산,20.6,29.1,12.7,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,738,40.72503074000002,40.77034391942859,38.143922758896565,36.965758296177434,줄포,19.6,27.3,11.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,709,35.804221280000014,35.6329622017143,36.52511906626149,36.09922022077596,구례,19.3,28.3,11.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,641,33.131329640000025,32.7666106297143,33.43296501092786,32.90054012137617,가덕,19.8,27.1,11.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,735,,,26.55605504799033,24.56416761516607,덕유산,15.4,23.3,8.0,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,906,34.11799808000001,33.92922571828572,32.536179142680425,30.330738394794803,화개,18.4,27.2,10.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,768,43.36716020000002,42.40894270742859,37.06265950494847,35.746369469928325,곡성,19.5,29.2,10.1,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,758,40.54045766000004,39.701675552000026,35.332240875670124,32.454688527609775,동향,17.3,28.2,8.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,760,42.54683540000002,41.39496266000003,36.56034759896909,33.62782191607789,복흥,18.0,27.0,6.9,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,936,,,33.47943288775512,29.71602493782315,신포,18.9,26.6,12.8,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,839,,,,34.19976407030511,길안,18.3,25.5,13.1,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,635,34.100907980000024,34.20794083485716,33.438798218413815,32.91558620420902,양화,19.8,27.8,11.5,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
LC08_L2SP_115035_20240603_20240611_02_T1,2024-06-03,115,035,379,35.97398294000002,35.46713940285716,32.32864307608249,31.126384935074903,번암,17.5,26.0,8.6,AWS,LC08_L2SP_115035_20240603_20240611_02_T1
