지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
168,여수,2020-06-06,21,18.9,330,25.1,1323,1.3,2.2,82.1,14.4,7.4,1300,2.89,19.52
168,여수,2020-06-07,21.6,18.6,553,25.1,1231,,1.2,63.6,14.4,12.4,1200,3.29,26.04
168,여수,2020-06-08,23.1,18.1,326,28.9,1506,,1.3,48.6,14.4,13.2,1200,3.42,26.63
168,여수,2020-06-09,24.3,19,201,30.1,1559,,1.3,54.1,14.4,13,1200,3.36,26.29
168,여수,2020-06-10,24.5,22.3,456,28.8,1128,.4,1.7,74.3,14.5,9.4,1100,3.41,21.45
168,여수,2020-06-11,23.6,21.8,36,26.2,1623,6.7,1.7,97.3,14.5,3,1200,3.22,13.13
168,여수,2020-06-12,23.1,21.7,503,26.5,1411,43,1.7,93.9,14.5,5.1,1300,3.26,16.14
168,여수,2020-06-13,22.3,21.8,1,22.8,1052,71.6,1.6,100,14.5,0,1300,.66,3.5
168,여수,2020-06-14,23.6,22,916,26.3,1724,9.8,5.6,89.4,14.5,3.1,1300,2.73,9.59
168,여수,2020-06-15,23.5,20.5,520,26.6,1454,,3.8,66.4,14.5,12.4,1200,3.71,27.48
168,여수,2020-06-16,24.4,21.6,2332,29.7,1428,,3,60.1,14.5,13.6,1200,3.52,28.38
168,여수,2020-06-17,21.6,17.6,2319,23.9,1200,.7,2.3,83.6,14.5,2.3,900,1.62,11.75
168,여수,2020-06-18,18.1,17,245,19.2,2151,68.9,5,97.8,14.5,0,1300,.36,1.81
168,여수,2020-06-19,21.1,18.1,314,25.8,1440,2.3,3.5,81.4,14.5,7.1,1200,3.55,21.05
168,여수,2020-06-20,21.1,19.8,2342,23.9,1335,.1,1.2,85.9,14.5,6.5,1300,3.38,15.88
168,여수,2020-06-21,21.4,19,505,24.6,1552,,2.3,79,14.5,12.5,1200,3.51,26.87
168,여수,2020-06-22,22.4,18.4,516,26,1741,,1.6,75.6,14.5,13.6,1200,3.56,28.66
168,여수,2020-06-23,23,19.3,509,26.2,1411,,1.5,74.6,14.5,11.7,1200,3.6,26.89
168,여수,2020-06-24,22.5,21.8,1709,23.4,931,69.9,3.2,92.8,14.5,0,1200,.94,3.89
168,여수,2020-06-25,21.8,20.9,2356,22.4,1004,11.4,3,99.4,14.5,0,1000,.58,2.11
168,여수,2020-06-26,22.9,20.1,557,28.3,1358,,4.2,80.1,14.5,12.2,1200,3.55,27.71
168,여수,2020-06-27,23.1,20.2,532,26.5,1341,,.9,87.4,14.5,5.6,1000,2.08,14.99
168,여수,2020-06-28,25,21.7,510,28.7,1304,,2.9,79.1,14.5,12.9,1300,3.37,24.6
168,여수,2020-06-29,21.9,20,1340,24,2,80.5,4.5,97.9,14.5,0,1000,.56,2.41
168,여수,2020-06-30,21.5,20.1,422,24.1,1420,.4,8.8,81.9,14.5,2.7,1400,2.34,10.11
168,여수,2020-07-01,22.6,19.8,543,26.3,1449,,3.9,71.4,14.5,7.7,1200,3.43,20.59
168,여수,2020-07-02,22.3,20.1,532,24.7,1356,,2.1,78,14.4,4.4,1300,1.85,14.31
168,여수,2020-07-03,20.7,19.1,2038,22.1,1,10.9,5.6,81.5,14.4,.1,1200,1.2,5.19
168,여수,2020-07-04,21.3,19.5,102,23.5,1338,.1,3,79.5,14.4,.8,1100,1.69,10.58
168,여수,2020-07-05,22.1,20.3,254,24.7,1558,,1.3,82.9,14.4,5.3,1200,2.24,15.98
168,여수,2020-07-06,22.2,21.2,427,23.4,1339,1,1.7,95.6,14.4,0,900,.52,2.93
168,여수,2020-07-07,23.3,21.6,441,26.4,1332,.2,2.5,93.8,14.4,5.3,1100,2.93,19.34
168,여수,2020-07-08,24,21.8,558,27.8,1550,,2,84.3,14.4,11.9,1200,3.02,23.53
168,여수,2020-07-09,22.9,21.2,231,25.3,1321,1.5,2.9,92.3,14.4,2.7,1000,2.2,10.34
168,여수,2020-07-10,23.1,21.9,254,26,1515,63.2,4.1,96,14.4,1.8,1200,2.35,10.67
168,여수,2020-07-11,23.3,21.1,2346,25.9,1355,,3.3,90.1,14.3,1.3,1300,1.63,12.52
168,여수,2020-07-12,20.7,19.6,2356,21.7,958,68.2,3.6,98.6,14.3,0,900,.23,1.6
168,여수,2020-07-13,19.8,19.3,1144,20.6,2354,116.7,4.4,100,14.3,0,1200,.18,.62
168,여수,2020-07-14,21,19.5,2258,23.5,1134,1.4,3.9,90.3,14.3,2.8,1100,2.77,12.92
168,여수,2020-07-15,19.8,19.1,932,20.4,1443,1.2,1.3,95.1,14.3,0,1400,.96,4.56
168,여수,2020-07-16,21.6,19.6,512,24.9,1556,,1.7,83.1,14.2,8.7,1100,3.28,22.42
168,여수,2020-07-17,22.6,20.8,1,26,1432,,1.3,81.8,14.2,8.3,1200,3.46,22.59
168,여수,2020-07-18,22.1,20.4,457,23.6,1242,0,1.9,85.8,14.2,1.2,1500,1.85,11.22
168,여수,2020-07-19,24,21.5,730,26.9,2004,18,4.7,97.4,14.2,0,1300,.28,1.8
168,여수,2020-07-20,24.5,23,2315,27,1529,.8,4.8,95.4,14.2,3.3,1400,2.86,12.7
168,여수,2020-07-21,24,22.6,249,25.8,1547,24.2,1.9,90.9,14.2,3.3,1200,1.91,12.11
168,여수,2020-07-22,23.2,22.4,311,24.3,1524,12.2,1.7,99.9,14.1,0,1500,.46,3.36
168,여수,2020-07-23,22.6,21.5,1325,25.1,1914,114.7,4.6,99.4,14.1,0,900,.31,1.51
168,여수,2020-07-24,20.9,20.3,1707,22.5,1,9.4,6.3,97.1,14.1,.2,800,.48,2.8
168,여수,2020-07-25,21.6,20.7,1,23.4,1257,1.4,3.5,96,14.1,1.5,1200,2.68,9.34
168,여수,2020-07-26,22.9,20.1,513,26.2,1353,,1.7,84.4,14,12,1200,3.45,26.88
168,여수,2020-07-27,22.7,22,217,23.9,1233,16.4,2.4,95.4,14,0,1000,.88,3.85
168,여수,2020-07-28,24.3,22.9,1,26.8,1237,2.8,1.7,99.4,14,.9,1100,2.36,6.39
168,여수,2020-07-29,24.9,23.4,18,28.1,1434,.3,1.4,99.1,14,2.5,1100,2.26,11.83
168,여수,2020-07-30,25.3,23.2,1816,29.5,1340,87.4,2.4,96.9,13.9,6.4,1200,3.19,16.37
168,여수,2020-07-31,25.8,23.7,13,29,1431,,3.1,93,13.9,8,1100,3.4,20.39
168,여수,2020-08-01,26.4,24.4,506,29,1315,,2.6,91.9,13.9,5.5,1300,3.2,18.5
168,여수,2020-08-02,26.6,25.2,554,28.9,1318,,3.3,95.4,13.8,5.3,1000,2.6,17.44
168,여수,2020-08-03,26.4,25.4,624,28,1403,,3.9,95,13.8,.8,1000,1.72,9.89
168,여수,2020-08-04,27.5,25.7,208,30.4,1330,,1.9,91.4,13.8,6.8,1300,3.42,20.7
168,여수,2020-08-05,27.9,26.2,449,29.3,1533,0,3.2,87.9,13.8,1.3,1000,1.85,10.29
168,여수,2020-08-06,25.9,25.1,2312,27.7,1,9.1,7.1,97.9,13.7,.1,1300,.75,4.42
168,여수,2020-08-07,25.5,24.9,2041,26.7,1225,2.5,3.8,98.9,13.7,0,900,.61,2.47
168,여수,2020-08-08,25.4,24.7,810,26.1,1716,10.4,5,98.4,13.7,0,1600,.59,2
168,여수,2020-08-09,27.2,25.5,150,29.3,1400,,5.8,88.8,13.7,7.8,1200,3.38,18.62
168,여수,2020-08-10,25.5,24.8,1147,27.1,124,68.1,3.2,99.3,13.6,.1,900,.65,3.31
168,여수,2020-08-11,25.7,25,435,28.1,1044,14.8,3,98.1,13.6,3.4,1000,2.31,8.06
168,여수,2020-08-12,26.6,25.5,312,28.5,1500,5.4,3.3,96.5,13.6,2.8,1300,2.32,11.2
168,여수,2020-08-13,27.5,25.4,207,29.9,1424,,2.5,91.3,13.5,10.8,1200,3.35,23.88
168,여수,2020-08-14,27.6,25.9,431,30,1405,,4.6,91,13.5,11.9,1200,3.07,24.19
168,여수,2020-08-15,27.9,25.8,543,31.1,1422,,3.4,87.1,13.5,12.1,1200,3.29,24.86
168,여수,2020-08-16,28,25.2,523,30.8,1306,,3.2,84,13.4,12.8,1300,3.21,24.03
168,여수,2020-08-17,28.6,25.9,624,32.6,1410,,2.7,78.9,13.4,12.7,1200,3.32,24.83
168,여수,2020-08-18,28.6,26.3,605,32.5,1431,,1.9,81.1,13.4,12.6,1200,3.22,24.16
168,여수,2020-08-19,28.7,26,659,32.5,1441,,2,78.3,13.3,12.7,1200,3.2,24.05
168,여수,2020-08-20,28.5,25.2,644,32.4,1530,,1,78.4,13.3,12.6,1200,3.15,23.63
168,여수,2020-08-21,27.3,25,705,30.6,1430,,1.4,83.6,13.3,12.1,1200,3.2,23.21
168,여수,2020-08-22,27,25.2,430,30.6,1520,,2,77.5,13.2,5.3,1400,2.69,15.39
168,여수,2020-08-23,27,24.5,613,30.8,1429,,1.1,82.1,13.2,9.9,1300,2.95,18.68
168,여수,2020-08-24,27.2,24.4,439,31.2,1525,,1.4,84.1,13.2,11,1200,2.7,20.88
168,여수,2020-08-25,28.6,24.6,456,32.2,1503,0,3.2,73.9,13.1,12.3,1200,2.99,22.38
168,여수,2020-08-26,27.3,25.5,1818,29.4,851,62.5,6.6,85.9,13.1,2.3,900,1.19,6.47
168,여수,2020-08-27,27.3,26,633,29.4,1439,1,3.6,93.1,13.1,2.7,1100,2.17,11.02
168,여수,2020-08-28,26.2,24.9,1022,27.2,1522,.5,1,96.1,13,4,1400,2.19,8.68
168,여수,2020-08-29,26.6,24.6,527,28.4,1554,5.8,1.4,92.9,13,6.2,1000,2.33,14.01
168,여수,2020-08-30,27.9,25.6,516,31.1,1412,,1.2,86.4,13,9.9,1200,3.05,22.06
168,여수,2020-08-31,27.2,25.4,2358,30,1327,0,3.9,80.9,12.9,5.6,1200,3.13,16.24
168,여수,2020-09-01,26.3,24.1,441,28.4,1331,0,5.9,76.9,12.9,3.9,1100,3.07,13.21
168,여수,2020-09-02,25.7,24.1,2226,26.6,1,86.3,9.3,87.6,12.9,0,1000,.52,2.21
168,여수,2020-09-03,25.4,22.8,2352,28.8,1442,31.1,8.4,69.1,12.8,10.7,1200,3.01,21.65
168,여수,2020-09-04,24,21.1,618,27.2,1341,,1.9,75.5,12.8,10.8,1200,3.15,21.04
168,여수,2020-09-05,20.8,18.8,2350,22.6,852,14,3.5,88.9,12.8,0,1300,.55,2.3
168,여수,2020-09-06,21.4,18.7,36,22.9,1145,7.6,7.3,83.1,12.7,0,1100,.52,2.59
168,여수,2020-09-07,22.2,20,903,23.2,624,15,10.2,79.8,12.7,.6,1100,1.24,6.69
168,여수,2020-09-08,24.6,22.1,410,26.9,1429,,4.5,85.3,12.7,10.1,1200,2.91,20.48
168,여수,2020-09-09,23.6,20.2,731,25.9,1522,12.3,2.5,86.1,12.6,7.2,1200,2.33,15.14
168,여수,2020-09-10,24.4,21.8,704,27.6,1531,,1.2,83.6,12.6,8.6,1300,3.16,20.08
168,여수,2020-09-11,23.4,22.4,612,24.6,1624,.2,4.6,79.4,12.6,.3,1200,1.93,5.81
168,여수,2020-09-12,22.6,21.1,610,25.9,1358,.2,5.5,75,12.5,7,1200,3.04,18.59
168,여수,2020-09-13,21.6,19.6,532,23.5,1214,1.9,2.5,80.3,12.5,2.4,1000,2.44,10.27
168,여수,2020-09-14,22.9,21.2,610,25.9,1400,.1,2.1,82.4,12.4,7,1300,2.7,15.81
168,여수,2020-09-15,23.6,21.3,629,27,1317,,2.5,81,12.4,8.2,1100,2.66,18.2
168,여수,2020-09-16,22.3,21.3,757,23.2,1,6.1,2.2,94.1,12.4,0,1100,.54,3.04
168,여수,2020-09-17,21.3,19.5,2303,22.3,226,5.6,1.5,89.9,12.3,0,1000,.74,3.79
168,여수,2020-09-18,20.1,18.3,708,22.2,1437,.6,3,74.6,12.3,1.2,1400,1.6,8.08
168,여수,2020-09-19,21.6,17.3,535,25.8,1444,,2.8,62.5,12.3,9.8,1100,2.71,17.45
168,여수,2020-09-20,21.9,17.6,349,26.2,1346,,3.6,51.9,12.2,10.7,1200,2.95,20.34
168,여수,2020-09-21,20.6,17.8,456,23.5,1554,,3.3,58.1,12.2,10.3,1200,2.76,17.36
168,여수,2020-09-22,19.9,18.4,554,22.3,1645,,6.2,62.6,12.2,8.3,1400,2.36,15.14
168,여수,2020-09-23,20.3,18.2,505,22.4,1521,0,6,64.8,12.1,.2,1300,1.28,8.34
168,여수,2020-09-24,21.1,18.7,502,23.4,1417,.2,5.9,66.3,12.1,4.5,1100,2.36,13.05
168,여수,2020-09-25,22.2,19,600,25.4,1352,,4.1,63.8,12.1,7.4,1300,3.14,16.7
168,여수,2020-09-26,21.5,19.5,610,25.3,1617,,3.4,61.5,12,10,1200,2.87,18.48
168,여수,2020-09-27,21,19.2,629,24,1502,,4.8,66,12,10.4,1300,2.66,18.19
168,여수,2020-09-28,20,17.3,610,23,1536,,3.4,64,11.9,10.8,1200,2.83,18.31
168,여수,2020-09-29,20.1,16.5,634,23.9,1508,,2.4,69.5,11.9,9.5,1200,2.74,14.46
168,여수,2020-09-30,21,18,515,25.2,1515,,2,65.8,11.9,9.9,1200,2.7,17.2
169,흑산도,2020-05-01,15.5,13.1,34,19.1,1332,,10.7,91.4,13.6,9.9,1200,3.36,25.33
169,흑산도,2020-05-02,15.2,12.3,444,17.8,1202,3.4,7.7,97.1,13.6,0,1500,.81,4.53
169,흑산도,2020-05-03,14.7,13.1,2008,17,1542,51.8,3.9,99,13.7,0,1300,1.87,9.26
169,흑산도,2020-05-04,13.6,10,2304,19.5,1132,,4.2,93.3,13.7,8.3,1200,3.21,22.65
169,흑산도,2020-05-05,12.4,9.8,421,15.7,1419,0,4.1,92,13.7,.6,1400,1.14,7.47
169,흑산도,2020-05-06,15.1,12.3,27,19.6,1340,,4,82.9,13.7,10.2,1200,3.1,23.86
169,흑산도,2020-05-07,14.9,12.1,2226,19.4,1216,,5.9,70.5,13.8,11.4,1200,3.11,24.57
169,흑산도,2020-05-08,13.6,10.8,550,16.6,2032,30.2,10.2,88.8,13.8,2.7,1300,1.82,9.33
169,흑산도,2020-05-09,14.3,13,1923,16.7,1023,57,6.3,94.4,13.8,.9,1400,1.53,9.63
169,흑산도,2020-05-10,14.4,12.6,432,18.4,1432,,3.8,90.4,13.9,2.9,1300,2.6,16.15
169,흑산도,2020-05-11,15.2,12,556,20.9,1034,,3,84.3,13.9,9.3,1200,3.65,27.17
169,흑산도,2020-05-12,15,11.8,2017,20.6,953,,5,68.8,13.9,11.9,1100,3.32,26.48
169,흑산도,2020-05-13,15.1,11.7,216,21.5,1456,,3,61,13.9,11.8,1200,3.74,30.1
169,흑산도,2020-05-14,16.1,12.2,2,20.5,1308,0,7,69,14,5.1,1300,3.24,20.07
169,흑산도,2020-05-15,15.1,12.6,2336,20.9,1412,33.6,6,97.5,14,1,1300,2.23,8.03
169,흑산도,2020-05-16,14.2,12.4,2345,18.6,1558,,2,95.4,14,1.8,1300,2.06,16.43
169,흑산도,2020-05-17,13.3,11,508,17.3,1302,,4.6,96.9,14,1.4,1100,2.76,18.4
169,흑산도,2020-05-18,14.6,12.4,1948,17,1307,12.2,6.6,96.8,14.1,0,1200,1.45,6.06
169,흑산도,2020-05-19,13.9,11.4,2358,17,1318,0,5.8,82.4,14.1,7.6,1300,3.11,20.29
169,흑산도,2020-05-20,14.1,10.9,508,18.5,1147,,3,85.8,14.1,11.4,1200,3.75,28.96
169,흑산도,2020-05-21,15.7,11.8,254,20.6,1328,,4.6,81,14.1,11.3,1200,3.56,28.7
169,흑산도,2020-05-22,15.1,12.6,355,18.8,1113,,7.6,85.6,14.1,11.6,1200,3.62,28.57
169,흑산도,2020-05-23,15.6,13,51,19.9,1242,,5.8,89.3,14.2,4.1,1200,2.89,19.87
169,흑산도,2020-05-24,14.6,12.5,2358,19.1,1248,.6,4.7,97.6,14.2,1.1,1200,.93,6.35
169,흑산도,2020-05-25,14.2,12.3,259,18.4,1508,,2.9,95.5,14.2,3.7,1500,2.63,16.42
169,흑산도,2020-05-26,15.8,12.9,325,20.9,1256,,2.1,89.8,14.2,6.8,1300,3.19,20.17
169,흑산도,2020-05-27,15.9,12.7,543,19.6,1454,,3.6,83.3,14.3,10.1,1200,3.4,26.96
169,흑산도,2020-05-28,16,12.6,336,21.7,1107,,3.4,84.1,14.3,10,1200,2.99,24.25
169,흑산도,2020-05-29,15.5,12.5,449,20.1,1336,,1.8,89.5,14.3,7.1,1200,2.26,16.74
169,흑산도,2020-05-30,17.3,14.6,127,21,1511,.9,4.4,76.9,14.3,2.3,1000,1.79,11.65
169,흑산도,2020-05-31,15.8,15,403,16.5,127,13.9,3.6,99,14.3,0,1200,.66,4.85
169,흑산도,2020-06-01,17.2,14.1,2341,21.3,1404,0,2.1,91.6,14.3,8.3,1300,2.42,17.56
169,흑산도,2020-06-02,15.5,11.8,513,17.9,1214,0,6,98.4,14.4,0,1200,.99,7.12
169,흑산도,2020-06-03,16.9,15.5,2143,18.2,1553,0,5.1,98.9,14.4,0,1200,.83,5.62
169,흑산도,2020-06-04,17.1,14.9,353,20.8,1320,,4.5,96.4,14.4,4,1300,1.76,13.54
169,흑산도,2020-06-05,17.2,14.8,250,21.4,1322,,2.5,95.4,14.4,6.9,1300,2.05,14.17
169,흑산도,2020-06-06,17.9,14.8,550,22,934,,3.7,92.1,14.4,8.7,1300,1.58,12.49
169,흑산도,2020-06-07,18.6,15.8,242,22.3,1342,,6.6,78.8,14.4,10.8,1100,1.64,13.17
169,흑산도,2020-06-08,20.8,15.7,536,26.8,1242,,3.5,60.4,14.4,11.8,1400,2.92,19.42
169,흑산도,2020-06-09,21.8,18.4,258,26.7,1222,,4.7,70,14.4,11.9,1300,3.52,29.66
169,흑산도,2020-06-10,19.5,17.7,1450,22.8,1009,15.4,7.3,95.6,14.4,3.1,800,1.96,10.58
169,흑산도,2020-06-11,20.3,18.1,124,23.9,1536,.2,2.1,96.6,14.4,2.1,1300,2.61,15.73
169,흑산도,2020-06-12,19.3,18,803,21.4,1314,11.3,1.8,97.8,14.5,0,1300,1.95,11.12
169,흑산도,2020-06-13,19.9,17.6,1737,22.9,2143,42.6,3.9,99,14.5,0,1200,.81,5.74
169,흑산도,2020-06-14,21,18.5,2312,23.5,245,71,3.6,98,14.5,.9,1400,2.16,9.63
169,흑산도,2020-06-15,20.3,17.6,645,23.8,1055,,1.4,87.1,14.5,11.2,1200,3.8,29.94
169,흑산도,2020-06-16,21,18.4,541,24,1149,,2.3,90.4,14.5,11,1200,3.54,26.58
169,흑산도,2020-06-17,17.8,14.7,2057,20.7,936,11.9,3.4,91.3,14.5,0,1300,1.15,8.25
169,흑산도,2020-06-18,16.9,15.3,1,18,2224,69.2,5,99,14.5,0,1100,.41,2.81
169,흑산도,2020-06-19,19.4,16.6,406,23.4,1357,2,2.4,90.3,14.5,9.2,1000,2.89,23.95
169,흑산도,2020-06-20,19.6,17.5,2334,23.6,1226,,3,88.8,14.5,10.9,1300,2.77,22.72
169,흑산도,2020-06-21,20,16.9,515,23.9,1346,,1.6,87,14.5,10,1200,3,22.93
169,흑산도,2020-06-22,19.7,16,519,27.1,1505,,2,85.4,14.5,11.4,1200,3.03,25.43
169,흑산도,2020-06-23,20.1,17.7,1,24.5,1233,0,6.4,88.5,14.5,7.3,1200,2.9,19.37
169,흑산도,2020-06-24,20.6,18.6,604,23.4,1723,38,8.7,98,14.5,.8,1500,1.46,7.83
169,흑산도,2020-06-25,20.4,18.1,2346,23.5,1325,0,2.2,91.9,14.5,.3,1300,1.94,10.09
169,흑산도,2020-06-26,20.5,17.9,2233,23.9,1117,,1.6,88.3,14.5,12.1,1200,3.65,29.68
169,흑산도,2020-06-27,20.8,17.5,433,25.5,1402,,1.8,89.1,14.5,7.6,1300,3.53,23.26
169,흑산도,2020-06-28,20.4,18.1,2246,23.6,1530,,3.1,94,14.5,2.7,1500,2.66,14.96
169,흑산도,2020-06-29,18.6,17,606,21,2243,43.3,7,98.9,14.5,0,1400,.65,3.38
169,흑산도,2020-06-30,19.4,17.3,1944,22.1,1323,.3,6.3,92.3,14.5,4.7,1300,2.82,19.21
169,흑산도,2020-07-01,20.7,17.8,2344,24,1240,,2.8,85.4,14.4,11.4,1200,3.61,29.6
169,흑산도,2020-07-02,19.9,18.2,822,23.3,1438,,2.4,87.9,14.4,2.9,1400,2.57,17.44
169,흑산도,2020-07-03,18.5,17.1,1553,19.6,414,20.1,4.3,94.8,14.4,.1,1000,1.05,5.49
169,흑산도,2020-07-04,19.3,17.4,437,23,1126,.1,2.6,93.5,14.4,3.7,1100,2.74,18.82
169,흑산도,2020-07-05,18.9,16.5,256,23,1345,,1.1,92.4,14.4,2.6,1300,2.62,16.58
169,흑산도,2020-07-06,19.2,17.5,2305,21.9,1258,.7,1.9,98.9,14.4,.1,1200,1.6,7.43
169,흑산도,2020-07-07,20.5,18.1,148,23.7,1439,,1.6,95.5,14.4,5.4,1200,3.21,21.94
169,흑산도,2020-07-08,21.4,19.4,2021,25.1,1244,,2.3,94.4,14.4,6.3,1200,3.26,20.85
169,흑산도,2020-07-09,21.7,18.6,634,25.2,1532,.5,2.2,91.3,14.4,8.3,1400,3.1,24.45
169,흑산도,2020-07-10,21.6,20.6,756,24.9,1431,10.7,3.5,95.4,14.4,2.2,1400,2.49,13.95
169,흑산도,2020-07-11,21.5,19.9,2239,24.8,1313,0,2.6,95.4,14.3,1.4,1300,2.08,13.07
169,흑산도,2020-07-12,18.9,17.8,1850,21.2,2400,57.3,8.6,99,14.3,0,1200,.27,1.64
169,흑산도,2020-07-13,21.7,19.4,234,24.8,959,33.6,7.3,91.4,14.3,5.5,1300,3.32,20.5
169,흑산도,2020-07-14,19.7,18.6,529,22.7,1211,.2,6.3,91.1,14.3,5.2,1000,2.97,19.08
169,흑산도,2020-07-15,20.9,18.5,105,23.9,1202,,3.1,87.8,14.3,10.5,1200,3.58,27.79
169,흑산도,2020-07-16,20.7,17.7,553,24.7,1427,,1.3,84,14.2,12,1200,3.59,29.43
169,흑산도,2020-07-17,21.7,18.3,308,25.8,1212,,1.8,86.9,14.2,11.2,1300,3.58,28.36
169,흑산도,2020-07-18,19.9,18.7,433,21.3,1507,0,7.4,92.8,14.2,.2,1300,1.74,9.27
169,흑산도,2020-07-19,22.2,20,11,24.8,1016,0,11.4,98,14.2,0,1100,.99,5.8
169,흑산도,2020-07-20,22.1,20.8,2047,24.9,1332,14,3.3,96.8,14.2,0,1300,1.28,8.06
169,흑산도,2020-07-21,21.5,19.9,234,23.2,1152,3.1,.5,97.1,14.2,.6,1300,1.18,8.29
169,흑산도,2020-07-22,20.7,19.3,2102,22.5,1425,5,1.3,99,14.1,0,1400,1.01,6.71
169,흑산도,2020-07-23,21.5,19.2,34,23.4,1110,45.1,9,98.5,14.1,.1,1300,.79,3.67
169,흑산도,2020-07-24,20.5,19.8,1938,22,1200,.2,7.5,95.3,14.1,0,1200,1.43,8.09
169,흑산도,2020-07-25,21.2,19,2243,24.7,1326,.1,3,91.3,14.1,8.5,1100,2.96,20.66
169,흑산도,2020-07-26,20.4,17.8,57,24.9,1239,,2.6,94.1,14,7.2,1200,3.41,21.7
169,흑산도,2020-07-27,20.4,18.5,412,23,1220,6.9,2.5,97.5,14,0,900,.99,6.95
169,흑산도,2020-07-28,21.8,20.1,1,23.5,1449,2.1,2.5,98.6,14,0,1100,1.14,8.02
169,흑산도,2020-07-29,22.5,20.6,357,25.1,1314,3.9,5.9,99,14,0,1200,1.83,11.18
169,흑산도,2020-07-30,23,21.3,623,25.7,1550,1.4,3.6,99,13.9,0,1200,1.38,10.18
169,흑산도,2020-07-31,23,21.5,710,24.8,1127,0,4.5,98.8,13.9,0,1300,1.22,9.26
169,흑산도,2020-08-01,23.2,22,2400,24.6,1633,,6.6,99,13.9,,1000,.8,5.27
169,흑산도,2020-08-02,23.3,21.7,11,25.1,1411,,7,98.6,13.8,,1400,1.34,8.1
169,흑산도,2020-08-03,23.6,22.3,8,26.4,1546,,8.2,99,13.8,,1200,1.37,8.82
169,흑산도,2020-08-04,25.2,22.5,29,29.4,1259,,7.1,95.5,13.8,5.1,1200,2.72,15.71
169,흑산도,2020-08-05,26,22.6,2216,29.2,1103,23,11.5,93.4,13.8,6.3,1300,2.85,17.81
169,흑산도,2020-08-06,25.5,22.7,2322,28.8,1209,18.6,5.2,94.8,13.7,1.1,1200,1.89,10.25
169,흑산도,2020-08-07,23.7,22.5,234,25.6,1403,39,3.5,99,13.7,0,1400,.22,1.35
169,흑산도,2020-08-08,24.6,22.8,2240,28,1246,13.5,6,97.3,13.7,0,1200,1.48,7.48
169,흑산도,2020-08-09,24.7,22.5,301,28.3,1400,19.5,9.4,97.3,13.7,3.9,1300,3.41,15.94
169,흑산도,2020-08-10,24.9,23.8,51,28.5,1231,2.7,5.2,97.1,13.6,.5,1200,1.93,12.36
169,흑산도,2020-08-11,24.9,23.2,219,26.5,801,.8,4.6,98.6,13.6,.5,1600,1.07,6.91
169,흑산도,2020-08-12,25.9,24.4,1,30.5,1353,.5,5.7,96.1,13.6,3.1,1300,3.12,15.11
169,흑산도,2020-08-13,26,24,405,29.4,1210,,7.6,95.3,13.5,4.7,1200,3.26,20.5
169,흑산도,2020-08-14,27.5,24.7,530,33.1,1244,,5.5,87.9,13.5,10.9,1100,3.21,23.56
169,흑산도,2020-08-15,27.3,24.9,154,30.6,1335,,6.5,90,13.5,12,1200,3.31,26.76
169,흑산도,2020-08-16,26.8,25.7,35,29.7,1227,,5.3,96.1,13.4,1.5,1200,1.96,14.02
169,흑산도,2020-08-17,27.3,25.6,709,31.4,1327,,3.2,94.4,13.4,4.3,1300,2.89,18.72
169,흑산도,2020-08-18,26.5,24.7,2354,30.5,1428,,.8,92.3,13.4,8.7,1200,3.32,23.15
169,흑산도,2020-08-19,25.8,23.9,2333,30.3,1334,,1.6,92.6,13.3,6.9,1300,3.26,20.59
169,흑산도,2020-08-20,25.8,23.5,221,29.3,1135,,1.6,93.1,13.3,5.7,1100,2.57,19.2
169,흑산도,2020-08-21,26,24.1,1958,29.9,1338,,1.3,91.4,13.3,10.4,1200,3.24,23.95
169,흑산도,2020-08-22,24.9,23.3,2007,26.7,1526,0,2.9,92.4,13.2,.6,1300,1.06,8.47
169,흑산도,2020-08-23,25.7,23.2,535,29.6,1453,,2.1,88.3,13.2,9.9,1200,2.71,19.86
169,흑산도,2020-08-24,26.1,22.8,451,30.4,1311,,4.1,88.3,13.2,11.7,1200,2.67,20.71
169,흑산도,2020-08-25,26.8,23.9,226,30.6,1303,,4.1,86.5,13.1,9.2,1300,2.69,18.68
169,흑산도,2020-08-26,24.6,23,2304,27.5,54,61.2,14.8,93.1,13.1,.1,800,.52,2.89
169,흑산도,2020-08-27,24.2,22.2,635,25.6,900,0,8.2,97,13.1,,,,
169,흑산도,2020-08-28,24.9,22.4,142,28.8,1446,,5,95.8,13,,,,
169,흑산도,2020-08-29,24,22.9,802,26.8,1427,.9,3.9,97.6,13,2.8,1400,2.49,13.14
169,흑산도,2020-08-30,25.9,22.6,137,29.8,1321,,2,94.1,13,5.9,1200,3.23,19.79
169,흑산도,2020-08-31,26.6,24,643,31.2,1351,,3,88.6,12.9,10.1,1200,3.22,23.07
169,흑산도,2020-09-01,25.9,23.5,622,30.3,1218,0,4.1,87.1,12.9,6.7,1100,3.06,17.11
169,흑산도,2020-09-02,23.5,22.1,2339,25.8,1,23.7,10.6,97,12.9,0,1200,.75,3.35
