지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
162,통영,2022-08-28,23.1,19.9,651,28.3,1408,,2.2,63,13.1,8.7,,,
162,통영,2022-08-29,23.8,20.4,220,28.4,1235,0,2.7,75.5,13,6.1,,,
162,통영,2022-08-30,23.9,22.3,339,26.5,856,12,2.3,91,13,.8,,,
162,통영,2022-08-31,23.6,21.6,2352,26.9,1221,21.4,1.2,95,13,.1,,,
162,통영,2022-09-01,22,21.1,552,23.5,1408,2.1,2.1,90.9,12.9,0,,,
162,통영,2022-09-02,21.2,19.9,1850,22.7,1002,12.3,2.9,97.5,12.9,0,,,
162,통영,2022-09-03,22.9,21.4,1,24.9,1124,2.6,2.8,95.4,12.9,.3,,,
162,통영,2022-09-04,26.2,22.7,1,30.9,1507,,2.5,91.6,12.8,6.5,,,
162,통영,2022-09-05,25.8,24.8,1434,28,1943,26.4,2.8,95.4,12.8,0,,,
162,통영,2022-09-06,24.4,19.3,2350,29.1,1544,81.4,4.3,77.6,12.8,8.7,,,
162,통영,2022-09-07,22.5,16.7,623,29.2,1537,,1.3,73,12.7,10.2,,,
162,통영,2022-09-08,22.7,18.2,632,28,1348,,2.1,73.8,12.7,9,,,
162,통영,2022-09-09,22.6,18.4,611,28.8,1515,,2,74.4,12.6,7.9,,,
162,통영,2022-09-10,22.7,20.6,314,26.1,1215,,2.4,75.3,12.6,2.4,,,
162,통영,2022-09-11,23.6,20.2,202,28.2,1315,0,2,80,12.6,5.7,,,
162,통영,2022-09-12,24.2,22.1,517,27.4,1240,,2.5,82.6,12.5,.8,,,
162,통영,2022-09-13,25.4,22.6,610,29.5,1203,,2.5,75.4,12.5,5.9,,,
162,통영,2022-09-14,24.7,23,123,28.5,1310,,2.3,74,12.5,5.4,,,
162,통영,2022-09-15,24.9,23.1,2219,28.8,1439,,2.5,78.4,12.4,7.4,,,
162,통영,2022-09-16,25.6,22.5,323,29.5,1517,.1,2.5,86.3,12.4,7.1,,,
162,통영,2022-09-17,25.6,22.8,558,30.9,1216,.4,2.9,88.9,12.4,3.9,,,
162,통영,2022-09-18,26.8,23.4,2331,31.4,1308,17.8,4.2,81,12.3,5.7,,,
162,통영,2022-09-19,26.4,22.5,2400,30.9,1423,16.2,5.8,73.5,12.3,7.8,,,
162,통영,2022-09-20,20.6,18.2,2355,24.5,1359,,1.9,61.5,12.3,8.8,,,
162,통영,2022-09-21,19,15.6,559,23.6,1420,,2,68.9,12.2,9.6,,,
162,통영,2022-09-22,20.2,16.8,636,25.5,1513,,2.5,76.3,12.2,6.6,,,
162,통영,2022-09-23,21.9,17.9,623,26.1,1428,,2.3,72,12.1,7,,,
162,통영,2022-09-24,19.9,14.8,553,26,1458,,3.2,59,12.1,8.8,,,
162,통영,2022-09-25,19.8,18.1,615,22,1330,0,2,73.5,12.1,0,,,
162,통영,2022-09-26,19.7,17.3,531,23.1,1233,0,2.3,83.8,12,.7,,,
162,통영,2022-09-27,21,18,240,27,1612,.1,2.1,84.1,12,5.7,,,
162,통영,2022-09-28,21.4,18.3,532,26.4,1226,,1.7,82.3,12,4.5,,,
162,통영,2022-09-29,21.7,16.9,627,27.6,1354,,1.5,83.5,11.9,9.7,,,
162,통영,2022-09-30,21.3,16.9,517,26.4,1127,,1.6,87.9,11.9,9.7,,,
165,목포,2022-05-01,13,9.5,550,16.8,1348,,4.6,57.3,13.6,12.3,1200,3.67,28.84
165,목포,2022-05-02,13.6,10.4,612,18.5,1413,,3.7,64.1,13.6,11.8,1200,3.56,27.31
165,목포,2022-05-03,13.3,7.9,550,18.7,1441,,2.5,58.1,13.6,13,1200,3.67,29.26
165,목포,2022-05-04,15.3,9.4,551,20.6,1534,,3,64,13.7,12.8,1200,3.53,28.15
165,목포,2022-05-05,18.3,11.4,543,24.2,1548,,3.2,65,13.7,12.9,1200,3.63,28.99
165,목포,2022-05-06,19.7,14.6,514,25.4,1453,,2.6,70,13.7,12.8,1200,3.61,28.33
165,목포,2022-05-07,16.5,12.6,2352,20.7,1141,,4.7,72.8,13.8,11,1300,3.3,25.15
165,목포,2022-05-08,15.4,10.7,433,21.6,1304,,2.9,66,13.8,7.9,1200,3.37,22.97
165,목포,2022-05-09,16.3,13.9,125,20.4,1559,,1.9,71.6,13.8,1.9,1500,2.23,14.65
165,목포,2022-05-10,16.5,13,521,21.1,1308,0,2,68,13.9,2.6,1200,3,16.37
165,목포,2022-05-11,18.3,15.3,514,22.8,1447,,2.9,64.8,13.9,4.4,1400,2.63,18.99
165,목포,2022-05-12,18.1,15.7,532,23.4,1215,,3.5,71.3,13.9,1.6,1300,2.83,17.18
165,목포,2022-05-13,16,14.2,2203,19.2,1330,,3.4,74.5,13.9,.6,1200,2.46,9.54
165,목포,2022-05-14,15.4,12.8,524,20,1323,,5.9,55.6,14,9.3,1200,3.67,26.71
165,목포,2022-05-15,15.1,12.8,607,18.8,1255,,6,51.1,14,10.1,1200,3.56,28.15
165,목포,2022-05-16,16.4,11.7,620,21.1,1329,,2.6,50.4,14,12.7,1200,3.61,29.36
165,목포,2022-05-17,18.5,13,513,23.9,1428,,3.6,61.4,14,12.4,1200,3.51,28.24
165,목포,2022-05-18,19.9,15.2,413,25.5,1354,,4.5,54,14.1,12.6,1200,3.43,28
165,목포,2022-05-19,19.3,15.6,227,23.6,1302,,2.9,52.3,14.1,4.4,1200,3.24,19.95
165,목포,2022-05-20,20.1,17,19,24.1,1633,,2.2,60.9,14.1,2.9,1500,2.29,16.92
165,목포,2022-05-21,19.2,15.3,2328,23.8,1303,,3.4,76.4,14.1,13.2,1200,3.56,29.23
165,목포,2022-05-22,18.7,14,535,24.4,1522,,2.3,75.6,14.2,12.4,1200,3.53,28.61
165,목포,2022-05-23,20.1,16.2,439,25.8,1239,,2.3,66.4,14.2,8.3,1200,3.4,23.63
165,목포,2022-05-24,20.1,14.7,519,26.8,1420,,3.7,68.3,14.2,12.3,1200,3.54,28.84
165,목포,2022-05-25,20.1,15.8,530,26.1,1309,,3.1,71,14.2,10.5,1200,3.43,26.47
165,목포,2022-05-26,17.9,15.5,621,21.9,1356,.8,3.7,72.6,14.2,11.3,1300,3.59,27.76
165,목포,2022-05-27,19,15,130,22.5,1302,,3.4,74.1,14.3,13,1200,3.46,29.12
165,목포,2022-05-28,20.8,16,301,26.8,1151,,3.2,69.5,14.3,7.7,1100,2.9,23.46
165,목포,2022-05-29,20.2,17.1,516,26,1312,1,3.5,76.3,14.3,7.6,1100,3.49,21.91
165,목포,2022-05-30,18.8,16.8,128,21.9,1352,.8,3.2,86.5,14.3,.5,1200,1.98,10.12
165,목포,2022-05-31,20.1,14.9,520,24.7,1640,,2.5,53.8,14.3,12.8,1200,3.57,30.03
165,목포,2022-06-01,21.1,17.3,546,27.1,1318,,2.8,56.8,14.4,10.7,1300,3.56,28.18
165,목포,2022-06-02,20.8,17,533,25.4,1511,,2.7,79,14.4,10.7,1200,3.64,27.79
165,목포,2022-06-03,21.5,18.4,606,26.1,1428,,2.3,80.3,14.4,7.9,1200,3.44,26.14
165,목포,2022-06-04,22.8,18,500,28,1350,,3.5,58.4,14.4,7.7,1200,3.09,21.9
165,목포,2022-06-05,18.9,17.3,1723,21.5,122,17.7,4.1,86.3,14.4,0,1000,1.37,6.45
165,목포,2022-06-06,19.6,17.1,345,23,1500,.5,4,83.8,14.4,5.8,1300,2.76,19.99
165,목포,2022-06-07,19.1,17.9,17,22.3,1030,2.1,3.1,79.6,14.4,1.9,1000,2.21,12.2
165,목포,2022-06-08,19.6,16.8,529,23.2,1347,.7,2.3,76.1,14.4,3.2,1000,2.97,16.85
165,목포,2022-06-09,20.3,16,529,25.7,1534,,2.7,74.3,14.4,9.4,1200,3.33,25.8
165,목포,2022-06-10,21.3,16.8,515,25.1,1201,,2.7,73.4,14.4,5.4,1000,2.47,18.51
165,목포,2022-06-11,22.2,18.1,421,27,1346,0,2.6,72.8,14.5,7.8,1200,3.46,25.2
165,목포,2022-06-12,21.6,18.5,507,25.3,1119,,1.8,77.5,14.5,5.3,1000,2.77,16.11
165,목포,2022-06-13,20.9,18.4,546,23,1427,0,2.7,69.3,14.5,0,1400,1.44,9.06
165,목포,2022-06-14,19.2,17.2,343,21.2,1456,6.3,2.4,83.6,14.5,.1,1100,1.6,8.68
165,목포,2022-06-15,21.2,18.3,156,24.8,1403,.1,4,80.3,14.5,4.7,1200,3.24,21.81
165,목포,2022-06-16,21.5,17.9,715,25.7,1506,,2,79.1,14.5,5.4,1300,3.16,21.57
165,목포,2022-06-17,22.7,20.1,116,25.3,1421,,3.3,83.5,14.5,1.5,1400,2.59,13.8
165,목포,2022-06-18,23.4,21.5,451,26,1232,,3.1,81.8,14.5,2.9,1200,2.94,20.02
165,목포,2022-06-19,24.2,21.6,2354,28.9,1705,,2.6,82.9,14.5,3.4,1300,2.52,16.75
165,목포,2022-06-20,23.9,20.9,625,28.4,1433,,2.4,85.9,14.5,6.9,1200,3.31,24.6
165,목포,2022-06-21,23.7,21.5,2334,28,1442,,2.7,86.8,14.5,6.5,1200,3.43,24.18
165,목포,2022-06-22,24.5,21.1,449,28.3,1721,,2.6,79.5,14.5,12.5,1200,3.53,28.59
165,목포,2022-06-23,25,22.7,2321,27.1,1245,14.7,4.4,87.5,14.5,1.2,1200,3.04,9.49
165,목포,2022-06-24,23.8,21.8,707,26.3,1454,47.4,4.4,92.1,14.5,1.9,1400,3.08,15.71
165,목포,2022-06-25,25.3,23.1,737,28.2,1337,,4,85.8,14.5,4.1,1300,2.7,19.43
165,목포,2022-06-26,26.1,23.8,318,29.1,1343,,5.1,85.4,14.5,3.8,1300,3.28,19.76
165,목포,2022-06-27,26,25,538,27.3,1429,0,6.7,87.8,14.5,0,1200,1.27,9.71
165,목포,2022-06-28,26.2,25.1,244,28.4,1310,,7.7,84.8,14.5,2.1,1300,2.86,17.41
165,목포,2022-06-29,26,25,551,27.3,1702,.5,5.7,87.1,14.5,.2,1100,1.65,11.89
165,목포,2022-06-30,27.3,24.9,19,30,1338,.2,5,81.3,14.5,9,1300,3.48,27.79
165,목포,2022-07-01,27.5,23.9,519,31.6,1457,,3.1,74.6,14.5,11.4,1000,3.05,26.44
165,목포,2022-07-02,26.9,22.7,535,31.9,1511,,2.2,76.3,14.5,11.8,1200,3.2,28.26
165,목포,2022-07-03,28.4,24.3,535,33.1,1508,,2.2,69.3,14.5,9,1300,3.36,23.99
165,목포,2022-07-04,27,24.8,533,31.7,1339,1.1,2.7,83.1,14.4,3.5,1100,3.08,16.39
165,목포,2022-07-05,27.5,24.3,409,31.4,1511,,1.7,80.3,14.4,6.2,1300,3.19,23.22
165,목포,2022-07-06,29,26,510,33.7,1415,,4.4,75.5,14.4,7.6,1200,3.54,24.24
165,목포,2022-07-07,27.8,25.9,2133,30.3,1223,15.7,4.8,84,14.4,1.6,1200,2.33,11.86
165,목포,2022-07-08,26.3,23.8,2351,29.1,1635,.2,2.4,90.4,14.4,1.8,1500,2.03,13.16
165,목포,2022-07-09,26.2,23.4,34,30,1542,,3.8,81.4,14.4,9.9,1100,3.31,26.57
165,목포,2022-07-10,27.9,24.1,529,33.5,1504,.4,1.5,77.8,14.4,8.9,1200,3.42,24.69
165,목포,2022-07-11,27,24.5,516,30.2,1504,1.8,2.3,83.5,14.3,4.8,1300,3.29,20.56
165,목포,2022-07-12,27.2,25.2,2210,30.3,1434,,2.6,81.3,14.3,3.9,1300,3.13,17.59
165,목포,2022-07-13,26.7,24.2,557,29.1,1701,,4.8,81.6,14.3,1.4,1400,2.15,14.65
165,목포,2022-07-14,26.5,24.6,2338,29.4,1325,43.4,3.9,87.6,14.3,4.8,1300,3.15,21.19
165,목포,2022-07-15,26,23.5,525,29.4,1609,,3.3,81,14.3,9,1100,3.24,25.22
165,목포,2022-07-16,25.9,23.4,534,29.1,1502,,2.9,81.8,14.3,6.9,1400,3.25,23.78
165,목포,2022-07-17,25.9,23.9,455,28.7,1237,3.2,1.2,83,14.3,0,1200,2.16,11.08
165,목포,2022-07-18,24.5,22.3,534,27.3,1634,81,3.5,95.1,14.2,0,1600,.95,4.9
165,목포,2022-07-19,25.7,23.2,525,28.7,1353,0,3.1,84,14.2,8.8,1300,3.34,24.11
165,목포,2022-07-20,25.9,23.2,510,30.4,1435,1.5,1.4,83,14.2,8.7,1200,3.25,22.81
165,목포,2022-07-21,24.8,23.4,1,27,504,1.5,6.3,85,14.2,1,1100,1.68,11.17
165,목포,2022-07-22,24.7,23.2,146,27.4,1303,,2.1,84.9,14.1,5.4,1200,3.32,20.5
165,목포,2022-07-23,25.1,22.6,546,27.9,1309,16.7,3.3,85.5,14.1,.9,1000,1.88,11.63
165,목포,2022-07-24,24.2,23.1,733,25.2,156,13.6,3.7,90,14.1,.1,1000,.82,6.37
165,목포,2022-07-25,25.2,23.7,236,28.1,1526,,2.4,85.4,14.1,4.9,1500,2.59,18.49
165,목포,2022-07-26,26.2,23.4,522,29.9,1555,,2.4,79,14,7.4,1400,3.21,22.37
165,목포,2022-07-27,26.8,23.1,539,30.9,1458,,3.5,74.4,14,9.4,1100,3.26,25.5
165,목포,2022-07-28,28,24.1,513,32,1430,,3.9,74.9,14,12.6,1200,3.4,27.74
165,목포,2022-07-29,29.8,25.7,551,33.9,1454,,2.7,70.4,14,11.6,1400,3.35,27.01
165,목포,2022-07-30,27.9,26.3,547,30.1,1131,2.6,2.6,77.3,14,2.8,800,1.49,10.1
165,목포,2022-07-31,26.8,25.5,2229,27.9,1447,13.6,4.3,88.5,13.9,0,1400,1.3,6.35
165,목포,2022-08-01,26.9,25.5,38,28.6,829,22.5,4.5,91.1,13.9,1.2,800,1.31,7.82
165,목포,2022-08-02,28.2,26.1,106,31.3,1619,0,3.7,83.8,13.9,5.1,1400,2.87,16.16
165,목포,2022-08-03,28,26.2,552,30.7,1544,11.1,2.9,88.5,13.9,8,1200,2.96,22.06
165,목포,2022-08-04,28.7,27.1,250,31.8,1516,,2.6,83.5,13.8,10.3,1300,3.47,25.95
165,목포,2022-08-05,28.8,27.2,110,31.3,1407,.4,3.8,83.9,13.8,7.5,1400,3,23.27
165,목포,2022-08-06,29,27.4,340,32.2,1504,,3,83,13.8,8.4,1200,3.2,22.46
165,목포,2022-08-07,29.2,27.6,129,32.5,1329,.1,3.8,83.5,13.7,6.1,1200,2.73,19.66
165,목포,2022-08-08,29,27.8,2217,31.6,1237,,5.2,77,13.7,5.3,1200,3.28,20.04
165,목포,2022-08-09,29,27.6,312,31.4,1251,,5.2,76.1,13.7,3.3,1200,2.84,18.2
165,목포,2022-08-10,28.4,27.3,2314,30.1,1256,,5,80.8,13.6,.2,1200,1.86,12.08
165,목포,2022-08-11,27.6,26.9,614,28.3,1540,2.8,4,88.8,13.6,0,1500,.76,4.38
165,목포,2022-08-12,27.2,25.8,743,29.6,1536,2.1,2,90.3,13.6,2.6,1200,2.08,14.26
165,목포,2022-08-13,27.8,25.6,515,30.4,1408,0,3.2,85.8,13.5,.5,1200,1.76,12
165,목포,2022-08-14,29,27.4,1,31.6,1514,,5.1,79.9,13.5,7,1300,3.22,21.79
165,목포,2022-08-15,29.3,27.3,236,32.1,1443,,6,76.4,13.5,6.8,1400,3.15,21.26
165,목포,2022-08-16,26.4,24.9,635,28.1,1,22.4,2.9,92.9,13.5,0,1100,.87,4.92
165,목포,2022-08-17,25.9,24,2328,28.9,1546,.2,2.2,88.1,13.4,4.9,1500,2.55,14.28
165,목포,2022-08-18,25.9,23,603,29.4,1515,,1.8,75.6,13.4,11.8,1100,3.37,25.91
165,목포,2022-08-19,27.4,23.2,257,30.5,1258,,4.4,83.6,13.4,3.4,1100,2.7,15.89
165,목포,2022-08-20,26,24.6,2317,27.9,1646,25.7,3.1,92.5,13.3,.9,1600,1.34,6.66
165,목포,2022-08-21,26.2,23.9,545,29.4,1605,,2.1,82.5,13.3,7.7,1400,3,21.7
165,목포,2022-08-22,27,23.2,506,30.6,1251,,2.3,76,13.3,9.9,1200,3.35,24.07
165,목포,2022-08-23,26.2,24.2,1945,29.1,1212,.5,3.1,87.3,13.2,0,1100,.99,5.26
165,목포,2022-08-24,25.2,22.5,226,28.3,1324,0,2.7,74,13.2,12,1200,3.39,26.21
165,목포,2022-08-25,24.5,21.8,507,27.3,1425,0,2,75.8,13.2,6.5,1000,2.19,16.25
165,목포,2022-08-26,24.4,22,216,27.6,1416,0,2.6,70.3,13.1,9.3,1200,3.34,23.49
165,목포,2022-08-27,23.4,19.8,2340,25.5,850,,4.2,66.1,13.1,7,1400,3.14,20.51
165,목포,2022-08-28,22.2,18.4,650,25.9,1434,,1.9,61.9,13.1,2.4,1300,2.19,14.18
165,목포,2022-08-29,23.1,20,547,25.3,1434,,1.9,74.5,13,.2,1200,1.33,9.1
165,목포,2022-08-30,25.7,23.6,136,28.9,1306,4.3,3.3,83.3,13,.2,1000,1.92,10.76
165,목포,2022-08-31,22.9,21,2355,25.6,1400,.2,5.2,84.3,13,3.2,1300,2.84,14.47
165,목포,2022-09-01,22.7,20.3,620,24.9,1027,0,2.5,85,12.9,1.3,1000,1.78,8.89
165,목포,2022-09-02,23.4,20.6,638,26.9,1352,0,2.4,77.3,12.9,2.8,1300,2.32,12.29
165,목포,2022-09-03,24.9,22.6,140,28.8,1448,.3,2.8,77,12.9,3.5,1400,2.91,16.89
165,목포,2022-09-04,25.6,23.4,1748,29.9,1417,5.8,3.4,84.4,12.8,2.1,1100,2.6,12.52
165,목포,2022-09-05,24,20.7,2348,25.7,946,80.9,4.8,93.9,12.8,0,1100,.47,2.71
165,목포,2022-09-06,21.7,19.1,324,24.6,1612,5.8,10.1,83,12.7,5.5,1100,2.56,17.45
165,목포,2022-09-07,21.8,18.3,643,25.8,1448,,2.4,86,12.7,9.1,1200,3.08,21.39
165,목포,2022-09-08,22.1,18.2,648,26.2,1423,,3,76.1,12.7,9,1100,3.19,20.61
165,목포,2022-09-09,23.3,19.7,649,27.6,1607,,2,74.6,12.6,8.5,1200,3.12,21.79
165,목포,2022-09-10,22.8,20.5,612,25.9,1636,,1.9,71,12.6,1.9,1200,2.02,12.21
165,목포,2022-09-11,23.4,20.2,538,27.3,1437,,2.3,73.6,12.6,4.8,1300,2.36,16.76
165,목포,2022-09-12,22.9,21.6,723,24,1257,3.1,1.8,91.1,12.5,0,1300,.71,5.14
165,목포,2022-09-13,23.3,21.5,2400,25.3,1219,5.7,2.6,90.9,12.5,0,1000,1.06,6.06
165,목포,2022-09-14,25.5,21.1,108,28.8,1520,.3,2.2,67.1,12.5,7.5,1200,2.1,16.04
165,목포,2022-09-15,26,23,532,29.1,1217,,4.1,73,12.4,6.4,1100,2.97,17.65
165,목포,2022-09-16,26.6,24.3,234,30.5,1301,,3.6,79,12.4,9.3,1200,3.21,20.92
165,목포,2022-09-17,26.1,23.6,638,30.8,1333,0,2.3,82.6,12.3,6.7,1100,2.94,18.86
165,목포,2022-09-18,25.9,23.9,715,29.9,1244,,6.4,85.9,12.3,6.8,1200,3.22,19.62
165,목포,2022-09-19,23,20.6,2353,25.7,3,,10.7,74.3,12.3,9.5,1300,2.98,20.16
165,목포,2022-09-20,20.5,17.1,657,24.4,1423,,3,69.9,12.2,6.1,1400,2.51,15.73
165,목포,2022-09-21,20.3,16.3,627,24.1,1405,,.7,69,12.2,6.6,1300,2.56,15.77
165,목포,2022-09-22,20.3,15.4,641,24.9,1231,,.5,67.4,12.2,8.4,1100,2.91,19.77
165,목포,2022-09-23,19.4,16.9,2359,23.5,1135,,4.1,72.6,12.1,7,1000,2.64,18.23
165,목포,2022-09-24,18.7,15.5,610,22.4,1330,,5.5,66.9,12.1,7,1200,3.15,20.24
165,목포,2022-09-25,19.8,17.3,358,23.9,1445,,2.1,71,12.1,1.4,1400,1.76,11.57
165,목포,2022-09-26,19.7,17.7,436,22.6,1426,0,2,74,12,.4,1200,2,8.54
165,목포,2022-09-27,20.4,16.9,635,24.9,1441,,2.6,75.3,12,10.8,1200,2.95,20.45
165,목포,2022-09-28,20.8,17.4,628,24.5,1328,,1.8,79.4,11.9,2.2,1300,1.62,10.68
165,목포,2022-09-29,19.8,16.5,2358,24.7,1440,,3,77.8,11.9,11.2,1200,2.8,20.2
165,목포,2022-09-30,20.5,15.2,623,27,1350,,1.9,75.5,11.9,10.8,1300,2.8,20.09
168,여수,2022-05-01,14.8,10.3,616,19,1654,,4.5,42.1,13.6,12.4,1200,3.59,28.43
168,여수,2022-05-02,14.7,10.7,447,18.4,1826,,5,44.5,13.6,10.7,1200,3.57,27.03
168,여수,2022-05-03,14.2,10,545,18.4,1343,,3.4,55.6,13.6,12.7,1200,3.61,28.62
168,여수,2022-05-04,15.1,10.2,557,19.1,1520,,3.1,61.9,13.7,12.7,1200,3.68,29.27
168,여수,2022-05-05,17.3,12.7,536,22.2,1537,,2,64.9,13.7,12.8,1200,3.66,29.19
168,여수,2022-05-06,19.1,14.6,546,23.9,1443,,2.3,68.6,13.7,12.6,1200,3.56,28.18
168,여수,2022-05-07,20.6,16,2355,26.1,1534,,4.1,60.9,13.8,11.1,1100,3.01,25.19
168,여수,2022-05-08,16.8,14.8,2351,19.8,1536,,3.9,57.6,13.8,8,1200,3.47,24.78
168,여수,2022-05-09,16.7,14.3,240,20.9,1348,,3.7,52.6,13.8,8.4,1300,3.51,23.35
168,여수,2022-05-10,16.8,14.9,630,20.6,1429,.1,4.4,49.9,13.8,5,1200,2.84,19.51
168,여수,2022-05-11,18.3,15.5,140,22.1,1333,,1.7,61.9,13.9,3.1,1000,2.94,16.16
168,여수,2022-05-12,19.8,17.6,531,24.1,1614,,1.7,74.1,13.9,1.7,1200,2.8,16.02
168,여수,2022-05-13,17.5,16.5,1948,18.8,1350,.2,2.1,79.8,13.9,0,1400,.93,4.87
168,여수,2022-05-14,18.1,14.1,518,23.8,1439,,5.4,33.1,14,10.4,1200,3.68,27.45
168,여수,2022-05-15,16.2,13.1,545,20.9,1511,,3.6,36.8,14,9.2,1300,3.13,24.76
168,여수,2022-05-16,16.9,13.2,534,21.5,1315,,4.1,42.5,14,12,1200,3.6,28.9
168,여수,2022-05-17,18.2,13.8,600,22.8,1428,,3.8,57,14,12.5,1200,3.6,28.79
168,여수,2022-05-18,19,15.3,540,23.3,1401,,3.9,61.1,14.1,12.6,1200,3.44,27.76
168,여수,2022-05-19,18.4,15.6,533,21.9,1418,,3,58.9,14.1,2.2,1300,2.18,16.7
168,여수,2022-05-20,19.1,16.6,348,22.7,1707,,2,67.9,14.1,3.5,1100,2.36,14.33
168,여수,2022-05-21,21.3,16.3,526,26.1,1339,,3.1,61.8,14.1,11.5,1200,3.47,25.44
168,여수,2022-05-22,24.1,18.1,600,29.9,1521,,4.6,46.8,14.1,12.8,1200,3.55,28.24
168,여수,2022-05-23,21.2,18.8,2356,26,1510,,2.1,67.3,14.2,9.3,1300,3.44,25.41
168,여수,2022-05-24,22.7,18.4,437,27.9,1425,,1.9,49.5,14.2,12.4,1200,3.45,27.34
168,여수,2022-05-25,21.2,17.8,544,25.9,1346,,3,63.9,14.2,11.4,1200,3.43,26.85
168,여수,2022-05-26,22.1,18.7,423,26.6,1656,,4.1,43.5,14.2,9.8,1200,3.76,26.81
168,여수,2022-05-27,22,17,530,27.5,1517,,5.2,46.6,14.3,13.3,1200,3.54,29.19
168,여수,2022-05-28,21.2,18,500,26.5,1109,,3.5,59.9,14.3,8.9,1100,2.83,21.8
168,여수,2022-05-29,20.6,16.5,456,24.7,1337,0,1.4,62.3,14.3,10.9,1100,3.4,27.55
168,여수,2022-05-30,21.3,18.3,202,24.3,1443,.3,3.7,69.3,14.3,1.7,1200,3.1,17.33
168,여수,2022-05-31,21.4,17.9,532,25.3,1339,,3.6,47.3,14.3,13.4,1200,3.69,30.27
168,여수,2022-06-01,21.4,18.5,454,26.2,1509,,2.4,57.8,14.3,10.6,1100,3.19,25.58
168,여수,2022-06-02,20.6,16.9,504,24.6,1418,,3.2,76.3,14.3,12.7,1200,3.65,29.57
168,여수,2022-06-03,21.1,18.3,2341,25.4,1201,,1.9,77.3,14.4,12.3,1200,3.55,28.62
168,여수,2022-06-04,20.9,17.8,200,24.3,1533,,2.1,65.4,14.4,10,1000,3.28,25.32
168,여수,2022-06-05,17.9,16.1,1314,20.2,1,44.2,5.9,84.8,14.4,0,1000,.54,2.85
168,여수,2022-06-06,20.7,17.3,508,25.2,1729,0,3.1,74.9,14.4,8.9,1300,3.78,20.54
168,여수,2022-06-07,18.5,17.7,143,20.7,1400,0,3.2,73.5,14.4,1.1,1100,2.34,15.36
168,여수,2022-06-08,18,16.6,300,20.9,1639,0,2.8,78,14.4,3,1200,2.5,15.86
168,여수,2022-06-09,19.2,16.3,338,23,1617,,1.6,73,14.4,11.3,1300,3.34,26.87
168,여수,2022-06-10,20.3,17,508,23.5,1417,,1.5,72.4,14.5,6.5,1000,2.87,20.21
168,여수,2022-06-11,21.4,19.2,428,25.4,1604,,1.6,73.8,14.5,3.7,1500,2.64,18.71
168,여수,2022-06-12,20.7,18.8,514,23.5,1149,,2.3,69,14.5,9.2,1100,3,22.92
168,여수,2022-06-13,19.7,17.9,2359,21.3,1242,1.4,5.2,72.3,14.5,0,1200,1.85,8.09
168,여수,2022-06-14,17.6,16.8,2236,18.4,133,.5,,81.5,14.5,0,1400,.92,6.92
168,여수,2022-06-15,19.9,16.6,122,23.5,1428,.1,3.6,84.1,14.5,5.8,1300,3.32,20.89
168,여수,2022-06-16,22.2,19.1,111,27,1458,,4.6,75,14.5,9.7,1200,3.38,25.8
168,여수,2022-06-17,22.2,20.2,312,25.1,1600,0,2.6,81.4,14.5,5.5,1300,3.17,22.75
168,여수,2022-06-18,23.6,21.5,520,26.6,1504,,4.1,80.6,14.5,10.9,1100,3.43,27.53
168,여수,2022-06-19,23.7,21,441,27.4,1518,,3.2,82.1,14.5,11.8,1200,3.59,28.91
168,여수,2022-06-20,23.9,22.2,626,26.9,1411,,1.4,82.5,14.5,2.8,1100,2.32,16.9
168,여수,2022-06-21,25,22.5,320,28.7,1307,,2.2,76.6,14.5,10.1,1200,3.54,27.8
168,여수,2022-06-22,24.6,22.8,509,27.6,1545,,3,81.3,14.5,12.2,1200,3.45,27.99
168,여수,2022-06-23,23.3,22.8,152,24.1,1259,1.9,4.1,93.1,14.5,0,1200,1.02,5.9
168,여수,2022-06-24,23.3,22.4,520,25,1537,36.5,7.3,93.1,14.5,1.9,1500,2.51,11.84
168,여수,2022-06-25,23.6,22.3,518,26,1341,.1,3.4,90.5,14.5,1.9,1200,2.4,11.81
168,여수,2022-06-26,23.9,22.3,521,27.4,1441,.4,4.2,94,14.5,2.4,1300,2.89,13.09
168,여수,2022-06-27,24.4,23.8,1,25.1,2137,1.4,7.7,96,14.5,0,1300,.68,4.54
168,여수,2022-06-28,24.8,24.1,318,25.5,1446,.7,9.5,92.5,14.5,0,1300,1.16,7.55
168,여수,2022-06-29,24.5,24.1,2007,25.2,1133,3.3,8.1,93.1,14.5,0,1000,.92,5.79
168,여수,2022-06-30,25,23.6,415,27.1,1442,1.2,4.3,92.1,14.5,2.5,1300,2.66,15.66
168,여수,2022-07-01,25.6,23.6,535,28.6,1608,,1.7,86.8,14.5,8,1400,3.22,24.29
168,여수,2022-07-02,26.6,22.9,538,30.6,1408,,1.9,74.5,14.4,10.5,1400,2.67,25.04
168,여수,2022-07-03,27.2,24.3,528,30.6,1624,,1.5,72.3,14.4,7.1,1300,3.45,24.16
168,여수,2022-07-04,26.8,24.7,547,29.7,1555,1.9,2.1,78.1,14.4,7.9,1200,3.3,24.06
