연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름
2023,강원특별자치도 춘천시,245.7,64.0,468.8,126.6,911.6,237.6,137.1,37.6
2023,강원특별자치도 태백시,91.9,21.2,60.6,14.0,104.9,23.7,24.0,5.7
2023,강원특별자치도 평창군,87.7,21.3,69.6,16.6,264.9,56.9,42.3,10.4
2023,강원특별자치도 홍천군,123.6,32.7,104.2,26.5,287.4,73.2,93.2,25.4
2023,강원특별자치도 화천군,24.8,5.5,33.7,8.4,127.2,29.2,6.7,1.5
2023,강원특별자치도 횡성군,267.7,69.7,72.0,18.0,145.9,35.5,226.7,59.5
2023,경기도 가평군,96.6,22.8,99.3,25.7,407.6,95.4,54.7,12.8
2023,경기도 고양시,770.6,193.3,1619.6,458.2,2339.7,607.4,337.0,78.2
2023,경기도 과천시,49.2,12.7,133.5,39.1,267.4,71.3,1.6,0.4
2023,경기도 광명시,249.0,60.9,368.1,101.8,525.1,136.6,207.3,50.0
2023,경기도 광주시,1116.1,266.0,624.0,169.5,885.6,220.1,946.1,222.2
2023,경기도 구리시,118.2,29.9,295.6,84.6,396.3,107.3,32.9,8.2
2023,경기도 군포시,576.9,146.0,399.2,107.8,481.8,128.3,357.0,90.8
2023,경기도 김포시,2194.3,504.2,829.6,221.1,1164.3,306.1,2067.9,471.6
2023,경기도 남양주시,951.7,232.2,1169.7,316.2,1271.6,326.0,519.9,121.7
2023,경기도 동두천시,227.7,55.7,140.0,38.5,246.8,63.8,162.8,39.0
2023,경기도 부천시,1597.3,412.7,1246.0,350.2,1433.7,384.9,1423.3,369.8
2023,경기도 성남시,868.2,232.8,1511.5,428.8,3148.7,879.5,365.1,102.4
2023,경기도 수원시,672.3,180.3,1981.8,561.7,3306.7,908.9,537.0,143.3
2023,경기도 시흥시,2826.6,699.0,889.8,251.2,1081.6,287.7,2678.1,661.6
2023,경기도 안산시,5573.3,1451.1,1035.2,292.6,1282.2,337.7,5304.0,1381.9
2023,경기도 안성시,2087.7,537.9,315.2,85.3,742.9,189.9,2019.8,520.0
2023,경기도 안양시,454.6,120.3,846.8,232.8,1712.3,460.8,323.8,84.4
2023,경기도 양주시,1092.9,251.4,434.6,119.8,626.3,156.4,993.5,226.8
2023,경기도 양평군,121.6,29.7,199.5,50.9,334.3,78.1,28.4,6.6
2023,경기도 여주시,536.4,128.5,178.9,47.5,423.7,106.9,463.3,112.9
2023,경기도 연천군,209.4,50.9,62.2,16.2,176.1,42.2,141.6,34.0
2023,경기도 오산시,557.1,142.5,390.0,108.3,513.2,137.0,498.2,128.1
2023,경기도 용인시,5593.5,1446.6,1730.5,470.7,3118.5,826.6,4524.1,1175.7
2023,경기도 의왕시,147.6,37.7,248.1,67.0,448.8,118.1,115.1,29.5
2023,경기도 의정부시,243.3,60.7,737.0,200.5,797.4,209.4,54.1,13.4
2023,경기도 이천시,5090.0,1213.1,346.6,95.0,958.9,250.9,4973.0,1184.0
2023,경기도 파주시,6652.8,1735.3,804.8,224.5,1313.0,330.1,6449.3,1684.2
2023,경기도 평택시,16291.1,4322.0,1077.0,301.3,1971.6,521.5,15451.4,4120.6
2023,경기도 포천시,1578.0,362.5,212.8,55.9,583.0,140.1,1459.4,333.9
2023,경기도 하남시,556.0,144.2,580.2,168.9,751.1,207.6,96.2,24.3
2023,경기도 화성시,16012.0,4113.5,1639.5,454.5,2924.4,779.9,15696.1,4030.5
2023,경상남도 거제시,1108.4,314.4,387.2,105.2,487.3,130.6,1030.0,294.1
2023,경상남도 거창군,119.5,30.3,85.8,21.9,127.9,31.2,102.4,25.9
2023,경상남도 고성군,391.6,97.4,71.9,18.5,111.6,27.5,203.5,56.2
2023,경상남도 김해시,3263.0,796.6,838.5,236.4,1088.9,296.1,3007.5,729.9
2023,경상남도 남해군,19.6,4.8,54.2,13.9,115.6,29.1,6.1,1.4
2023,경상남도 밀양시,613.5,154.0,156.1,41.5,235.3,60.5,549.2,138.2
2023,경상남도 사천시,898.5,230.8,166.1,44.6,270.7,69.6,833.8,213.8
2023,경상남도 산청군,93.8,25.4,43.8,11.0,76.9,18.6,78.8,21.5
2023,경상남도 양산시,2398.5,608.7,577.5,159.7,737.9,198.5,2059.2,525.5
2023,경상남도 의령군,191.4,48.6,35.5,8.9,56.4,13.1,179.1,45.6
2023,경상남도 진주시,876.3,215.7,557.6,151.9,769.6,204.3,769.6,187.7
2023,경상남도 창녕군,552.9,140.4,83.7,21.5,145.3,36.3,531.6,135.0
2023,경상남도 창원시,6276.6,1584.5,1602.0,450.4,2226.5,606.2,6003.8,1512.9
2023,경상남도 통영시,360.7,88.1,192.6,51.6,336.9,86.2,150.4,39.1
2023,경상남도 하동군,194.4,49.9,55.0,13.8,89.7,22.1,36.3,9.2
2023,경상남도 함안군,2558.0,622.9,88.8,23.3,143.1,37.1,2455.2,597.0
2023,경상남도 함양군,78.7,13.5,52.4,13.1,79.4,19.4,62.6,9.3
2023,경상남도 합천군,72.3,17.7,56.5,14.1,103.8,23.9,51.9,12.6
2023,경상북도 경산시,1582.2,397.1,438.7,119.3,521.1,138.6,1507.2,377.1
2023,경상북도 경주시,2738.7,664.0,410.0,111.4,758.8,202.3,1969.6,479.8
2023,경상북도 고령군,1019.7,241.2,39.8,10.3,74.6,18.7,991.1,234.0
2023,경상북도 구미시,7495.1,1964.8,629.9,174.6,775.3,204.5,7121.0,1861.7
2023,경상북도 군위군,71.7,11.4,13.9,2.0,32.5,4.6,66.3,10.5
2023,경상북도 김천시,1606.7,391.6,205.1,53.8,319.2,83.9,1433.1,349.7
2023,경상북도 문경시,206.8,49.9,97.0,24.6,168.8,40.7,176.8,42.4
2023,경상북도 봉화군,1824.7,375.4,39.0,9.5,57.6,12.9,1808.5,371.6
2023,경상북도 상주시,160.8,42.2,136.0,34.8,188.3,46.4,126.5,33.3
2023,경상북도 성주군,795.5,192.8,52.0,13.4,100.0,24.5,776.4,188.0
2023,경상북도 안동시,295.7,74.3,239.8,63.2,402.0,99.5,194.3,49.8
2023,경상북도 영덕군,50.4,12.7,46.8,11.9,130.6,32.6,30.4,7.6
2023,경상북도 영양군,12.3,3.1,21.5,5.2,32.0,7.0,3.7,0.8
2023,경상북도 영주시,1118.0,278.6,149.3,39.0,217.7,53.1,1084.2,270.5
2023,경상북도 영천시,961.8,231.0,140.5,36.8,212.4,53.8,920.7,220.7
2023,경상북도 예천군,51.0,13.2,89.6,24.2,109.6,27.2,35.1,9.3
2023,경상북도 울릉군,8.1,2.1,10.1,2.6,44.5,11.2,2.6,0.7
2023,경상북도 울진군,374.7,58.9,80.9,20.4,156.3,38.6,25.1,6.2
2023,경상북도 의성군,79.8,18.3,66.3,16.5,88.6,20.9,64.8,14.6
2023,경상북도 청도군,85.0,20.0,54.9,13.6,104.1,25.3,71.1,16.5
2023,경상북도 청송군,19.8,4.7,34.7,8.6,65.8,15.1,8.4,1.9
2023,경상북도 칠곡군,1280.0,309.1,169.2,46.6,336.6,88.1,1180.2,284.0
2023,경상북도 포항시,7768.9,1811.7,771.2,216.0,1137.1,304.8,7605.2,1769.5
2023,광주광역시 광산구,1945.0,493.5,651.1,178.1,864.1,233.6,1837.1,466.5
2023,광주광역시 남구,48.9,12.2,337.1,92.8,323.4,88.3,11.3,2.6
2023,광주광역시 동구,34.7,9.0,189.3,53.3,375.8,102.2,7.3,1.8
2023,광주광역시 북구,744.4,204.2,673.7,189.8,767.3,206.3,675.4,185.3
2023,광주광역시 서구,311.2,83.0,469.6,127.5,803.2,215.2,203.0,55.7
2023,대구광역시 군위군,68.7,22.5,14.0,4.9,32.5,11.1,63.2,20.7
2023,대구광역시 남구,10.6,2.5,229.3,64.4,330.0,90.6,5.9,1.5
2023,대구광역시 달서구,1994.8,515.0,852.6,235.1,930.4,255.8,1770.5,451.5
2023,대구광역시 달성군,3179.3,818.5,399.5,111.3,495.4,131.8,2993.7,768.8
2023,대구광역시 동구,129.6,32.8,556.9,153.8,817.4,225.0,85.5,21.4
2023,대구광역시 북구,685.5,168.8,659.5,183.5,834.2,229.0,579.0,141.2
2023,대구광역시 서구,364.0,95.9,246.6,68.2,309.3,82.2,212.7,51.4
2023,대구광역시 수성구,212.1,53.8,678.0,188.4,761.0,205.2,13.5,3.5
2023,대구광역시 중구,36.4,9.3,165.6,48.2,502.5,140.3,18.7,4.5
2023,대전광역시 대덕구,1932.7,491.3,257.2,68.5,401.3,103.7,1713.0,436.7
2023,대전광역시 동구,83.6,20.8,344.3,93.0,417.9,110.0,53.0,12.9
2023,대전광역시 서구,52.8,13.3,715.4,193.9,1089.1,291.8,17.8,4.2
2023,대전광역시 유성구,879.8,239.9,587.6,163.6,1565.6,438.6,353.7,98.1
2023,대전광역시 중구,34.9,8.9,342.0,93.6,523.5,140.6,20.8,5.2
2023,부산광역시 강서구,3338.5,845.7,247.6,68.9,704.4,189.8,3266.8,827.3
2023,부산광역시 금정구,243.8,61.8,341.5,91.8,391.6,105.4,103.5,25.7
2023,부산광역시 기장군,730.1,197.4,164.9,46.3,558.1,173.1,538.5,133.6
2023,부산광역시 남구,519.5,134.8,427.3,117.5,425.8,116.9,403.6,104.4
2023,부산광역시 동구,80.1,20.3,146.5,39.7,303.3,83.0,32.3,8.2
2023,부산광역시 동래구,98.6,25.4,433.1,117.3,458.9,126.6,9.7,2.5
2023,부산광역시 부산진구,238.9,63.4,613.0,168.9,835.2,232.1,25.3,6.2
2023,부산광역시 북구,111.4,29.9,417.3,114.7,346.7,94.4,14.2,3.7
2023,부산광역시 사상구,742.1,180.1,304.8,83.9,428.8,116.1,698.1,168.8
2023,부산광역시 사하구,1425.9,358.0,458.3,126.9,436.3,117.7,1311.1,326.7
2023,부산광역시 서구,176.6,49.4,172.3,46.8,246.0,66.9,150.7,42.6
2023,부산광역시 수영구,13.7,3.5,299.7,83.0,330.7,90.5,6.2,1.6
2023,부산광역시 연제구,64.7,18.0,332.2,91.2,404.1,110.8,12.0,2.9
2023,부산광역시 영도구,118.8,33.0,165.7,44.4,168.4,44.8,87.6,24.7
2023,부산광역시 중구,6.3,1.5,64.2,17.4,287.9,80.6,4.5,1.1
2023,부산광역시 해운대구,157.3,37.3,704.7,194.0,924.8,263.8,85.8,19.8
2023,서울특별시 강남구,279.8,62.6,1018.8,301.9,3437.7,937.9,11.5,2.9
2023,서울특별시 강동구,161.3,42.0,690.4,197.6,780.8,212.0,19.7,4.9
2023,서울특별시 강북구,52.1,13.3,421.8,117.3,424.5,114.1,31.5,7.9
2023,서울특별시 강서구,339.1,85.8,867.1,245.8,1548.5,420.3,47.1,12.8
2023,서울특별시 관악구,36.9,9.4,698.8,200.2,776.8,211.9,19.1,4.8
2023,서울특별시 광진구,356.6,97.2,515.6,150.5,642.3,178.5,28.2,7.1
2023,서울특별시 구로구,326.0,82.7,637.2,179.8,909.7,252.8,88.6,22.4
2023,서울특별시 금천구,212.1,55.8,359.4,102.1,1106.2,305.2,200.4,52.7
2023,서울특별시 노원구,71.3,19.4,699.4,195.1,629.0,169.7,31.2,8.5
2023,서울특별시 도봉구,54.0,14.1,445.5,124.8,355.1,95.1,40.7,10.6
2023,서울특별시 동대문구,163.5,43.1,569.1,160.1,644.4,173.6,68.7,17.9
2023,서울특별시 동작구,55.5,14.9,566.9,160.9,574.7,158.9,11.5,3.3
2023,서울특별시 마포구,169.7,53.5,637.4,185.0,1389.7,374.5,18.9,5.0
2023,서울특별시 서대문구,32.7,8.5,488.1,140.5,594.7,164.9,14.3,3.8
2023,서울특별시 서초구,430.4,115.4,748.8,220.5,2060.0,558.5,7.3,1.8
2023,서울특별시 성동구,885.1,233.3,468.1,131.6,796.7,216.5,203.2,52.8
2023,서울특별시 성북구,101.3,27.4,654.1,181.0,551.5,147.8,43.1,11.1
2023,서울특별시 송파구,214.5,57.1,1018.7,291.1,1613.2,451.6,34.7,9.4
2023,서울특별시 양천구,46.0,11.9,670.1,188.2,991.0,260.3,15.6,3.8
2023,서울특별시 영등포구,219.2,57.7,669.1,192.3,1810.0,504.4,96.2,25.1
2023,서울특별시 용산구,104.3,27.6,442.5,129.7,958.9,265.3,15.6,4.0
2023,서울특별시 은평구,196.7,52.7,703.9,198.2,558.2,149.6,12.5,3.2
2023,서울특별시 종로구,72.4,18.5,274.9,78.3,1247.7,344.1,65.7,16.8
2023,서울특별시 중구,215.1,55.3,226.5,66.1,1802.9,507.8,194.5,49.8
2023,서울특별시 중랑구,68.7,17.4,566.6,160.0,493.3,132.4,52.7,13.4
2023,세종특별자치시 세종시,2057.2,524.2,672.8,178.3,919.1,248.5,1820.1,464.3
2023,울산광역시 남구,14164.9,3550.8,492.6,135.7,784.4,215.5,13232.8,3319.0
2023,울산광역시 동구,1086.1,300.0,227.5,60.8,235.8,63.5,1052.9,291.0
2023,울산광역시 북구,1789.8,489.9,333.7,91.0,359.5,98.4,1735.5,475.4
2023,울산광역시 울주군,10377.1,2624.4,338.9,90.6,505.0,131.0,9992.1,2499.3
2023,울산광역시 중구,30.0,8.2,318.1,86.0,337.0,91.8,10.8,2.9
2023,인천광역시 강화군,112.2,26.9,94.6,23.5,214.6,50.0,93.8,22.2
2023,인천광역시 계양구,389.0,100.4,423.7,118.1,465.2,124.6,269.9,69.2
2023,인천광역시 남동구,2043.4,505.0,812.8,225.1,993.1,268.8,1913.3,471.2
2023,인천광역시 동구,3187.7,794.5,93.4,26.0,109.7,27.6,3148.8,785.0
2023,인천광역시 미추홀구,407.3,101.0,672.4,187.4,684.1,180.2,316.4,77.6
2023,인천광역시 부평구,691.4,178.3,790.8,221.5,818.4,218.7,605.9,154.9
2023,인천광역시 서구,3674.0,919.6,1066.0,302.9,1350.4,356.7,3225.7,802.6
2023,인천광역시 연수구,1376.9,377.0,749.2,216.8,916.9,257.5,881.5,251.0
2023,인천광역시 옹진군,66.1,13.1,29.4,7.5,126.0,29.8,32.0,7.2
2023,인천광역시 중구,1006.1,258.1,289.1,80.3,1337.0,363.7,858.9,220.1
2023,전라남도 강진군,68.2,15.6,46.6,12.1,74.8,18.5,34.4,8.3
2023,전라남도 고흥군,83.3,21.1,92.6,23.9,120.4,30.1,45.7,11.0
2023,전라남도 곡성군,224.1,59.3,35.1,8.7,54.9,13.5,218.4,58.0
2023,전라남도 광양시,3845.0,917.2,236.1,66.0,312.2,82.7,3712.4,890.4
2023,전라남도 구례군,30.5,8.5,33.7,8.4,66.5,16.2,12.1,3.3
2023,전라남도 나주시,506.6,135.5,192.7,53.8,331.6,89.2,460.6,123.2
2023,전라남도 담양군,211.9,53.4,55.8,14.3,126.0,32.1,194.1,48.7
2023,전라남도 목포시,132.4,29.7,361.2,98.4,528.1,137.4,85.9,17.3
2023,전라남도 무안군,105.7,26.2,145.3,41.5,220.2,56.3,58.2,14.4
2023,전라남도 보성군,52.3,12.4,54.3,13.8,86.2,20.7,42.1,9.9
2023,전라남도 순천시,1077.1,277.6,443.6,120.0,585.9,156.6,912.2,236.1
2023,전라남도 신안군,33.1,8.9,41.0,10.2,88.7,21.5,21.4,5.8
2023,전라남도 여수시,13550.5,3453.7,435.5,120.0,713.3,187.4,13044.5,3326.6
2023,전라남도 영광군,341.7,78.3,72.5,18.6,113.2,27.4,87.2,21.1
2023,전라남도 영암군,806.0,210.4,83.8,22.2,136.7,34.5,785.8,205.1
2023,전라남도 완도군,49.2,13.6,67.6,17.4,110.7,27.6,28.3,7.8
2023,전라남도 장성군,299.3,73.2,55.1,14.2,119.6,30.7,268.8,65.5
2023,전라남도 장흥군,73.2,19.3,49.9,12.8,79.8,20.0,47.2,12.7
2023,전라남도 진도군,21.0,5.2,43.5,11.1,72.1,18.8,12.6,3.0
2023,전라남도 함평군,102.7,24.4,39.0,10.0,63.2,15.6,90.2,21.1
2023,전라남도 해남군,93.7,26.0,92.5,23.9,147.7,36.8,72.3,20.6
2023,전라남도 화순군,128.1,33.1,86.8,22.8,166.4,43.7,113.5,29.3
2023,전북특별자치도 고창군,114.1,30.3,73.4,18.7,121.2,30.1,87.5,23.2
2023,전북특별자치도 군산시,4636.7,1112.6,422.0,112.6,670.9,173.6,4505.0,1081.3
2023,전북특별자치도 김제시,546.4,137.9,107.8,28.2,188.1,47.7,521.0,131.6
2023,전북특별자치도 남원시,187.4,46.5,111.4,28.8,177.9,43.7,148.2,37.0
2023,전북특별자치도 무주군,33.1,8.2,32.7,8.1,92.1,19.0,24.4,6.2
2023,전북특별자치도 부안군,123.8,33.6,67.7,17.7,148.2,37.9,93.7,25.9
2023,전북특별자치도 순창군,87.0,22.4,35.7,9.2,53.3,13.2,78.7,20.3
2023,전북특별자치도 완주군,1156.7,306.0,144.3,38.9,270.4,71.5,1060.4,280.7
2023,전북특별자치도 익산시,1759.5,451.2,413.7,111.7,560.0,145.5,1615.4,415.0
2023,전북특별자치도 임실군,100.2,25.0,31.2,7.6,64.3,15.7,88.8,22.1
2023,전북특별자치도 장수군,37.6,9.0,26.2,6.3,43.0,9.7,20.7,5.0
2023,전북특별자치도 전주시,1754.0,449.0,1057.3,287.2,1430.4,383.8,1584.1,406.2
2023,전북특별자치도 정읍시,956.2,248.6,153.9,40.3,219.8,55.7,861.2,225.5
2023,전북특별자치도 진안군,38.0,9.5,30.8,7.5,51.7,11.8,23.4,5.8
2023,제주특별자치도 서귀포시,193.1,50.1,295.1,84.4,851.2,235.7,61.8,15.0
2023,제주특별자치도 제주시,494.7,130.0,768.1,217.0,1664.1,456.2,232.7,62.4
2023,충청남도 계룡시,57.5,14.9,74.3,21.3,143.5,39.2,31.5,8.6
2023,충청남도 공주시,478.3,126.0,153.8,40.4,296.3,72.8,411.3,109.1
2023,충청남도 금산군,666.5,168.9,70.0,17.8,120.3,28.9,649.6,164.9
2023,충청남도 논산시,608.3,153.4,167.5,44.3,294.9,74.8,528.9,134.1
2023,충청남도 당진시,6004.2,1433.0,298.4,82.5,399.0,101.7,5819.8,1391.6
2023,충청남도 보령시,718.7,182.3,152.4,41.2,301.2,78.4,463.4,116.8
2023,충청남도 부여군,147.6,38.3,89.2,22.9,123.2,31.0,117.8,29.4
2023,충청남도 서산시,8795.6,2200.6,300.0,81.5,473.3,121.3,8683.7,2172.1
2023,충청남도 서천군,684.1,174.3,73.6,19.0,125.4,31.6,615.3,160.8
2023,충청남도 아산시,11207.9,2903.3,582.3,160.3,755.2,196.5,10906.0,2826.9
2023,충청남도 예산군,803.1,198.3,125.3,33.3,204.1,50.7,757.3,187.7
2023,충청남도 천안시,5427.3,1431.5,1089.6,295.4,1645.2,434.7,5256.1,1387.7
2023,충청남도 청양군,130.9,32.2,39.9,10.0,62.8,14.6,120.1,29.6
2023,충청남도 태안군,391.1,86.5,86.4,22.2,239.5,60.3,20.6,5.3
2023,충청남도 홍성군,341.2,86.0,164.1,43.8,237.2,61.0,296.9,74.3
2023,충청북도 괴산군,251.6,62.6,53.4,13.3,117.2,29.1,238.2,59.5
2023,충청북도 단양군,1721.5,414.6,38.9,9.8,87.0,20.2,1690.3,406.9
2023,충청북도 보은군,171.9,41.9,45.5,11.4,80.7,18.4,156.6,38.2
2023,충청북도 영동군,161.8,39.9,64.3,16.1,93.9,22.9,136.4,33.7
2023,충청북도 옥천군,348.2,85.5,70.2,17.7,117.8,28.6,186.0,45.5
2023,충청북도 음성군,2592.8,661.9,157.5,41.5,338.3,83.8,2523.1,644.7
2023,충청북도 제천시,928.6,230.4,195.5,49.8,317.1,75.6,847.8,211.7
2023,충청북도 증평군,355.5,94.5,60.1,16.1,91.8,22.2,319.5,85.6
2023,충청북도 진천군,2353.4,623.4,146.4,39.5,311.3,79.8,2307.3,612.4
2023,충청북도 청주시,9820.9,2570.0,1389.6,382.7,2035.2,539.3,9301.8,2440.1
2023,충청북도 충주시,1595.3,405.1,339.8,90.3,561.0,140.7,1462.4,372.3
2024,강원특별자치도 강릉시,822.7,203.2,357.7,98.2,674.4,179.4,641.6,153.7
2024,강원특별자치도 고성군,60.9,15.6,43.3,11.1,184.2,48.4,37.0,9.6
2024,강원특별자치도 동해시,1284.4,313.6,147.7,39.7,242.7,62.9,1166.2,288.0
2024,강원특별자치도 삼척시,1134.6,278.4,102.1,26.4,183.4,47.7,748.6,176.2
2024,강원특별자치도 속초시,75.4,19.6,147.4,40.6,329.8,91.3,52.6,13.6
2024,강원특별자치도 양구군,19.6,4.6,30.5,7.6,96.0,22.5,7.1,1.7
2024,강원특별자치도 양양군,47.7,11.9,49.5,13.1,175.9,45.1,30.5,7.3
2024,강원특별자치도 영월군,783.4,187.2,59.2,14.7,100.0,24.6,719.3,171.4
2024,강원특별자치도 원주시,819.5,205.7,633.1,163.5,954.0,247.4,709.8,177.3
2024,강원특별자치도 인제군,38.1,9.0,48.9,12.3,169.7,41.1,13.2,3.2
2024,강원특별자치도 정선군,245.3,59.1,55.4,13.3,228.3,54.3,218.9,52.8
2024,강원특별자치도 철원군,61.0,14.2,58.6,15.1,182.8,44.9,32.9,7.8
2024,강원특별자치도 춘천시,251.6,65.4,484.2,131.5,927.8,243.3,141.1,38.4
2024,강원특별자치도 태백시,80.1,17.9,61.3,14.2,109.2,24.7,22.5,4.7
2024,강원특별자치도 평창군,88.8,21.9,71.2,17.1,267.6,57.9,41.6,10.4
2024,강원특별자치도 홍천군,123.0,32.9,108.0,27.9,293.7,77.0,90.3,24.6
2024,강원특별자치도 화천군,24.2,5.5,33.4,8.5,129.1,30.1,6.9,1.7
2024,강원특별자치도 횡성군,277.6,73.2,73.9,18.7,147.3,35.9,235.7,62.8
2024,경기도 가평군,93.3,22.3,103.2,27.2,405.5,98.1,53.5,12.6
2024,경기도 고양시,777.2,195.0,1691.2,483.3,2386.5,633.3,323.6,76.9
2024,경기도 과천시,50.4,13.3,146.3,43.4,310.2,83.0,1.7,0.4
2024,경기도 광명시,267.4,72.0,387.2,107.9,458.5,121.7,224.7,60.8
2024,경기도 광주시,1098.7,264.6,668.6,180.6,911.3,229.4,922.1,218.3
2024,경기도 구리시,125.1,32.3,308.7,89.3,399.1,109.7,31.9,8.0
2024,경기도 군포시,565.1,147.3,410.5,109.1,496.1,132.9,358.7,93.9
2024,경기도 김포시,2150.4,501.4,871.0,228.9,1200.9,320.8,2030.6,471.7
2024,경기도 남양주시,948.6,234.2,1222.1,329.1,1303.9,338.5,507.6,121.1
2024,경기도 동두천시,215.7,51.9,143.0,40.2,246.9,63.8,151.8,36.6
2024,경기도 부천시,1618.3,420.6,1291.0,365.0,1468.2,399.1,1442.1,377.9
2024,경기도 성남시,865.2,234.1,1574.2,446.6,3269.4,916.1,353.3,99.8
2024,경기도 수원시,686.5,189.1,2087.6,590.9,3441.8,948.6,540.5,149.7
2024,경기도 시흥시,2839.5,706.9,936.0,262.8,1146.0,308.4,2687.7,668.7
2024,경기도 안산시,5436.4,1408.8,1084.1,305.3,1329.6,355.3,5160.3,1340.6
2024,경기도 안성시,2122.8,554.0,342.5,91.9,778.0,202.5,2049.2,534.3
2024,경기도 안양시,429.7,111.2,911.0,249.8,1785.1,483.2,302.6,78.6
2024,경기도 양주시,1062.1,247.5,499.2,138.5,660.4,169.3,958.7,222.0
2024,경기도 양평군,126.3,31.1,209.8,52.5,338.2,80.8,27.6,6.6
2024,경기도 여주시,542.9,133.8,186.4,49.4,430.7,110.2,462.6,111.4
2024,경기도 연천군,215.0,52.0,64.1,16.8,180.3,44.3,140.8,33.7
2024,경기도 오산시,572.1,148.6,438.6,120.9,533.0,142.7,503.5,131.2
2024,경기도 용인시,5460.6,1455.0,1834.5,494.9,3245.3,869.1,4416.9,1191.1
2024,경기도 의왕시,146.9,37.3,256.5,69.0,479.1,127.6,113.5,28.8
2024,경기도 의정부시,225.2,56.0,771.4,209.8,817.8,217.8,48.8,12.2
2024,경기도 이천시,4360.8,1111.0,367.1,100.1,1011.2,265.6,4244.9,1081.5
2024,경기도 파주시,6594.8,1729.4,876.3,248.6,1351.2,344.4,6387.3,1676.1
2024,경기도 평택시,18158.3,4792.7,1156.4,319.6,2068.6,558.8,17320.9,4584.6
2024,경기도 포천시,1532.3,355.5,218.9,58.4,600.6,147.8,1409.0,325.5
2024,경기도 하남시,549.8,143.6,609.6,177.8,790.6,220.2,88.1,22.6
2024,경기도 화성시,15852.6,4115.0,1778.6,486.7,3113.7,838.5,15514.9,4025.7
2024,경상남도 거제시,1204.1,340.3,414.7,111.7,500.0,135.3,1121.1,319.0
2024,경상남도 거창군,113.4,29.8,90.5,23.2,128.3,31.2,94.3,25.0
2024,경상남도 고성군,355.1,93.0,74.4,18.9,118.9,29.8,170.4,42.5
2024,경상남도 김해시,3211.6,791.0,899.7,255.6,1128.0,313.4,2941.7,720.7
2024,경상남도 남해군,19.2,4.8,56.5,14.2,119.5,30.5,5.7,1.4
2024,경상남도 밀양시,638.7,162.6,162.9,44.2,239.2,62.4,567.3,143.9
2024,경상남도 사천시,896.1,228.1,177.5,47.7,280.5,73.1,830.1,210.8
2024,경상남도 산청군,96.4,26.0,45.3,11.3,79.5,19.6,80.9,22.0
2024,경상남도 양산시,2340.6,600.7,624.0,175.0,754.7,206.1,2013.7,514.6
2024,경상남도 의령군,186.8,47.1,36.5,9.2,57.0,13.7,174.4,43.9
2024,경상남도 진주시,865.3,216.6,590.6,162.0,787.7,211.1,758.9,188.7
2024,경상남도 창녕군,545.4,139.1,86.9,22.5,146.6,37.3,523.8,133.7
2024,경상남도 창원시,6110.9,1559.3,1690.7,480.0,2288.7,626.3,5811.8,1480.3
2024,경상남도 통영시,398.7,103.3,200.0,53.0,357.1,94.6,188.0,52.6
2024,경상남도 하동군,198.7,50.5,57.0,14.3,94.8,23.3,36.2,9.0
2024,경상남도 함안군,2527.4,602.0,92.2,24.6,147.9,39.1,2424.5,575.8
2024,경상남도 함양군,52.4,13.4,53.0,13.3,82.2,20.6,37.2,9.1
2024,경상남도 합천군,68.6,16.6,57.8,14.3,102.7,24.6,48.6,11.5
2024,경상북도 경산시,1563.3,394.5,464.0,127.1,539.5,146.7,1486.2,373.8
2024,경상북도 경주시,2683.5,618.7,436.0,122.1,784.1,212.7,2001.5,477.5
2024,경상북도 고령군,959.1,234.3,42.4,11.2,77.2,19.5,932.4,227.5
2024,경상북도 구미시,7581.0,2045.6,672.3,188.0,797.0,213.7,7195.1,1946.3
2024,경상북도 김천시,1684.6,431.1,214.2,57.0,323.7,85.9,1507.1,387.4
2024,경상북도 문경시,202.5,49.1,99.6,25.3,170.6,41.8,171.2,41.3
2024,경상북도 봉화군,1246.9,280.4,38.7,9.4,60.1,13.8,1228.4,275.6
