지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
136,안동,2023-06-12,21.7,16.8,521,28.8,1551,13.2,1.3,78,14.6,7.6,1200,3.6,23.71
136,안동,2023-06-13,21.6,17.5,2349,28.9,1459,,1,78.1,14.6,5.2,1100,3.42,21.34
136,안동,2023-06-14,20.7,15.6,347,28.5,1349,.4,1.3,77.5,14.7,6.1,1200,3.58,21.6
136,안동,2023-06-15,19.1,15.6,148,25.8,1348,1.3,1.1,83.6,14.7,4,1100,3.45,19.21
136,안동,2023-06-16,22.7,15.4,526,30.8,1626,,1.2,76,14.7,10.2,1200,3.52,27.58
136,안동,2023-06-17,25.3,17.3,526,32.8,1516,,1.3,64,14.7,11.4,1200,3.58,28.88
136,안동,2023-06-18,25.6,19.2,522,33.7,1548,,1.5,63.6,14.7,10.7,1200,3.44,27.23
136,안동,2023-06-19,24.7,18.6,425,31.8,1346,,2.2,64.3,14.7,10.3,1200,3.43,27.25
136,안동,2023-06-20,22,18,456,26.9,1204,0,2.3,70.1,14.7,5.4,1100,3.4,18.82
136,안동,2023-06-21,19.7,17.6,308,21.4,1538,23.5,.6,94.8,14.7,0,1200,.54,4.07
136,안동,2023-06-22,22.1,18.2,459,26.9,1410,,1.6,80.6,14.7,3.2,1100,3.18,19.61
136,안동,2023-06-23,23.8,17.1,432,30.3,1649,,1.4,72.4,14.7,11.7,1200,3.62,29.57
136,안동,2023-06-24,24.7,18.3,409,31.4,1556,,1.4,67.9,14.7,12,1200,3.48,29.68
136,안동,2023-06-25,24.7,19.1,534,30.9,1448,0,1.3,71.6,14.7,5.7,1000,2.52,21.11
136,안동,2023-06-26,22.5,20.2,424,25.2,1820,53,.9,94.6,14.7,0,1500,.71,4.9
136,안동,2023-06-27,26,22.8,109,30.3,1603,40.9,2.2,77.4,14.7,9.8,1100,3.62,28.22
136,안동,2023-06-28,24.5,19.7,618,29,1634,3.6,1.8,80.5,14.7,7.4,1100,3.55,23.84
136,안동,2023-06-29,24.5,22.5,142,26.4,1138,22.2,1.4,91.4,14.7,0,900,1.13,6.42
136,안동,2023-06-30,23.9,21.7,2304,26.2,1402,44.5,1.1,93.5,14.6,0,1200,1.28,7.09
136,안동,2023-07-01,25.6,20.3,534,31.2,1749,,.9,78.5,14.6,8.1,1300,3.17,24.21
136,안동,2023-07-02,26.3,21.3,325,32.5,1603,,.9,78.6,14.6,5.3,1200,3.28,22.67
136,안동,2023-07-03,26.4,21.3,514,33,1541,,1.8,73.3,14.6,10,1200,3.6,27.21
136,안동,2023-07-04,24.5,22,506,28.7,1251,24.9,1.1,86.1,14.6,2.4,800,1.73,9.66
136,안동,2023-07-05,25.2,22.6,2400,29.2,1704,17,2.7,79.6,14.6,6.4,1300,3.22,22.98
136,안동,2023-07-06,25.7,19.7,352,32.5,1508,,1.1,72.4,14.6,8.1,1100,3.28,25.28
136,안동,2023-07-07,20.6,17.1,1744,24.9,1145,86.7,1,89.1,14.6,0,900,.6,3.56
136,안동,2023-07-08,23.1,18.2,1,29.8,1608,1.7,1,87.5,14.5,2.2,1300,2.82,17.39
136,안동,2023-07-09,25.1,22.7,510,30.1,1318,15.2,.9,87.3,14.5,1.5,1200,2.29,14.74
136,안동,2023-07-10,25.9,21.6,808,30.8,1526,8.5,1.2,84.8,14.5,5.8,1300,3.17,20.46
136,안동,2023-07-11,23.4,21.8,2234,27.3,1252,30,.9,94.1,14.5,.1,1200,1.6,5.45
136,안동,2023-07-12,25.4,21.7,139,30.3,1526,1.7,1.1,87,14.5,2.4,1200,2.51,18.07
136,안동,2023-07-13,24.9,23.7,1,26.2,1058,15.8,.6,94.3,14.5,0,1300,.65,4.44
136,안동,2023-07-14,24.6,23.6,343,25.2,1705,57.8,1.9,94,14.5,0,1100,.43,2.56
136,안동,2023-07-15,23.8,21.9,2308,26.1,1158,47.3,1,95.3,14.4,0,1100,.74,3.85
136,안동,2023-07-16,24.6,21.7,119,28.1,1617,.6,1,89.4,14.4,.7,1200,2.29,14.35
136,안동,2023-07-17,25.3,22.8,2248,30.9,1405,11,1.2,89.3,14.4,3.3,1300,3.22,17.32
136,안동,2023-07-18,23.1,21.8,2259,25.7,1144,66.1,.9,95.9,14.4,0,1100,1.32,4.62
136,안동,2023-07-19,25.5,21,543,31.5,1450,,1.2,83.1,14.4,8.8,1200,3.61,27.06
136,안동,2023-07-20,26.5,22.2,303,32,1619,,.9,80.6,14.3,5.7,1300,3.37,21.32
136,안동,2023-07-21,25.9,22.7,433,32.6,1417,,1.2,81.3,14.3,3.5,1300,3.19,17.41
136,안동,2023-07-22,25.5,20,443,30.5,1202,,1.1,78.1,14.3,6.7,1100,3.44,18.03
136,안동,2023-07-23,26.5,23.3,400,29.5,1617,0,.9,83.1,14.3,0,1500,1.07,8.72
136,안동,2023-07-24,26,24,559,29.9,1402,16.3,1.1,87.3,14.2,2,1300,2.67,13.1
136,안동,2023-07-25,25.1,23,2247,29.6,1207,13.9,.7,91.9,14.2,.8,1000,2.39,10.84
136,안동,2023-07-26,25,22.2,406,31.1,1428,3.8,1,88.3,14.2,4.1,1200,2.82,17
136,안동,2023-07-27,26.5,21.7,526,32.7,1546,,.9,84.5,14.2,7.9,1200,3.48,24.57
136,안동,2023-07-28,28.2,23.7,459,33.5,1506,,.9,82.6,14.1,9.3,1200,3.38,24.4
136,안동,2023-07-29,28.5,24.2,413,34.5,1611,,.9,79,14.1,9.9,1200,3.32,26.36
136,안동,2023-07-30,29,24.1,642,34.3,1540,,1,75.9,14.1,8.3,1000,2.87,21.75
136,안동,2023-07-31,27.9,23.8,608,32.9,1339,,1.1,78.6,14.1,5.9,1100,3.03,20.49
136,안동,2023-08-01,28.7,23.9,556,33.9,1557,,.9,78.3,14,9.9,1000,2.9,22.65
136,안동,2023-08-02,28.8,24.1,617,34.3,1610,,1,79.4,14,9.8,1100,3.08,23.55
136,안동,2023-08-03,29.6,25.1,517,34.8,1520,,1.5,75.8,14,12,1200,3.44,26.91
136,안동,2023-08-04,29.6,25.1,500,34.9,1534,,1.1,77.9,13.9,9.2,1200,3.54,24.48
136,안동,2023-08-05,29.9,25.1,530,35.6,1548,,1.1,77.3,13.9,11,1100,3.25,25.79
136,안동,2023-08-06,29.6,25.3,511,35,1241,,1.6,75.8,13.9,7.4,1200,2.92,18.68
136,안동,2023-08-07,29.3,23.8,543,35.2,1331,,1.6,73.9,13.8,9.1,1000,3.02,23.55
136,안동,2023-08-08,28.8,24.5,551,34.2,1441,,2.2,73.4,13.8,10.3,1200,3.26,24.13
136,안동,2023-08-09,25.4,23,2242,29.2,1023,22.5,1,86.5,13.8,0,900,1.08,5.81
136,안동,2023-08-10,22.9,21.6,1054,25.8,1419,69,2.5,90.9,13.8,0,1600,.49,2.93
136,안동,2023-08-11,27,22.3,1,32.7,1628,,1.7,72.9,13.7,9.6,1200,3.47,25.22
136,안동,2023-08-12,25.2,22.2,2400,29.3,1518,,1,82.3,13.7,3.4,1000,2.03,15.41
136,안동,2023-08-13,26.2,21.5,521,31.9,1512,,1.2,80.3,13.7,6.7,1100,3.19,21.8
136,안동,2023-08-14,27,22.7,502,32.1,1533,,1.6,75.8,13.6,9.3,1000,3.25,23.04
136,안동,2023-08-15,27.1,22.2,616,32.7,1530,,1.1,74.4,13.6,11.3,1200,3.45,26.72
136,안동,2023-08-16,26.7,22.2,124,32.8,1521,.2,1.3,76,13.6,9.1,1300,3.27,24.02
136,안동,2023-08-17,25.8,23,533,29.8,1652,,1.3,82.5,13.5,1.7,1200,1.83,12.77
136,안동,2023-08-18,25.8,22.5,512,32.1,1405,4.8,1.2,84.3,13.5,3.1,1100,2.96,15.6
136,안동,2023-08-19,27.9,23.5,407,33.4,1611,,1.1,81.9,13.5,7.4,1300,2.83,19.82
136,안동,2023-08-20,27.6,24.2,2148,34.8,1447,.5,1.1,84.9,13.4,3.4,1400,2.87,15.46
136,안동,2023-08-21,28.2,24.3,518,34.3,1547,,1,80,13.4,6.6,1200,3.18,21.61
136,안동,2023-08-22,28.6,23.6,702,34.3,1524,,1.3,76.1,13.3,6.9,1200,2.81,20.52
136,안동,2023-08-23,28.2,23.7,412,34.1,1545,0,1.6,74.6,13.3,7.9,1400,2.9,20.57
136,안동,2023-08-24,24.8,22.8,518,29.6,1522,37.1,1.8,90.9,13.3,.7,1200,1.76,8.6
136,안동,2023-08-25,25.9,21.7,2339,31.2,1451,37.9,1.7,79.1,13.2,10.8,1100,3.39,25.47
136,안동,2023-08-26,25.4,19.2,521,32,1436,,1.1,77.8,13.2,8.4,1200,3.34,23.07
136,안동,2023-08-27,25.4,21,605,30.8,1358,,1.5,75.3,13.2,8.1,1100,3.11,19.56
136,안동,2023-08-28,25.7,22.2,534,29.8,1336,,2.1,78.6,13.1,1.7,1300,2.16,13.7
136,안동,2023-08-29,26,22.5,503,29.6,1111,.5,1.1,86.8,13.1,1.8,800,1.35,7.94
136,안동,2023-08-30,23,20.6,2357,25.6,23,91.5,1.1,95.9,13.1,0,1200,.75,4.17
136,안동,2023-08-31,22.9,20.2,517,28,1313,32.5,.9,86.9,13,3,1200,3.12,15.9
136,안동,2023-09-01,23.3,19.7,703,29.7,1549,,.9,80.3,13,7.1,1200,2.91,19.51
136,안동,2023-09-02,23.6,18.7,536,29.7,1431,1.3,1.6,83.8,12.9,4.4,1200,3.25,16.66
136,안동,2023-09-03,25.5,21.3,620,30.9,1440,,.9,83.5,12.9,5.3,1400,2.51,16.45
136,안동,2023-09-04,26.1,22.2,445,31.6,1452,,1.6,78.5,12.9,5.9,1400,2.73,19.04
136,안동,2023-09-05,25.6,20.7,621,30.7,1458,,1.4,68.9,12.8,8.5,1300,2.78,20.64
136,안동,2023-09-06,24.4,18.5,623,30.7,1423,,1.2,74.3,12.8,9.5,1300,2.79,20.79
136,안동,2023-09-07,22.5,16.5,607,30.2,1451,,1.7,71.8,12.8,10.8,1200,3.26,24.33
136,안동,2023-09-08,22.4,15.6,537,29,1500,,1.1,73.3,12.7,10.8,1300,3.06,22.4
136,안동,2023-09-09,22.8,17.5,624,29.8,1528,,1.1,74.4,12.7,8.7,1200,3.2,22.63
136,안동,2023-09-10,23.1,17.8,444,29.7,1346,,1.2,77.1,12.6,8.2,1200,3.29,21.32
136,안동,2023-09-11,24.4,19.3,636,30.6,1525,,1.1,75.9,12.6,10.6,1200,3.23,22.56
136,안동,2023-09-12,24.9,20.7,639,31.3,1556,.4,.8,81,12.6,6,1300,3.06,18.12
136,안동,2023-09-13,23,20.9,2240,27,1345,15.2,.9,90.6,12.5,0,1000,1.16,5.57
136,안동,2023-09-14,22.3,20.2,311,24.7,1502,8.1,.7,89.4,12.5,0,1100,1.04,6.64
136,안동,2023-09-15,21.4,20.4,654,22.7,1554,25.1,.6,95,12.5,0,1100,.62,3.73
136,안동,2023-09-16,22.9,21.2,548,26.6,1334,10.2,.7,94,12.4,.2,900,1.51,7.23
136,안동,2023-09-17,24.5,21.8,346,28.9,1238,1.6,.7,89.5,12.4,2.7,1200,3.64,13.75
136,안동,2023-09-18,25.3,22.2,559,30.3,1509,2.4,1,82,12.3,8.6,1200,3.09,20.56
136,안동,2023-09-19,23.2,19.5,609,27.9,1322,,1.3,81.8,12.3,7.2,1100,2.68,16.9
136,안동,2023-09-20,20.7,19.5,2338,22.6,1034,87.6,1.1,93,12.3,0,1000,.48,2.53
136,안동,2023-09-21,19.3,17.6,2340,21.9,1456,5.7,1,86.9,12.2,.4,1200,1.62,9.14
136,안동,2023-09-22,19.8,16.1,2345,25.8,1524,,.8,78.1,12.2,7.5,1400,2.75,18.01
136,안동,2023-09-23,19.5,15.1,552,26.1,1238,,1.5,77.6,12.2,7.7,1100,2.98,18.11
136,안동,2023-09-24,19.4,13.1,622,24.6,1345,,1.7,69.5,12.1,9.8,1100,3.04,19.33
136,안동,2023-09-25,20.4,16.8,130,25,1501,3.3,1.1,81.3,12.1,2.1,1200,2.29,11.23
136,안동,2023-09-26,19.7,18.7,24,20.3,1520,41.9,.4,96.3,12,0,1100,.42,1.98
136,안동,2023-09-27,20.9,19.5,517,23,1432,1.4,.6,95.9,12,0,1200,.66,3.66
136,안동,2023-09-28,21.7,17.8,2302,26.8,1527,,1.7,82.6,12,7.8,1200,2.9,17.7
136,안동,2023-09-29,19.2,15.6,715,23.2,1557,,.6,88.3,11.9,.3,1000,1.9,9.26
136,안동,2023-09-30,18.2,15.1,641,23.5,1510,2.2,1.4,82.1,11.9,6.6,1100,2.87,16.62
137,상주,2023-05-01,15.3,9,2359,21.6,1446,,1.9,47.4,13.7,12.4,1200,3.33,27.3
137,상주,2023-05-02,15.3,3.5,529,26,1558,,.7,54.9,13.7,10.5,1200,3.31,24.92
137,상주,2023-05-03,19.1,11.3,542,27.4,1429,,1.1,51.5,13.7,9.4,1200,3.52,25.78
137,상주,2023-05-04,18.7,12.3,556,25,1347,,1.2,69.3,13.8,6.6,1400,2.68,19.69
137,상주,2023-05-05,18.7,16.6,53,20.8,1425,38.5,.5,97,13.8,0,1200,.85,4.94
137,상주,2023-05-06,13.7,10.3,2314,19.6,152,32.6,1.2,97.8,13.8,0,1200,.67,2.99
137,상주,2023-05-07,10.9,6.9,2349,14.5,1306,.3,.8,81.1,13.9,0,1100,.93,6.93
137,상주,2023-05-08,12.9,3.5,522,22.4,1603,,.7,65.4,13.9,9.9,1200,3.61,27.05
137,상주,2023-05-09,17.9,6.8,522,27.3,1423,,1.2,51.8,13.9,12.3,1200,3.56,28.28
137,상주,2023-05-10,19,11.4,527,26.2,1442,,1,46.3,13.9,12,1000,3.2,26.9
137,상주,2023-05-11,17.7,8.6,444,26.3,1559,,.9,57,14,11.7,1200,3.52,28.02
137,상주,2023-05-12,17.9,10.1,559,24.8,1421,,1,57.5,14,6.1,1300,2.85,20.87
137,상주,2023-05-13,18.9,12.3,544,25.6,1603,,.9,56.3,14,10.2,1200,3.34,25.07
137,상주,2023-05-14,19.1,11.1,538,27,1423,,1,55.3,14.1,12.9,1300,3.59,28.97
137,상주,2023-05-15,20.3,9.6,554,29,1500,,.8,57.8,14.1,12.2,1200,3.5,28.29
137,상주,2023-05-16,24.1,13.9,548,33,1504,,1.4,48.8,14.1,11.7,1200,3.47,27.59
137,상주,2023-05-17,23.9,13.6,527,32.8,1442,,1.2,48,14.1,12.3,1100,3.43,28.48
137,상주,2023-05-18,17.9,16.2,1843,22.1,4,.8,.8,76.4,14.2,0,1300,.69,5.3
137,상주,2023-05-19,19.8,15.8,2333,25.4,1508,,.9,71.5,14.2,2.5,1300,2.28,16.37
137,상주,2023-05-20,20.5,12.3,559,28.8,1613,,1.3,68.1,14.2,9.4,1200,3.61,26.95
137,상주,2023-05-21,20.1,16.2,449,25.5,1333,,2,63.8,14.2,9.3,1300,3.09,24.92
137,상주,2023-05-22,17.7,14.1,2312,21.7,1524,,.9,69.1,14.3,2.4,1500,2.33,11.19
137,상주,2023-05-23,18.5,11.1,538,26.1,1508,,.9,60.5,14.3,12.3,1200,3.57,28.99
137,상주,2023-05-24,18.3,10.1,500,26.2,1459,,.6,60.5,14.3,6.6,1000,2.75,21.55
137,상주,2023-05-25,21.8,16,309,28.6,1446,,1.1,48.5,14.4,9,1200,3.55,26.94
137,상주,2023-05-26,22.3,17.1,536,28.1,1509,,1,54.4,14.4,7.4,1100,3.2,23.07
137,상주,2023-05-27,21.1,18.5,537,24.4,1454,0,.6,78.9,14.4,.1,1400,1.28,8.34
137,상주,2023-05-28,19.8,18.2,524,20.7,1736,29.2,.3,96.9,14.4,0,1200,.49,3.28
137,상주,2023-05-29,20.3,19.1,2358,22,1704,46.8,.4,98.3,14.4,0,1600,.66,4.26
137,상주,2023-05-30,20.1,17,2400,24.9,1415,0,.7,82.8,14.4,.5,1300,1.81,11.35
137,상주,2023-05-31,20.3,12.8,437,27.5,1549,,1,62.3,14.5,13,1200,3.55,29.89
137,상주,2023-06-01,20.1,14.3,419,25.5,1503,,.7,71,14.5,2.4,1400,2.27,17.85
137,상주,2023-06-02,23,19.2,158,29.2,1314,,1.7,67.1,14.5,7.6,1200,3.66,25.72
137,상주,2023-06-03,22.8,16.9,527,29.2,1509,,1.8,53.3,14.5,12.2,1200,3.69,29.68
137,상주,2023-06-04,23.6,18.1,502,29.3,1413,,2,43.6,14.5,12.3,1200,3.61,29.37
137,상주,2023-06-05,22.9,18.5,549,27.8,1538,,2,53.8,14.5,9.9,1200,3.46,27.11
137,상주,2023-06-06,22.6,16.3,552,28.8,1410,,1.4,60.1,14.5,11.8,1200,3.57,29.19
137,상주,2023-06-07,22.4,17.5,521,27.3,1521,,1.2,68.5,14.6,5.8,1200,2.84,22.1
137,상주,2023-06-08,22.9,18.3,444,30.2,1458,0,.7,73,14.6,4,1100,3.01,19.62
137,상주,2023-06-09,23.3,17.5,2355,30.1,1509,.4,1.3,61.5,14.6,11.5,1100,3.53,29.63
137,상주,2023-06-10,21.2,16.2,455,31.3,1501,4.3,.8,77.4,14.6,5.6,1200,3.45,19.94
137,상주,2023-06-11,22.1,17.7,1,30,1524,7.8,.7,83.3,14.6,4.9,1200,3.43,21.47
137,상주,2023-06-12,23.5,19,321,30.2,1455,,.7,70.1,14.6,8.3,1200,3.68,25.28
137,상주,2023-06-13,23.2,17.2,528,29.8,1626,,1,67.9,14.6,10.7,1100,3.39,26.72
137,상주,2023-06-14,20.3,16.1,450,28.7,1252,1.3,.7,79.8,14.6,6.9,1000,3.11,21.15
137,상주,2023-06-15,21.2,17.1,144,28.2,1430,,.8,79,14.6,5.8,1200,3.54,21.77
137,상주,2023-06-16,24.6,16.8,516,32.1,1507,,1,66.6,14.6,13.3,1200,3.47,29.21
137,상주,2023-06-17,26.9,20.8,550,33.4,1342,,1.7,53.3,14.6,11.4,1200,3.51,27.91
137,상주,2023-06-18,27,22.2,601,34.2,1544,,1.3,51.5,14.7,8.7,1200,3.59,26.57
137,상주,2023-06-19,25.9,18.7,508,33.5,1552,,.9,61.5,14.7,9.7,1100,3.27,23.31
137,상주,2023-06-20,23,19,458,27.6,1615,.6,.9,69.6,14.6,3.5,1000,2.73,16.54
137,상주,2023-06-21,19.8,18.1,314,21.6,1823,20.9,.7,96.9,14.7,0,1300,.69,4.1
137,상주,2023-06-22,23.1,19.9,814,28.4,1555,.7,1.6,75.3,14.7,4.3,1300,2.73,19.54
137,상주,2023-06-23,25.2,19.3,453,31.6,1653,,1,67.4,14.7,11.3,1200,3.72,29.69
137,상주,2023-06-24,25.5,18.7,446,32,1542,,.7,70.1,14.7,11.4,1200,3.55,29.23
137,상주,2023-06-25,25.2,19.2,512,30.9,1504,,.9,71.6,14.6,5.6,1100,2.87,21.25
137,상주,2023-06-26,22.4,20.7,448,24.7,1740,61.9,.5,97.9,14.6,0,1600,.97,6.09
137,상주,2023-06-27,26.6,23.2,350,31.5,1450,5.3,1.6,75.4,14.6,9.4,1200,3.74,26.73
137,상주,2023-06-28,24.5,18.7,445,30,1548,5.4,1.3,80.9,14.6,5.4,1100,3.04,21.45
137,상주,2023-06-29,24.7,22.7,345,26.7,908,40.3,1,92.8,14.6,0,900,.96,5.33
137,상주,2023-06-30,24.4,23.3,330,26.1,1515,25.9,.6,97.8,14.6,0,1400,.98,6.54
137,상주,2023-07-01,26.5,22.2,356,32,1709,.4,.6,82.6,14.6,7.8,1200,3.46,25.11
137,상주,2023-07-02,27.8,23.3,9,32.7,1350,,.9,79.1,14.6,5.5,1200,2.96,21.79
137,상주,2023-07-03,27.3,22.6,356,33,1603,,.8,74.6,14.6,9.8,1200,3.55,27.45
137,상주,2023-07-04,24.4,22.7,2124,27.2,1047,61.3,.8,88,14.6,0,1000,.93,5.96
137,상주,2023-07-05,25.1,21.2,2352,29.5,1629,21,1.9,80.4,14.6,5.9,1300,3.37,21.4
137,상주,2023-07-06,25.7,19.2,357,33.2,1536,,.7,74,14.6,7.5,1000,3.24,25.98
137,상주,2023-07-07,20.6,17.4,1729,25.1,1024,67.5,.7,93.8,14.5,0,800,.82,4.19
137,상주,2023-07-08,23.5,18.3,3,28.8,1548,4.6,.4,90.3,14.5,2.1,1400,2.95,17.44
137,상주,2023-07-09,25.1,23,413,28.8,1344,13.5,.5,92.6,14.5,.5,1200,1.54,10.92
137,상주,2023-07-10,26,21,725,31.8,1634,19.7,.8,85,14.5,7.1,1300,3.2,21.05
137,상주,2023-07-11,23.5,22.2,445,26.3,1205,50.7,.6,95,14.5,,1100,1.39,
137,상주,2023-07-12,26.5,22.1,352,32.4,1451,1.8,.6,86,14.5,4.4,1000,2.84,20.07
137,상주,2023-07-13,25.3,24.5,402,26.8,1541,10,.3,96.9,14.5,0,900,.62,4.73
137,상주,2023-07-14,24.6,24.2,419,25.2,1625,121.1,1.2,98.9,14.4,0,1600,.43,2.86
137,상주,2023-07-15,23.9,21.3,2325,26.6,1216,38.3,.6,98.1,14.4,0,1100,.89,4.06
137,상주,2023-07-16,24.7,21.2,102,28.2,1530,2,.4,92.1,14.4,.7,1200,2.22,12.63
137,상주,2023-07-17,26.5,23.6,442,32.2,1454,7.5,.5,90.4,14.4,3.7,1300,2.75,18.46
137,상주,2023-07-18,23.4,22.2,1404,25.4,1038,66.7,.6,99.5,14.4,0,1000,1.25,4.58
137,상주,2023-07-19,26.1,21.5,531,32.5,1559,,.6,83,14.4,9.8,1200,3.59,28.06
137,상주,2023-07-20,27.3,22,520,32.7,1439,.9,.8,80.8,14.3,10.7,1100,3.35,25.65
137,상주,2023-07-21,26.6,22.6,528,33.1,1622,,.6,84.3,14.3,6.2,1200,3.32,23.33
137,상주,2023-07-22,25.3,21.7,600,30.4,1340,,.9,82.3,14.3,5.5,1300,3.01,17.36
137,상주,2023-07-23,26.4,23.8,425,29.2,1409,.6,.6,88,14.3,0,1200,1.44,8.3
137,상주,2023-07-24,26,24.3,619,28.8,1438,13.3,.4,92.3,14.2,.7,1200,1.72,10.36
137,상주,2023-07-25,25.1,22.8,2319,31.5,1308,6.1,.8,92.3,14.2,2,1200,2.61,14.18
137,상주,2023-07-26,25.2,22.3,439,32.7,1530,10.5,.6,91.6,14.2,5.8,1200,3.56,21.98
137,상주,2023-07-27,26.7,22.3,651,33.2,1531,,.8,87.3,14.2,6.6,1100,3.33,22.54
137,상주,2023-07-28,27.7,23.7,447,33.7,1439,,.5,84.9,14.1,6.2,1100,3.23,21.74
137,상주,2023-07-29,28.7,24.1,552,34.5,1523,,.5,81.9,14.1,7.8,1200,3.33,23.85
137,상주,2023-07-30,29,24.2,528,34.4,1450,,.8,77.4,14.1,9.7,1200,3.32,25.19
137,상주,2023-07-31,28.4,24.1,550,33.3,1434,,.9,79.4,14,7.9,1200,2.84,20.45
137,상주,2023-08-01,28.8,24.1,503,34.2,1526,,.4,80.9,14,8.6,1100,3.19,22.64
137,상주,2023-08-02,29.1,24.1,453,35,1513,,.7,80,14,8.3,1300,3.23,24.26
137,상주,2023-08-03,30.2,25.3,611,35.4,1513,,1,73.6,14,11.6,1300,3.33,26.86
137,상주,2023-08-04,30,25.6,542,35.2,1444,,.8,76,13.9,9.9,1300,3.21,23.65
137,상주,2023-08-05,30,25.7,451,35.7,1454,,.5,78.3,13.9,9.6,1400,2.82,22.7
137,상주,2023-08-06,30,24.8,543,35.7,1611,,.6,77,13.9,11,1100,3.16,25.34
137,상주,2023-08-07,29.3,25.2,416,36,1523,0,.6,77.3,13.8,9.2,1200,3.39,24.31
137,상주,2023-08-08,29,26.1,552,33.9,1222,6.7,.9,76.5,13.8,6.2,1200,3.36,18.14
137,상주,2023-08-09,25.6,23.7,2226,29.3,1130,32.9,1.1,89.8,13.8,0,1100,1.34,5.97
137,상주,2023-08-10,22,21.1,1408,23.7,1,136.2,2.3,96.5,13.7,0,1600,.51,2.7
137,상주,2023-08-11,26.2,21.8,1,32.6,1426,3.6,1.2,81.4,13.7,6.4,1300,3.19,21.4
137,상주,2023-08-12,25.1,22.6,2322,28.6,1714,.5,.4,86.8,13.7,1.9,1400,1.48,11.41
137,상주,2023-08-13,26.4,21.7,535,31.1,1555,,.6,84.1,13.6,4,1200,3.05,20.39
137,상주,2023-08-14,27.9,23.7,611,32.4,1543,,.7,74.8,13.6,11,1300,3.28,24.81
137,상주,2023-08-15,28.3,23.5,442,33.7,1502,,.6,75.5,13.6,10.8,1200,3.33,24.96
137,상주,2023-08-16,27.9,24.2,636,32.5,1317,,.7,76.9,13.6,8.6,1100,3.41,22.47
137,상주,2023-08-17,25.6,23.8,2353,30,1633,0,.6,86.8,13.5,2.7,1500,1.89,9.47
137,상주,2023-08-18,26.1,23.6,132,32.1,1448,5.1,.6,88,13.5,3.9,1200,3.35,17.39
137,상주,2023-08-19,27.8,24.2,203,32.9,1459,,.5,84.6,13.4,7.1,1100,3.47,20.77
137,상주,2023-08-20,27.4,24,2349,34.1,1435,.6,.6,86.6,13.4,6.4,1200,3.38,19.32
137,상주,2023-08-21,27.4,23.7,36,32.8,1433,,.5,86.5,13.4,4.4,1300,3.13,17.29
137,상주,2023-08-22,28.2,23.7,218,33.8,1523,,.7,79.3,13.3,6.1,1200,2.9,19.51
137,상주,2023-08-23,28,24.3,607,33.4,1441,2.5,.8,80.6,13.3,5,1400,2.55,18.79
137,상주,2023-08-24,24.6,24,506,25.6,1412,39.4,.6,97.9,13.3,0,1400,.45,3.34
137,상주,2023-08-25,26.7,22.4,2400,31.6,1427,.5,1.5,74.3,13.2,11.1,1200,3.31,25.28
137,상주,2023-08-26,25.4,20.3,514,31.4,1436,,.7,79.1,13.2,11.5,1200,3.28,24.49
137,상주,2023-08-27,25.5,20.5,501,30.6,1500,,.7,79.4,13.2,8.8,1100,2.91,20.15
137,상주,2023-08-28,25.5,23.1,418,28.6,1316,,.8,82.6,13.1,.9,1000,1.62,9.84
137,상주,2023-08-29,25.4,23.8,634,27.7,1659,51.5,.7,92.9,13.1,.2,1400,1.35,6.83
137,상주,2023-08-30,21.9,20.8,756,24.5,40,53.7,.9,97.8,13,0,1100,.5,3.25
137,상주,2023-08-31,24.1,20.5,632,28.8,1505,0,.7,82.3,13,5.3,1400,2.51,18.29
137,상주,2023-09-01,23.3,18.6,503,29.6,1611,,.5,81.1,13,7.6,1300,3.12,20.52
137,상주,2023-09-02,22.6,17,615,30.4,1547,7,.7,88.4,12.9,7,1200,3.23,20.57
137,상주,2023-09-03,25.4,22.2,608,31,1526,,.5,87.3,12.9,4.2,1400,2.76,16.36
137,상주,2023-09-04,26.8,23,557,31.7,1521,,.7,80,12.9,6.5,1400,2.69,18.25
137,상주,2023-09-05,25.3,21.7,517,30.4,1515,,.6,79.3,12.8,9.5,1200,2.74,20.02
137,상주,2023-09-06,24.7,19.5,551,31,1454,,.6,76.1,12.8,11.5,1100,3.09,23.44
137,상주,2023-09-07,22.6,17.7,524,29.5,1623,,.7,77.1,12.8,9.4,1200,3.21,23.06
137,상주,2023-09-08,22.2,15.8,612,29.1,1505,,.6,75.1,12.7,11.9,1200,3.3,24.23
137,상주,2023-09-09,22.6,16.7,602,30,1513,,.5,74.8,12.7,11.4,1200,3.16,23.8
137,상주,2023-09-10,22.9,16.7,606,30.1,1501,,.6,80.8,12.6,10.4,1100,3.03,22.21
137,상주,2023-09-11,24.4,19,619,30.6,1630,,.6,79.3,12.6,9.5,1100,2.95,19.37
137,상주,2023-09-12,25,20.7,531,30.5,1433,,.4,80.6,12.6,4.6,1200,2.77,16.56
137,상주,2023-09-13,22.8,21.6,2323,24.6,1348,4.8,.4,94.5,12.5,0,1200,.62,4.21
